Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,76,95,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,72,8,22,"MIDWEST.BO,DECNGOLD.NS"
3,Airlines,Transportation,79,87,79,76,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Computer Processing Hardware,Electronic Technology,74,93,37,77,IDM.BO
5,Biotechnology,Health Technology,73,64,64,73,"TITANBIO.BO,RUBICON.NS,AKUMS.NS,FERMENTA.NS,ANL.BO,HALEOSLABS.NS,VANTABIO.BO,ANTHEM.NS,GVBL.BO,FABTECH.NS"
6,Pharmaceuticals: Generic,Health Technology,70,52,56,64,"ZIMLAB.NS,ZENLABS.BO,NUTRICIRCLE.BO,JAGSNPHARM.NS,DENISCHEM.BO"
7,Computer Peripherals,Electronic Technology,69,68,68,70,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Electronic Production Equipment,Electronic Technology,68,71,71,68,"SELECTRIC.BO,SYRMA.NS,AVALON.NS,APOLLO.NS,DATAPATTNS.NS,CYIENTDLM.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,ELIN.NS"
9,Telecommunications Equipment,Electronic Technology,67,60,69,70,"HFCL.NS,ASTRAMICRO.NS,ONIDA.NS,ADCINDIA.BO,ROSSTECH.NS,SMARTLINK.NS,VALIANT.BO,PRECISIO.BO,TEJASNET.NS,DLINKINDIA.NS,AVANTEL.NS,DCI.NS,BPL.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,SALORAINTL.BO"
10,Nan,Nan,66,52,75,0,KRISHPP.BO
11,Electronics Distributors,Distribution Services,65,70,62,56,"RPTECH.NS,PANIDPR.BO,COLAB.BO,PALREDTEC.NS,STARCOM.BO,CNL.NS,BRISK.BO,OPTIEMUS.NS,LABELKRAFT.BO,REDINGTON.NS,MISQUITA.BO,ACCEDERE.BO,SHRAAITECH.BO"
12,Aerospace & Defense,Electronic Technology,64,60,69,71,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
