Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
17,SMTEL.BO,446.05,1.07K,Commercial Services,Miscellaneous Commercial Services,98.0,59.0,36.0,88.0,28.875,14.5857,0.64K,1.81K,594.35,29.53,8.06B,No,433.27,321.36,438.34,405.3
18,PARMSILK.BO,329.4,0.14K,Process Industries,Textiles,98.0,42.0,98.0,98.0,20.3107,6.1179,0.86K,2.06K,472.35,31.19,988.56M,No,269.52,132.88,300.24,166.53
42,PHCAP.BO,995.2,2.60K,Finance,Investment Banks/Brokers,97.0,62.0,89.0,94.0,27.7286,27.5071,2.68K,1.98K,1035.0,165.05,2.99B,No,944.02,578.39,973.46,745.41
66,KREONFIN.BO,88.61,2.32K,Finance,Finance/Rental/Leasing,97.0,88.0,98.0,97.0,5.0279,5.0236,36.67K,9.93K,91.24,23.92,1.79B,No,66.12,41.02,72.97,45.45
81,OMNI.NS,610.5,229.01K,Producer Manufacturing,Metal Fabrication,96.0,91.0,94.0,,27.225,26.9679,543.57K,288.84K,630.4,176.25,75.50B,No,523.26,,536.54,
129,SHADOWFAX.NS,248.15,11748.39K,Technology Services,Packaged Software,95.0,77.0,91.0,,15.2321,15.1479,6911.08K,26994.40K,253.76,98.55,145.19B,No,216.91,,224.45,
140,SPECTRUM.NS,2552.1,18.56K,Electronic Technology,Electronic Equipment/Instruments,95.0,93.0,98.0,95.0,154.1429,153.5572,51.37K,93.49K,2585.0,1050.0,40.10B,No,1888.52,1443.21,1989.25,1549.25
151,NGLFINE.NS,3258.1,4.16K,Health Technology,Pharmaceuticals: Major,94.0,61.0,91.0,94.0,145.4643,145.0,19.25K,6.91K,3349.0,1175.5,20.13B,No,3024.11,2148.94,3111.2,2504.46
152,AEGISLOG.NS,1357.9,678.50K,Distribution Services,Wholesale Distributors,94.0,37.0,97.0,93.0,70.3571,69.0714,2931.57K,1317.56K,1434.5,576.1,476.62B,No,1116.91,812.07,1177.22,844.58
160,SKYGOLD.NS,675.5,438.09K,Consumer Durables,Other Consumer Specialties,94.0,92.0,92.0,95.0,30.9786,30.3786,1514.80K,1062.77K,694.3,246.05,104.62B,No,571.68,415.28,582.4,450.56
165,INVPRECQ.NS,1135.2,8.68K,Producer Manufacturing,Metal Fabrication,94.0,97.0,97.0,,64.1714,64.1714,9.28K,22.31K,1152.5,551.0,,No,783.46,,848.72,
173,KOVAI.NS,5862.0,2.30K,Health Services,Hospital/Nursing Management,94.0,41.0,57.0,,151.6786,151.6786,5.56K,3.25K,6340.0,2576.65,64.14B,No,5825.69,,5870.55,
178,AMAGI.NS,674.7,224.70K,Technology Services,Packaged Software,93.0,94.0,93.0,92.0,42.1964,41.675,436.87K,535.19K,688.0,310.2,145.96B,No,527.16,,546.03,
186,PARAS.NS,1300.3,912.52K,Electronic Technology,Aerospace & Defense,93.0,34.0,95.0,93.0,44.5857,44.3714,3506.18K,848.21K,1443.0,580.5,104.79B,No,1164.1,816.53,1217.51,878.31
187,AVALON.NS,1805.4,401.01K,Electronic Technology,Electronic Production Equipment,93.0,70.0,93.0,96.0,81.2357,81.0929,560.49K,336.16K,1859.0,777.3,120.62B,No,1694.16,1188.24,1742.5,1292.13
188,SEDEMAC.NS,2795.9,186.53K,Producer Manufacturing,Auto Parts: Oem,93.0,57.0,90.0,,121.7928,118.3571,180.90K,110.02K,2977.7,1413.1,123.50B,No,2653.55,,2699.88,
195,KABRAEXTRU.NS,412.45,118.76K,Producer Manufacturing,Industrial Machinery,93.0,96.0,95.0,94.0,26.3964,26.2714,109.87K,252.57K,424.0,180.0,14.42B,No,288.27,244.91,303.77,253.5
258,JAYKAILASH.BO,44.38,56.00K,Consumer Non-Durables,Food: Specialty/Candy,91.0,98.0,97.0,96.0,1.9821,0.7707,63.95K,53.60K,60.99,10.73,221.76M,No,35.8,28.02,36.04,25.61
260,SGFIN.NS,705.9,181.93K,Finance,Investment Banks/Brokers,91.0,71.0,83.0,94.0,33.4036,33.2,531.04K,628.57K,723.6,323.0,46.52B,No,624.13,478.16,638.67,517.23
276,ADANIENSOL.NS,1646.0,845.28K,Utilities,Electric Utilities,91.0,63.0,75.0,93.0,51.1643,50.3857,3089.71K,2424.97K,1789.0,744.9,2012.98B,No,1587.09,1189.47,1602.28,1275.23
279,PHRMASI.BO,87.25,0.40K,Health Technology,Pharmaceuticals: Major,91.0,8.0,18.0,10.0,5.3071,4.5686,0.50K,0.32K,131.75,26.0,595.65M,No,92.65,86.27,93.81,94.24
283,CLFL.BO,58.62,1.09K,Finance,Finance/Rental/Leasing,90.0,62.0,82.0,77.0,3.8221,3.3836,0.76K,1.52K,62.5,27.25,718.11M,No,54.27,46.12,55.88,49.14
284,COLINZ.BO,78.0,0.92K,Health Technology,Pharmaceuticals: Major,90.0,56.0,94.0,81.0,5.8679,5.4493,5.28K,3.50K,87.91,36.11,196.49M,No,69.24,52.82,71.69,56.62
285,UNIVPHOTO.NS,467.6,0.04K,Consumer Durables,Electronics/Appliances,90.0,94.0,32.0,96.0,27.9857,27.6857,0.81K,2.49K,515.8,180.6,5.12B,No,397.61,340.73,402.02,385.13
289,NRBBEARING.NS,429.9,122.39K,Producer Manufacturing,Auto Parts: Oem,90.0,61.0,92.0,92.0,15.9357,15.7929,1078.58K,261.66K,467.6,212.55,41.67B,No,414.17,311.07,417.21,325.72
308,INDOBORAX.NS,404.6,130.25K,Process Industries,Chemicals: Specialty,90.0,58.0,92.0,90.0,34.2393,30.3286,481.97K,1379.71K,499.0,224.0,12.98B,No,390.79,289.46,399.28,305.78
313,EMMFORCE.BO,180.0,2.40K,Producer Manufacturing,Auto Parts: Oem,90.0,45.0,94.0,87.0,6.5893,5.75,34.32K,16.68K,191.75,85.3,3.69B,No,148.43,137.02,157.84,134.84
330,ASMTEC.BO,4811.35,18.34K,Technology Services,Information Technology Services,89.0,90.0,93.0,90.0,245.5751,235.8608,29.40K,29.72K,5100.0,2099.9,70.19B,No,3900.17,3266.47,4075.07,3221.72
346,PARACABLES.NS,64.88,1010.97K,Producer Manufacturing,Electrical Products,89.0,14.0,92.0,92.0,2.4493,2.3414,4056.97K,1015.20K,75.7,28.3,21.23B,No,66.44,45.99,66.87,48.87
348,WHEELS.NS,1408.8,49.46K,Producer Manufacturing,Auto Parts: Oem,89.0,25.0,70.0,93.0,52.55,49.7357,214.35K,92.56K,1808.0,705.85,34.42B,No,1535.5,1104.77,1508.71,1206.14
352,INDNIPPON.NS,1183.0,21.53K,Producer Manufacturing,Auto Parts: Oem,88.0,91.0,92.0,89.0,51.6857,51.0929,72.50K,31.44K,1278.2,675.0,26.76B,No,1019.81,868.81,1058.81,871.06
364,BRAHMINFRA.BO,164.85,6.29K,Industrial Services,Engineering & Construction,88.0,37.0,62.0,78.0,8.2143,8.1643,25.17K,19.54K,208.8,80.0,4.78B,No,167.09,140.97,166.27,155.62
366,VISTARAMAR.BO,214.35,1.35K,Finance,Investment Banks/Brokers,88.0,58.0,26.0,93.0,10.2286,10.0286,3.67K,2.73K,238.5,91.15,1.23B,No,200.37,161.37,201.04,183.28
379,ROSSTECH.NS,1064.2,252.40K,Electronic Technology,Telecommunications Equipment,88.0,79.0,66.0,89.0,56.6964,53.0286,221.28K,256.40K,1122.0,549.05,40.27B,No,1001.03,801.57,996.19,861.13
387,BGWTATO.BO,702.6,2.23K,Non-Energy Minerals,Steel,87.0,96.0,79.0,78.0,44.7036,37.8643,2.42K,10.31K,733.9,317.5,2.02B,No,542.79,543.32,565.58,551.71
405,SPARC.NS,207.27,556.42K,Health Technology,Pharmaceuticals: Major,87.0,6.0,92.0,90.0,9.2164,9.1386,6214.64K,1242.19K,289.0,108.0,67.26B,No,228.62,160.41,226.85,170.63
410,LLOYDSME.NS,2053.0,361.91K,Non-Energy Minerals,Steel,87.0,88.0,72.0,92.0,70.75,69.5643,573.15K,712.32K,2100.0,1042.9,1155.18B,No,1824.1,1468.11,1851.06,1554.1
412,ADCINDIA.BO,2137.1,1.24K,Electronic Technology,Telecommunications Equipment,87.0,19.0,83.0,88.0,90.3,88.3678,4.23K,1.03K,2678.35,1145.05,9.83B,No,2332.6,1681.98,2303.44,1804.71
415,REDINGTON.NS,349.6,18684.10K,Distribution Services,Electronics Distributors,87.0,94.0,94.0,78.0,15.6893,14.1429,5925.35K,10182.40K,353.9,191.31,273.31B,No,267.84,256.82,280.3,250.99
425,CRAZY.BO,64.78,24.00K,Consumer Non-Durables,Food: Specialty/Candy,86.0,,,,4.485,3.95,208.14K,22.80K,70.0,42.47,1.55B,No,,,,
431,PREMIERPOL.NS,72.48,122.35K,Non-Energy Minerals,Forest Products,86.0,74.0,87.0,88.0,6.4429,6.3164,315.21K,651.88K,85.45,38.0,7.59B,No,64.27,53.27,66.87,58.92
441,PFOCUS.NS,302.8,474.81K,Consumer Services,Movies/Entertainment,86.0,93.0,40.0,80.0,14.8564,13.8357,687.30K,896.17K,367.0,139.04,235.12B,No,248.84,245.1,258.56,269.72
444,AEQUS.NS,230.79,1252.25K,Electronic Technology,Aerospace & Defense,86.0,54.0,78.0,90.0,9.16,9.155,6406.48K,2733.99K,274.39,113.3,151.13B,No,219.14,,222.34,177.39
448,RML.NS,1173.6,24.74K,Producer Manufacturing,Auto Parts: Oem,86.0,39.0,90.0,87.0,53.05,52.4072,96.47K,25.32K,1323.9,608.5,32.43B,No,1083.56,865.6,1112.97,903.04
451,COMSYN.NS,211.05,152.23K,Process Industries,Containers/Packaging,86.0,72.0,89.0,79.0,16.935,16.8979,653.73K,2040.53K,228.0,127.23,8.51B,No,175.57,159.18,183.64,166.74
455,TDPOWERSYS.NS,1127.5,647.33K,Producer Manufacturing,Electrical Products,85.0,35.0,36.0,91.0,54.6072,51.7143,1384.42K,1268.99K,1379.6,466.25,176.15B,No,1191.32,932.62,1177.52,1025.63
460,BELRISE.NS,240.34,2278.14K,Producer Manufacturing,Auto Parts: Oem,85.0,80.0,70.0,85.0,6.6914,6.5721,4803.83K,3840.32K,252.0,132.5,232.45B,No,231.47,193.61,232.55,207.27
471,NYKAA.NS,342.5,5133.95K,Retail Trade,Internet Retail,85.0,82.0,85.0,82.0,7.625,7.3036,7306.53K,4954.69K,342.5,200.14,980.88B,No,301.28,268.9,310.19,275.55
474,SANGHVIMOV.NS,438.55,419.50K,Finance,Finance/Rental/Leasing,85.0,35.0,89.0,86.0,22.9643,22.7679,562.16K,431.78K,473.0,223.8,37.97B,No,417.76,339.23,423.47,336.79
482,NOVELIX.BO,70.8,2.20K,Health Technology,Pharmaceuticals: Major,85.0,11.0,84.0,71.0,4.2,3.6157,10.20K,3.13K,92.0,38.0,2.02B,No,70.77,59.91,72.17,61.8
489,KAMDHENU.NS,34.55,385.02K,Non-Energy Minerals,Steel,84.0,83.0,91.0,84.0,1.8179,1.7643,1615.77K,843.68K,37.06,16.15,9.74B,No,30.27,25.39,31.41,25.34
491,GALAPREC.NS,1102.7,19.80K,Producer Manufacturing,Metal Fabrication,84.0,11.0,88.0,87.0,51.4857,51.4214,88.61K,40.20K,1260.0,671.2,14.13B,No,1072.48,839.28,1087.93,877.68
504,J&KBANK.NS,157.81,4665.62K,Finance,Regional Banks,84.0,37.0,75.0,85.0,8.5121,8.5086,5734.96K,8773.82K,201.75,97.35,173.78B,No,162.44,125.19,165.38,134.79
