Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,92,92,73,95,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,82,1,17,87,KERNEX.NS
3,Food: Meat/Fish/Dairy,Consumer Non-Durables,70,70,70,62,"SCPL.NS,ESSEX.BO,MILKYMIST.NS,CHATHA.BO,SCAGRO.BO,KWIL.NS,HATSUN.NS,MUKKA.NS,APEX.NS,NCCBLUE.BO,HERITGFOOD.NS,PARAGMILK.NS,MODAIRY.BO,DODLA.NS"
4,Contract Drilling,Industrial Services,69,83,64,55,JINDRILL.NS
5,Biotechnology,Health Technology,69,60,61,71,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,FABTECH.NS"
6,Airlines,Transportation,68,40,60,66,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
7,Oil & Gas Production,Energy Minerals,66,65,81,66,"ASIANENE.NS,PRABHA.NS,VOGL.NS,BHAGWOX.BO"
8,Oilfield Services/Equipment,Industrial Services,66,66,65,69,"CRYOGENIC.BO,DEEPINDS.NS,DOLPHIN.NS,TRISHAKT.BO,ALPHAGEO.NS,SEAMECLTD.NS,RVTH.NS,UNIDT.NS,OILCOUNTUB.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
9,Electronic Production Equipment,Electronic Technology,65,55,72,67,"CYIENTDLM.NS,AVALON.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,ELIN.NS"
10,Computer Peripherals,Electronic Technology,63,63,61,62,"PANACHE.NS,WEPSOLN.BO,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
11,Catalog/Specialty Distribution,Retail Trade,63,41,69,62,ETHOSLTD.NS
