Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,ARIHANT.NS,793.1,23.73K,Finance,Real Estate Development,98.0,9.0,,,48.8107,48.5393,7.14K,4.85K,1100.0,39.65,8.62B,No,843.05,,840.8,
2,SELECTRIC.BO,2589.3,7.48K,Electronic Technology,Electronic Production Equipment,98.0,99.0,,,110.3014,33.2036,23.35K,66.86K,2589.3,155.1,31.32B,No,,,,
3,APOLLOIN.BO,110.78,3.17K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,2.0307,0.27,5.22K,2.58K,110.78,5.16,1.15B,No,72.61,27.99,76.12,37.95
4,ISERA.BO,143.9,1.06K,Technology Services,Packaged Software,98.0,95.0,97.0,98.0,1.4093,0.1971,3.07K,4.08K,143.9,1.98,1.21B,No,105.16,47.62,108.98,65.11
5,JTLDEFENCE.BO,644.6,33.16K,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,99.0,98.0,18.5857,7.8643,3.46K,6.02K,646.65,55.58,6.81B,No,419.3,158.88,445.54,206.48
6,SALSAIN.BO,308.1,1.55K,Finance,Financial Conglomerates,98.0,94.0,0.0,98.0,11.5643,9.6,1.21K,0.84K,828.95,14.58,2.15B,No,254.02,213.96,252.02,302.4
7,MRUTR.BO,70.26,0.22K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.2143,0.0279,3.03K,15.74K,70.26,0.46,50.76B,No,46.04,18.24,48.51,25.43
8,KETOMOTORS.BO,239.6,40.15K,Process Industries,Chemicals: Agricultural,98.0,97.0,98.0,97.0,6.1,0.0,6.26K,5.97K,252.2,91.4,16.88B,No,161.22,108.85,174.46,119.09
9,SAMTELIN.BO,69.72,91.76K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,92.0,98.0,98.0,2.1586,1.2386,8.38K,14.50K,69.74,1.89,494.17M,No,51.14,20.21,53.04,28.44
10,MODMA.BO,57.8,1.00K,Producer Manufacturing,Metal Fabrication,98.0,2.0,96.0,98.0,3.1436,2.8636,3.66K,1.19K,85.79,1.1,6.74B,No,68.74,26.17,68.21,35.6
11,TANDHANIN.BO,158.0,9.09K,Finance,Investment Banks/Brokers,98.0,87.0,98.0,98.0,3.8036,2.2679,2.21K,8.95K,164.0,10.48,7.86B,No,125.87,51.9,130.68,69.56
12,LIPPISYS.BO,224.35,8.44K,Producer Manufacturing,Industrial Machinery,98.0,97.0,98.0,98.0,15.0171,12.46,39.84K,22.43K,253.55,19.9,1.57B,No,143.5,61.62,153.24,77.52
13,SESHACHAL.BO,62.26,0.72K,Technology Services,Information Technology Services,98.0,0.0,1.0,70.0,3.1857,0.4029,0.48K,1.19K,105.31,2.39,43.23M,No,88.72,67.52,87.26,85.87
14,EASTSILK.NS,48.7,0.15K,Process Industries,Textiles,98.0,41.0,4.0,5.0,1.9064,1.7757,1.02K,0.29K,99.25,1.8,243.50M,No,53.04,65.32,52.19,63.05
15,SMTEL.BO,443.85,0.39K,Commercial Services,Miscellaneous Commercial Services,98.0,60.0,60.0,95.0,26.475,23.05,0.37K,0.26K,494.85,24.76,8.02B,No,412.84,295.88,409.27,378.33
16,KARTKIN.BO,9247.3,0.00K,Finance,Financial Conglomerates,98.0,86.0,98.0,98.0,349.8929,188.2358,0.02K,0.04K,10741.85,1087.8,2.26B,No,8772.77,3523.66,8852.06,4563.3
17,PARMSILK.BO,366.55,0.56K,Process Industries,Textiles,98.0,98.0,98.0,98.0,19.95,4.6286,0.53K,2.77K,472.35,31.19,1.10B,No,221.87,118.79,239.24,142.26
18,CALLISTA.BO,173.2,1.00K,Consumer Durables,Home Furnishings,98.0,30.0,11.0,89.0,5.0,4.0786,2.13K,2.88K,225.95,8.33,1.31B,No,170.59,136.93,172.45,167.23
19,TRADWIN.BO,534.05,0.00K,Consumer Services,Other Consumer Services,98.0,6.0,49.0,65.0,31.1143,22.675,0.04K,0.09K,846.45,47.04,1.60B,No,615.79,457.59,614.15,607.64
20,RANJITSE.BO,64.39,0.11K,Finance,Finance/Rental/Leasing,98.0,47.0,13.0,98.0,1.9979,1.71,0.48K,0.29K,122.1,6.24,173.04M,No,67.94,,65.75,66.14
21,SPICEISLIN.BO,495.95,6.49K,Process Industries,Textiles,98.0,70.0,94.0,97.0,33.2393,32.3964,20.87K,16.50K,549.0,44.45,3.09B,No,442.01,252.6,449.85,322.85
22,COVANCE.BO,253.95,64.31K,Technology Services,Information Technology Services,98.0,97.0,91.0,96.0,12.2893,6.1071,6.21K,12.70K,270.0,22.59,5.62B,No,179.83,136.88,184.6,165.73
23,VINRKLB.BO,30.97,2.21K,Health Technology,Pharmaceuticals: Major,98.0,2.0,3.0,98.0,0.98,0.6371,2.46K,0.82K,46.65,4.5,186.69M,No,37.61,21.82,37.43,29.56
