Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
2,SWANDEF.NS,1819.2,8.48K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,2.0,98.0,,30.10K,20.29K,2489.0,110.0,-26.91
4,EASTSILK.NS,59.01,0.80K,Process Industries,Textiles,98.0,2.0,19.0,63.0,3.69K,2.79K,99.25,1.8,-40.54
41,CUPID.NS,113.09,10240.23K,Consumer Non-Durables,Household/Personal Care,97.0,94.0,90.0,97.0,26908.93K,23334.60K,115.85,14.3,-2.38
47,TAKE.NS,46.26,3.69K,Technology Services,Information Technology Services,97.0,83.0,71.0,97.0,901.72K,1171.27K,50.14,7.3,-7.74
53,STLTECH.NS,266.45,5771.60K,Technology Services,Information Technology Services,97.0,94.0,98.0,97.0,10377.81K,8487.94K,292.39,59.26,-8.87
55,MTARTECH.NS,5139.2,625.41K,Electronic Technology,Aerospace & Defense,97.0,95.0,97.0,97.0,628.32K,880.08K,5445.0,1358.0,-5.62
70,SALSTEEL.NS,56.82,115.29K,Non-Energy Minerals,Steel,96.0,97.0,92.0,96.0,142.53K,466.66K,58.15,14.37,-2.29
71,QPOWER.NS,1396.4,2095.48K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,92.0,1350.32K,2073.92K,1429.0,330.1,-2.28
80,AHLWEST.NS,297.61,0.81K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,,,,1.75K,1.96K,297.61,137.0,0.0
81,ATLANTAELE.NS,1778.5,1580.66K,Producer Manufacturing,Electrical Products,96.0,96.0,97.0,95.0,183.01K,255.81K,1778.9,707.6,-0.02
82,PRECWIRE.NS,390.15,855.23K,Producer Manufacturing,Electrical Products,96.0,88.0,96.0,96.0,1441.96K,1025.41K,405.4,129.51,-3.76
84,OMNI.NS,420.75,1332.71K,Producer Manufacturing,Metal Fabrication,96.0,98.0,,,1539.89K,886.48K,424.9,176.25,-0.98
85,BHAGYANGR.NS,219.34,391.08K,Producer Manufacturing,Electrical Products,96.0,96.0,90.0,97.0,254.72K,576.51K,222.0,65.0,-1.2
90,GVT&D.NS,4598.3,1008.43K,Producer Manufacturing,Electrical Products,96.0,84.0,96.0,94.0,746.10K,865.62K,4694.0,1437.1,-2.04
96,TDPOWERSYS.NS,1112.85,1949.79K,Producer Manufacturing,Electrical Products,96.0,88.0,96.0,95.0,1220.73K,1854.90K,1119.2,387.05,-0.57
97,POWERINDIA.NS,32200.0,164.33K,Electronic Technology,Electronic Equipment/Instruments,95.0,88.0,97.0,96.0,157.89K,179.18K,32295.0,13360.0,-0.29
98,PFOCUS.NS,306.9,1325.18K,Consumer Services,Movies/Entertainment,95.0,51.0,93.0,96.0,5184.97K,1654.02K,367.0,92.01,-16.38
99,BGRENERGY.NS,308.27,39.82K,Industrial Services,Engineering & Construction,95.0,32.0,18.0,29.0,101.61K,80.83K,490.8,93.42,-37.19
103,ATHERENERG.NS,883.0,3203.64K,Consumer Durables,Motor Vehicles,95.0,59.0,93.0,88.0,3329.58K,9497.41K,948.0,288.15,-6.86
106,BAJAJCON.NS,453.4,595.24K,Consumer Non-Durables,Household/Personal Care,95.0,83.0,96.0,95.0,1568.56K,4120.22K,496.85,161.4,-8.75
107,NATIONALUM.NS,437.05,11780.18K,Non-Energy Minerals,Aluminum,95.0,74.0,82.0,96.0,15568.89K,10423.11K,443.15,149.0,-1.38
