Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
14,CUPID.NS,524.9,3594.31K,Consumer Non-Durables,Household/Personal Care,98.0,97.0,98.0,98.0,4008.71K,4943.46K,525.0,55.75,-0.02
23,TAKE.NS,40.34,672.28K,Technology Services,Information Technology Services,98.0,94.0,98.0,98.0,1787.18K,2436.83K,41.2,6.51,-2.09
32,MAHASTEEL.NS,1014.7,8.36K,Non-Energy Minerals,Steel,98.0,96.0,98.0,97.0,37.39K,21.81K,1031.0,179.53,-1.58
36,WAAREEINDO.NS,536.5,543.14K,Electronic Technology,Electronic Equipment/Instruments,97.0,65.0,,,170.31K,95.72K,725.0,165.07,-26.0
40,BGRENERGY.NS,364.15,111.67K,Industrial Services,Engineering & Construction,97.0,7.0,95.0,98.0,206.63K,86.18K,490.8,69.05,-25.8
44,SOMATEX.NS,141.03,4.79K,Process Industries,Textiles,97.0,95.0,97.0,97.0,26.42K,23.43K,161.25,34.53,-12.54
48,NORBTEAEXP.NS,97.41,5.87K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,97.0,97.0,3.12K,5.58K,97.41,23.57,0.0
71,IFBAGRO.NS,1483.8,149.55K,Consumer Non-Durables,Beverages: Alcoholic,96.0,93.0,96.0,96.0,80.02K,27.22K,1640.0,440.0,-9.52
80,MEGASOFT.NS,197.46,101.37K,Technology Services,Information Technology Services,96.0,53.0,91.0,95.0,223.34K,97.30K,231.0,49.06,-14.52
84,INFOBEAN.NS,811.1,83.11K,Technology Services,Packaged Software,96.0,97.0,96.0,96.0,133.21K,242.49K,853.4,270.55,-4.96
85,SALSTEEL.NS,44.24,145.64K,Non-Energy Minerals,Steel,96.0,94.0,96.0,97.0,136.76K,135.76K,44.24,14.37,0.0
91,VENUSREM.NS,760.5,10.52K,Health Technology,Pharmaceuticals: Major,96.0,56.0,96.0,94.0,97.51K,31.52K,839.9,270.25,-9.45
92,KMEW.NS,1926.9,218.15K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,96.0,96.0,97.0,253.41K,334.85K,1959.3,632.02,-1.65
94,STALLION.NS,246.81,309.77K,Distribution Services,Wholesale Distributors,96.0,97.0,26.0,97.0,1686.80K,353.12K,423.8,60.0,-41.76
