Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,93,10,16,0,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,92,7,88,92,NDLVENTURE.NS
3,Computer Communications,Electronic Technology,84,91,56,68,KERNEX.NS
4,Precious Metals,Non-Energy Minerals,78,1,3,96,"MIDWEST.BO,DECNGOLD.NS"
5,Computer Peripherals,Electronic Technology,74,64,72,53,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
6,Biotechnology,Health Technology,72,55,82,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
7,Alternative Power Generation,Utilities,72,61,74,58,"UEL.NS,SUGSLLOYD.BO,CLEANMAX.NS,POWERGRID.NS,NTPCGREEN.NS,KPEL.NS,INOXGREEN.NS,KPIGREEN.NS,WAAREERTL.NS,RELTD.NS"
8,Beverages: Non-Alcoholic,Consumer Non-Durables,69,61,49,78,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
9,Drugstore Chains,Retail Trade,69,21,67,83,MEDPLUS.NS
10,Electrical Products,Producer Manufacturing,66,68,72,62,"MODINSU.BO,HIIL.BO,BHAGYANGR.NS,TDPOWERSYS.NS,YASHHV.BO,PRECWIRE.NS,QPOWER.NS,ATLANTAELE.NS,GVTD.BO,GVT&D.NS,KIRLOSENG.NS,COSPOWER.BO,KSHINTL.NS,CYBELEIND.BO,INDOTECH.NS,BHEL.NS,RISHABH.NS,INDOSMC.BO,RAMRAT.NS,RNITAI.BO,RRKABEL.NS,ACCORDTS.BO,DIACABS.NS,HIRECT.NS,ESABINDIA.NS,JDCABLES.BO,ADVAIT.NS,KEI.NS,FINCABLES.NS,CGPOWER.NS,ABB.NS,VOLTAMP.NS,SWITCHTE.BO,HBLENGINE.NS,SIEMENS.NS,KECL.NS,DYCL.NS,POLYCAB.NS,RMC.NS,S&SPOWER.NS,POWERICA.NS,LGBBROSLTD.NS,CORDSCABLE.NS,ENRIN.NS,ELECON.NS,SWELECTES.NS,MARSONS.NS,HIGHENE.BO,BONLON.NS,PLAZACABLE.NS,ALFATRAN.BO,PARACABLES.NS,SERVOTECH.NS,SHILCTECH.NS,STDBAT.BO,BIRLACABLE.NS,JIGAR.BO,PANCARBON.BO,CLN.BO,STARDELTA.BO,NIPPOBATRY.NS,FOCUS.NS,SUZLON.NS,VETO.NS,HONDAPOWER.NS,PROSTARM.NS,IKIO.NS,DCXINDIA.NS,LAKSELEC.BO,KAYCEEI.BO,DEL.BO,ARE&M.NS,BBL.NS,EXICOM.NS,RTSPOWR.BO,WSI.NS,SALZERELEC.NS,VGUARD.NS,TARIL.NS,EPIC.BO,JYOTI.BO,EVEREADY.NS,HAVELLS.NS,PANAENERG.BO,QUADFUTURE.NS,CALCOM.BO,JSLINDL.BO,INOXWIND.NS,DLTNCBL.BO,URAVIDEF.NS"
11,Electronic Equipment/Instruments,Electronic Technology,63,56,59,58,"POWERINDIA.NS,CNCRD.BO,APLABPP.BO,APLAB.BO,WAAREEINDO.NS,APARINDS.NS,DIGILOGIC.BO,NAGPI.BO,TVSELECT.NS,GENUSPOWER.NS,DENORA.NS,NITIRAJ.NS,HINDHARD.BO,HPL.NS,SHRADDHA.BO,JGTL.BO,HONAUT.NS,SPECTRUM.NS,WEL.NS"
12,Electric Utilities,Utilities,63,61,70,65,"ADANIPOWER.NS,ADANIENSOL.NS,SGMART.NS,ADANIGREEN.NS,NLCINDIA.NS,NAVA.NS,TORNTPOWER.NS,PTC.NS,JSWENERGY.NS,TATAPOWER.NS,CESC.NS,NTPC.NS,KARMAENG.NS,WAA.BO,TEXINFRA.NS,NHPC.NS,OMPOWER.NS,SJVN.NS,GIPCL.NS,PACEDIGITK.NS,EKI.BO,GITARENEW.BO,SWANCORP.NS"
13,Aerospace & Defense,Electronic Technology,63,71,63,64,"MTARTECH.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,PARAS.NS,SIKA.NS,BEL.NS,HAL.NS,TANAA.BO,ROSSELLIND.NS,BDL.NS,DRONACHRYA.BO"
14,Motor Vehicles,Consumer Durables,62,42,47,57,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,SMLMAH.NS,TMCV.NS,EICHERMOT.NS,ATULAUTO.NS,TVSMOTOR.NS,SANDHAR.NS,HEROMOTOCO.NS,OLECTRA.NS,ATLASCYCLE.NS,M&M.NS,MARUTI.NS,TMPV.NS,SEVL.BO,HYUNDAI.NS,OLAELEC.NS"
15,Real Estate Investment Trusts,Finance,62,19,42,68,"FUNDVISER.BO,ANNAINFRA.BO,KRT.BO,MINDSPACE.BO,NXST.BO,EMBASSY.BO,PSCELESTIA.BO,BIRET.BO"
16,Electronic Components,Electronic Technology,62,47,59,53,"UNIVCABLES.NS,CENTUM.NS,BCCFUBA.BO,NWIL.BO,ELPROINTL.NS,INCAP.BO,HEG.NS,MEIL.NS,GUJARATPOLY.BO,FINELINE.BO"
17,Semiconductors,Electronic Technology,62,68,67,36,"UTLSOLAR.NS,INA.NS,HIGHNESS.BO,GRERENEW.BO,EMMVEE.NS,PREMIERENE.NS,WEBELSOLAR.NS,WAAREEENER.NS,MOSCHIP.NS,STERPOW.BO,ADTECH.BO,SPELS.BO,METSL.BO,VIKRAMSOLR.NS,SOLARIUM.BO,RIR.BO"
18,Pharmaceuticals: Generic,Health Technology,61,46,52,66,"NUTRICIRCLE.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
19,Marine Shipping,Transportation,60,52,45,61,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
20,Telecommunications Equipment,Electronic Technology,60,51,55,55,"HFCL.NS,ROSSTECH.NS,MIRCELECTR.NS,VALIANT.BO,ADCINDIA.BO,DCI.NS,ASTRAMICRO.NS,AVANTEL.NS,DLINKINDIA.NS,TEJASNET.NS,KAVDEFENCE.NS,SMARTLINK.NS,PUNJCOMMU.BO,PRECISIO.BO,BPL.NS,SALORAINTL.BO"
21,Other Metals/Minerals,Non-Energy Minerals,60,56,45,67,"JTLDEFENCE.BO,PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,IMFA.NS,SCBL.BO,HINDCOPPER.NS,HINDALCO.NS,SBCL.NS,SERA.BO,JAINREC.NS,POCL.NS,HINDZINC.NS,ASHAPURMIN.NS,NMDC.NS,SANDUMA.NS,MMP.NS,MANAKALUCO.NS,MIDHANI.NS,GRAVITA.NS,CUBEXTUB.NS,COCHINM.BO,NILE.NS,CHROME.BO,MCL.NS,MAITHANALL.NS,INDSILHYD.BO,NRL.NS,MOIL.NS,SOUTHMG.BO,ZODJRDMKJ.BO,SHARVAYA.BO,SIYARAM.BO,KRUPALU.BO"
22,Regional Banks,Finance,60,49,42,60,"TMB.NS,KTKBANK.NS,J&KBANK.NS,KARURVYSYA.NS,AUBANK.NS,UJJIVANSFB.NS,SBIN.NS,CUB.NS,SURYODAY.NS,DCBBANK.NS,MONEYBOXX.NS,EQUITASBNK.NS,JSFB.NS,CMBL.BO,JAGSONSER.BO,CAPITALSFB.NS,IDFCFIRSTB.NS,ICICIBANK.NS,EMERALD.BO,DAMCAPITAL.NS,FINOPB.NS"
23,Steel,Non-Energy Minerals,60,56,59,58,"MSCTC.BO,SALSTEEL.NS,JAYNECOIND.NS,MAHASTEEL.NS,MWL.NS,GALLANTT.NS,SUNFLAG.NS,LLOYDSME.NS,STEELCAS.NS,UMIYA.BO,GOODLUCK.NS,NELCAST.NS,SAIL.NS,MPKSTEELS.BO,GPIL.NS,BGWTATO.BO,REMIEDEL.BO,PANCHMAHQ.BO,MSPL.NS,KANSHST.BO,TATASTEEL.NS,RATNAVEER.NS,JINDALSAW.NS,JINDALSTEL.NS,SARDAEN.NS,RSL.NS,KIOCL.NS,TALBROSENG.BO,VENUSPIPES.NS,SAMBHV.NS,GANDHITUBE.NS,RATNAMANI.NS,KSL.NS,NEETUYOSHI.BO,SUPERIRON.BO,VISASTEEL.NS,BMW.BO,NCML.BO,NATGENI.BO,JSWSTEEL.NS,SCANSTL.NS,JTLIND.NS,TULSYAN.BO,VRUDDHI.BO,TIINDIA.NS,VASWANI.NS,IMEC.BO,MUKANDLTD.NS,KAJARIR.BO,ELECTCAST.NS,WELSPLSOL.NS,SHAHALLOYS.NS,MAHSEAMLES.NS,VSSL.NS,APLAPOLLO.NS,KIRLFER.NS,NSLNISP.NS,MANAKSTEEL.NS,SGIL.NS,JSL.NS,HITECH.NS,CREATIVE.BO,PRAKASH.NS,BLOIN.BO,NITINCAST.BO,BEEKAY.NS,MAIDEN.BO,SCODATUBES.NS,SHBAJRG.NS,COCKERILL.NS,SURYAROSNI.NS,GUJINTRX.BO,BANSALWIRE.NS,KIRLOSIND.NS,JAIBALAJI.NS,METALCO.BO,VSTL.NS,UNIAUTO.BO,AZADIND.BO,VRAJ.NS,MANAKSIA.NS,SURAJ.BO,RISHDIGA.BO,GARGFUR.BO,CHENFERRO.BO,INCREDIBLE.NS,ORISSAMINE.NS,HISARMETAL.NS,PENIND.NS,ELECTHERM.NS,SURAJLTD.NS,KVSCASTING.BO,SMLT.NS,MANAKCOAT.NS,BEDMUTHA.NS,HARIOMPIPE.NS,VMSTMT.NS,SHRDAIS.BO,COSMICCRF.BO,MITTALSTL.BO"
24,Major Banks,Finance,59,32,36,64,"MAHABANK.NS,SOUTHBANK.NS,DHANBANK.NS,BANDHANBNK.NS,RBLBANK.NS,FEDERALBNK.NS,INDIANB.NS,UNIONBANK.NS,INDUSINDBK.NS,CANBK.NS,AXISBANK.NS,BANKINDIA.NS,BANKBARODA.NS,CENTRALBK.NS,PNB.NS,IOB.NS,CSBBANK.NS,KOTAKBANK.NS,HDFCBANK.NS,IDBI.NS"
