Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
43,TRANSCHEM.BO,178.4,1.44K,Health Technology,Pharmaceuticals: Other,97.0,61.0,62.0,97.0,6.28K,2.27K,194.25,35.2,2.18B,No
52,SIZEMASTER.BO,349.5,0.00K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,71.0,97.0,97.0,0.66K,0.62K,364.0,117.0,3.50B,No
53,PHCAP.BO,618.3,0.30K,Finance,Investment Banks/Brokers,97.0,35.0,82.0,98.0,4.49K,3.29K,665.0,148.6,1.85B,No
64,BGRENERGY.NS,342.28,61.76K,Industrial Services,Engineering & Construction,97.0,55.0,68.0,62.0,105.00K,81.63K,490.8,84.96,24.70B,No
65,ZELIO.BO,457.4,42.00K,Consumer Durables,Motor Vehicles,97.0,95.0,91.0,97.0,91.03K,61.40K,610.0,154.9,9.67B,No
66,QPOWER.NS,1265.35,1284.39K,Producer Manufacturing,Electrical Products,97.0,97.0,97.0,89.0,1322.73K,2002.02K,1298.4,330.1,97.99B,No
68,VENUSREM.NS,1024.0,31.74K,Health Technology,Pharmaceuticals: Major,96.0,51.0,92.0,97.0,44.09K,62.63K,1088.8,294.15,13.70B,No
79,RAPICUT.BO,191.3,7.64K,Non-Energy Minerals,Other Metals/Minerals,96.0,93.0,96.0,97.0,10.06K,19.93K,202.0,66.66,1.03B,No
81,SHIVAM.BO,114.45,1.50K,Non-Energy Minerals,Construction Materials,96.0,45.0,96.0,96.0,31.17K,10.35K,130.4,55.0,1.94B,No
82,AUTOINT.BO,362.15,1.00K,Finance,Finance/Rental/Leasing,96.0,19.0,0.0,2.0,1.67K,1.43K,1031.0,58.31,1.26B,No
91,ROSSTECH.NS,939.0,49.92K,Electronic Technology,Telecommunications Equipment,96.0,93.0,96.0,90.0,139.05K,217.94K,1016.85,301.5,35.53B,No
93,ATHERENERG.NS,896.1,4501.72K,Consumer Durables,Motor Vehicles,96.0,81.0,93.0,93.0,3132.38K,9112.71K,948.0,288.15,342.91B,No
100,SCBL.BO,49.07,1.52K,Non-Energy Minerals,Other Metals/Minerals,95.0,64.0,91.0,98.0,5.62K,1.71K,64.13,6.75,52.66M,No
102,SAFFRON.BO,31.01,9.13K,Finance,Real Estate Development,95.0,58.0,78.0,9.0,8.89K,7.52K,104.13,5.9,222.81M,No
105,ARFIN.NS,97.91,1452.67K,Non-Energy Minerals,Aluminum,95.0,86.0,84.0,96.0,1175.49K,1766.82K,100.25,31.43,16.52B,No
114,TDPOWERSYS.NS,1017.45,983.01K,Producer Manufacturing,Electrical Products,95.0,82.0,95.0,95.0,1199.60K,1899.71K,1049.7,387.05,158.94B,No
121,LUMAXTECH.NS,1774.8,110.36K,Producer Manufacturing,Auto Parts: Oem,95.0,57.0,83.0,93.0,311.16K,366.84K,1898.0,509.55,120.97B,No
122,KIRLOSENG.NS,1663.3,715.02K,Producer Manufacturing,Electrical Products,95.0,62.0,94.0,96.0,479.98K,557.78K,1687.5,664.05,241.78B,No
135,KSHINTL.NS,601.85,480.50K,Producer Manufacturing,Electrical Products,94.0,95.0,96.0,,272.42K,550.62K,620.95,330.0,40.78B,No
