Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Processing Hardware,Electronic Technology,75,58,71,67,IDM.BO
2,Airlines,Transportation,74,55,75,72,"AFCOM.BO,JETFREIGHT.NS,INDIGO.NS"
3,Computer Communications,Electronic Technology,74,20,50,87,"KERNEX.NS,INNOVATIVE.BO"
4,Biotechnology,Health Technology,71,56,57,73,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO,FABTECH.NS"
5,Oil & Gas Production,Energy Minerals,69,83,82,69,"ASIANENE.NS,PRABHA.NS,BHAGWOX.BO,VOGL.NS"
6,Precious Metals,Non-Energy Minerals,68,62,16,7,REMAGNET.BO
7,Catalog/Specialty Distribution,Retail Trade,65,77,74,65,ETHOSLTD.NS
8,Aerospace & Defense,Electronic Technology,65,54,51,70,"MTARTECH.NS,PARAS.NS,AEQUS.NS,IDEAFORGE.NS,HAL.NS,KRISHNADEF.NS,ROSSELLIND.NS,BEL.NS,BDL.NS,DRONACHRYA.BO"
9,Oilfield Services/Equipment,Industrial Services,65,73,66,69,"CRYOGENIC.BO,TRISHAKT.BO,DOLPHIN.NS,DEEPINDS.NS,ALPHAGEO.NS,SEAMECLTD.NS,UNIDT.NS,OILCOUNTUB.NS,COCHMAL.BO,GARWAOFFS.BO,RVTH.NS,GLOBALVECT.NS"
10,Contract Drilling,Industrial Services,64,65,34,82,JINDRILL.NS
11,Department Stores,Retail Trade,63,77,82,62,SHOPERSTOP.NS
12,Computer Peripherals,Electronic Technology,63,62,63,65,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
13,Auto Parts: Oem,Producer Manufacturing,62,56,61,57,"AMS.BO,SEDEMAC.NS,SANSERA.NS,DIVGIITTS.NS,UNIPARTS.NS,EMMFORCE.BO,GNA.NS,SHRIPISTON.NS,SONACOMS.NS,NRBBEARING.NS,WHEELS.NS,SJS.NS,PRICOLLTD.NS,VARROC.NS,MOTHERSON.NS,SSWL.NS,LUMAXTECH.NS,OMAXAUTO.NS,SUNDRMFAST.NS,ASKAUTOLTD.NS,MUNJALAU.NS,GABRIEL.NS,BOSCHLTD.NS,INDNIPPON.NS,BHARATSE.NS,UCAL.NS,SMAUTO.BO,RACLGEAR.NS,RML.NS,MINDACORP.NS,BELRISE.NS,EXIDEIND.NS,PPAP.NS,AUTOIND.NS,AFLTD.BO,BIMETAL.NS,HIMTEK.BO,RANEHOLDIN.NS,SKFINDUS.NS,LUMAXIND.NS,RICOAUTO.NS,SUPRAJIT.NS,KROSS.NS,ZFCVINDIA.NS,SUNDRMBRAK.NS,CUMMINSIND.NS,JBMA.NS,IGARASHI.NS,UNOMINDA.NS,TENNIND.NS,SNL.BO,KALYANIFRG.NS,JAGANLAM.BO,JMA.NS,TVSHLTD.NS,JAMNAAUTO.NS,ASAL.NS,ARISINT.BO,CARRARO.NS,SHANTIGEAR.NS,FIEMIND.NS,SHARDAMOTR.NS,ALICON.NS,MUNJALSHOW.NS,AUTOAXLES.NS,PORWAL.BO,JAYUSH.BO,HINDCOMPOS.NS,ESCORTS.NS,SWARAJENG.NS,SAMKRG.BO,SUNCLAY.NS,CIEINDIA.NS,KINETICENG.BO,SALAUTO.BO,MSUMI.NS,MACPLASQ.BO,NDRAUTO.NS,ZFSTEERING.NS,HITECHGEAR.NS,SINTERCOM.NS,RASANDIK.BO,PRECAM.NS,REMSONSIND.NS,KRANTI.BO"
