Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,0,83,98,RRFIN.BO
2,Discount Stores,Retail Trade,96,2,48,89,SPICELOUNG.BO
3,Computer Communications,Electronic Technology,80,87,84,68,KERNEX.NS
4,Wireless Telecommunications,Communications,78,70,82,61,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
5,Catalog/Specialty Distribution,Retail Trade,77,26,87,76,ETHOSLTD.NS
6,Major Banks,Finance,76,68,78,73,"RBLBANK.NS,CANBK.NS,SOUTHBANK.NS,CSBBANK.NS,FEDERALBNK.NS,INDIANB.NS,BANKINDIA.NS,BANKBARODA.NS,MAHABANK.NS,IDBI.NS,PNB.NS,UNIONBANK.NS,INDUSINDBK.NS,AXISBANK.NS,KOTAKBANK.NS,HDFCBANK.NS,CENTRALBK.NS,BANDHANBNK.NS,IOB.NS"
7,Real Estate Investment Trusts,Finance,76,58,70,78,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
8,Motor Vehicles,Consumer Durables,75,66,65,75,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,SMLMAH.NS,TVSMOTOR.NS,TMCV.NS,MARUTI.NS,HEROMOTOCO.NS,EICHERMOT.NS,SEVL.BO,M&M.NS,SANDHAR.NS,HYUNDAI.NS,ATLASCYCLE.NS,ATULAUTO.NS,TMPV.NS,OLECTRA.NS,OLAELEC.NS"
9,Life/Health Insurance,Finance,72,65,69,67,"CANHLIFE.NS,SBILIFE.NS,MFSL.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
10,Financial Publishing/Services,Commercial Services,70,74,68,46,"CARERATING.NS,ICRA.NS"
11,Savings Banks,Finance,68,42,35,0,NSDL.BO
12,Drugstore Chains,Retail Trade,67,65,80,53,MEDPLUS.NS
