Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
23,TAKE.NS,41.71,609.04K,Technology Services,Information Technology Services,98.0,43.0,93.0,98.0,1347.37K,617.51K,49.94,6.51,-16.48
28,CUPID.NS,81.35,27426.16K,Consumer Non-Durables,Household/Personal Care,98.0,61.0,81.0,97.0,51829.27K,32008.20K,105.39,11.15,-22.81
34,MAHASTEEL.NS,1020.9,28.95K,Non-Energy Minerals,Steel,97.0,98.0,94.0,97.0,12.54K,16.13K,1050.0,221.9,-2.77
43,STLTECH.NS,200.84,17300.37K,Technology Services,Information Technology Services,97.0,97.0,98.0,96.0,7283.77K,10869.89K,205.73,58.86,-2.38
44,UNIVPHOTO.NS,509.0,1130.20K,Consumer Durables,Electronics/Appliances,97.0,99.0,98.0,97.0,16.93K,27.42K,515.8,174.0,-1.32
54,BGRENERGY.NS,319.9,80.27K,Industrial Services,Engineering & Construction,97.0,67.0,46.0,94.0,108.15K,92.58K,490.8,74.0,-34.82
58,MTARTECH.NS,3514.0,305.59K,Electronic Technology,Aerospace & Defense,97.0,72.0,97.0,97.0,587.28K,475.67K,3920.0,1155.6,-10.36
64,VENUSREM.NS,927.5,210.86K,Health Technology,Pharmaceuticals: Major,97.0,96.0,92.0,97.0,31.01K,45.03K,940.0,277.95,-1.33
69,PFOCUS.NS,274.45,3656.92K,Consumer Services,Movies/Entertainment,96.0,86.0,96.0,95.0,6228.62K,3914.22K,294.0,85.0,-6.65
70,NGLFINE.NS,2333.6,3.75K,Health Technology,Pharmaceuticals: Major,96.0,89.0,97.0,95.0,6.33K,5.99K,2575.0,980.0,-9.37
71,HINDCOPPER.NS,527.35,8010.98K,Non-Energy Minerals,Other Metals/Minerals,96.0,38.0,96.0,97.0,37592.35K,9911.03K,760.05,183.82,-30.62
74,NATIONALUM.NS,409.15,20124.24K,Non-Energy Minerals,Aluminum,96.0,93.0,97.0,97.0,16570.24K,17874.85K,431.5,137.75,-5.18
80,SALSTEEL.NS,43.11,125.74K,Non-Energy Minerals,Steel,96.0,41.0,93.0,95.0,90.38K,32.84K,49.57,14.37,-13.03
89,ARFIN.NS,80.26,1155.69K,Non-Energy Minerals,Aluminum,96.0,88.0,94.0,97.0,1060.00K,1123.41K,84.9,31.43,-5.47
