Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,54,0,72,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,90,94,91,88,NDLVENTURE.NS
3,Discount Stores,Retail Trade,85,69,2,39,SPICELOUNG.BO
4,Major Banks,Finance,82,66,80,85,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,FEDERALBNK.NS,MAHABANK.NS,RBLBANK.NS,CANBK.NS,SOUTHBANK.NS,BANKBARODA.NS,IDBI.NS,AXISBANK.NS,PNB.NS,BANDHANBNK.NS,INDUSINDBK.NS,CSBBANK.NS,CENTRALBK.NS,KOTAKBANK.NS,HDFCBANK.NS,IOB.NS"
5,Real Estate Investment Trusts,Finance,78,56,73,76,"FUNDVISER.BO,BIRET.BO,MINDSPACE.BO,NXST.BO,KRT.BO,INDUSINVIT.BO,EMBASSY.BO,ANNAINFRA.BO"
6,Beverages: Non-Alcoholic,Consumer Non-Durables,74,54,68,77,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
7,Life/Health Insurance,Finance,74,60,74,74,"MFSL.NS,CANHLIFE.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
8,Computer Peripherals,Electronic Technology,73,73,58,73,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
9,Drugstore Chains,Retail Trade,71,80,83,71,MEDPLUS.NS
10,Computer Communications,Electronic Technology,70,12,62,78,KERNEX.NS
11,Motor Vehicles,Consumer Durables,70,64,63,64,"FORCEMOT.NS,ATHERENERG.NS,SMLMAH.NS,ZELIO.BO,TMCV.NS,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,ATULAUTO.NS,MARUTI.NS,SANDHAR.NS,M&M.NS,TMPV.NS,HYUNDAI.NS,SEVL.BO,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
12,Biotechnology,Health Technology,69,76,73,71,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,FABTECH.NS"
13,Specialty Insurance,Finance,68,64,68,74,"ICICIGI.NS,GICRE.NS"
14,Electronic Equipment/Instruments,Electronic Technology,65,66,53,66,"CNCRD.BO,APLABPP.BO,NAGPI.BO,POWERINDIA.NS,WAAREEINDO.NS,APARINDS.NS,DIGILOGIC.BO,APLAB.BO,SHRADDHA.BO,NITIRAJ.NS,SPECTRUM.NS,DENORA.NS,HINDHARD.BO,JGTL.BO,HONAUT.NS,TVSELECT.NS,WEL.NS,GENUSPOWER.NS,HPL.NS"
