Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,96,97,95,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,93,62,19,74,"MIDWEST.BO,DECNGOLD.NS"
3,Insurance Brokers/Services,Finance,88,93,33,3,RRFIN.BO
4,Nan,Nan,77,94,80,0,KRISHPP.BO
5,Telecommunications Equipment,Electronic Technology,71,52,69,74,"HFCL.NS,ADCINDIA.BO,ONIDA.NS,ASTRAMICRO.NS,PRECISIO.BO,ROSSTECH.NS,VALIANT.BO,SMARTLINK.NS,TEJASNET.NS,DLINKINDIA.NS,AVANTEL.NS,KAVDEFENCE.NS,DCI.NS,BPL.NS,PUNJCOMMU.BO"
6,Biotechnology,Health Technology,71,60,57,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,FERMENTA.NS,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
7,Pharmaceuticals: Generic,Health Technology,70,59,74,74,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
8,Computer Peripherals,Electronic Technology,70,78,64,65,"PANACHE.NS,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
9,Airlines,Transportation,68,69,83,74,"AFCOM.BO,INDIGO.NS,TAALTECH.NS"
10,Electronics Distributors,Distribution Services,67,73,64,56,"RPTECH.NS,COLAB.BO,PALREDTEC.NS,STARCOM.BO,CNL.NS,BRISK.BO,LABELKRAFT.BO,REDINGTON.NS,ACCEDERE.BO,OPTIEMUS.NS,MISQUITA.BO"
11,Electronic Components,Electronic Technology,66,57,65,56,"UNIVCABLES.NS,ELPROINTL.NS,MRTX.BO,CENTUM.NS,BCCFUBA.BO,GUJARATPOLY.BO,INCAP.BO,HEG.NS,MEIL.NS,FINELINE.BO"
12,Aerospace & Defense,Electronic Technology,64,58,71,72,"MTARTECH.NS,AEQUS.NS,IDEAFORGE.NS,PARAS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
13,Cable/Satellite Tv,Consumer Services,64,60,48,66,"NDLVENTURE.NS,DEN.NS"
14,Marine Shipping,Transportation,64,44,60,58,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,GLOTTIS.NS,COASTCORP.NS,GPPL.NS,TRANSWORLD.NS"
15,Electronic Equipment/Instruments,Electronic Technology,63,51,56,60,"APARINDS.NS,POWERINDIA.NS,CNCRD.BO,APLAB.BO,DIGILOGIC.BO,APLABPP.BO,NAGPI.BO,SPECTRUM.NS,DENORA.NS,HONAUT.NS,TVSELECT.NS,WAAREEINDO.NS,GENUSPOWER.NS,SHRADDHA.BO,HPL.NS,JGTL.BO,HINDHARD.BO,NITIRAJ.NS,WEL.NS"
16,Electronic Production Equipment,Electronic Technology,62,64,65,61,"SELECTRIC.BO,AVALON.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,CYIENTDLM.NS,NELCO.NS,PGEL.NS,DIXON.NS,KAYNES.NS,ELIN.NS"
17,Integrated Oil,Energy Minerals,62,51,64,53,"ANTELOPUS.NS,GNRL.NS,IRMENERGY.NS,HINDOILEXP.NS,IOC.NS"
