Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,CHPLIND.BO,155.65,1.47K,Consumer Durables,Home Furnishings,99.0,97.0,98.0,,4.49K,3.23K,155.9,15.16,474.20M,No
2,FILTRON.BO,103.3,0.21K,Producer Manufacturing,Industrial Machinery,98.0,97.0,98.0,,1.89K,4.24K,106.41,11.63,6.56B,No
3,EASTINDIA.BO,100.39,6.25K,Process Industries,Containers/Packaging,98.0,84.0,43.0,,3.29K,2.75K,148.0,15.84,1.48B,No
4,SERIND.BO,746.8,3.88K,Transportation,Air Freight/Couriers,98.0,96.0,98.0,98.0,1.10K,1.85K,793.05,88.87,739.03M,No
5,AUTOINT.BO,561.85,4.25K,Finance,Finance/Rental/Leasing,98.0,1.0,6.0,97.0,2.12K,2.27K,1031.0,38.72,1.96B,No
6,ISTRNETWK.BO,47.66,22.50K,Commercial Services,Miscellaneous Commercial Services,98.0,24.0,20.0,98.0,116.62K,43.12K,72.15,4.47,3.17B,No
7,CIL.BO,272.35,1.01K,Commercial Services,Advertising/Marketing Services,98.0,86.0,97.0,98.0,3.62K,1.23K,307.0,30.5,1.47B,No
8,AIRLTD.BO,639.55,0.00K,Consumer Durables,Homebuilding,98.0,60.0,87.0,98.0,0.19K,0.00K,713.95,60.7,14.33B,No
9,MAXGROW.BO,63.39,28.97K,Commercial Services,Personnel Services,98.0,98.0,,,1.09K,0.89K,63.39,12.15,2.53B,No
10,VEGA.BO,312.25,0.00K,Distribution Services,Wholesale Distributors,98.0,98.0,96.0,96.0,0.00K,0.01K,312.25,23.76,3.18B,No
11,SESHACHAL.BO,79.7,18.49K,Technology Services,Information Technology Services,98.0,98.0,,,0.64K,2.28K,79.7,15.0,553.40M,No
12,AXISOL.BO,127.6,1.57K,Technology Services,Information Technology Services,98.0,99.0,,,0.60K,0.88K,127.6,24.38,6.03B,No
13,BIZOTIC.BO,993.0,1.60K,Consumer Non-Durables,Apparel/Footwear,98.0,93.0,96.0,98.0,10.29K,3.36K,1053.0,70.06,7.98B,No
14,RSTL.BO,340.0,1.50K,Non-Energy Minerals,Steel,98.0,98.0,98.0,98.0,7.95K,11.40K,340.0,75.05,2.82B,No
15,APIS.BO,71.36,117.10K,Consumer Non-Durables,Food: Major Diversified,98.0,32.0,97.0,98.0,76.15K,125.23K,110.42,10.68,9.83B,No
16,SRICC.BO,53.25,0.19K,Non-Energy Minerals,Construction Materials,98.0,12.0,3.0,60.0,4.69K,0.27K,99.29,10.13,479.25M,No
17,SPICEISLIN.BO,236.5,24.18K,Process Industries,Textiles,98.0,97.0,98.0,98.0,16.88K,30.16K,260.7,31.6,1.47B,No
18,MAGNUS.BO,44.28,0.68K,Commercial Services,Miscellaneous Commercial Services,98.0,95.0,98.0,98.0,3.82K,6.73K,46.95,7.87,149.68M,No
19,CHECKPOINT.BO,112.2,2.71K,Distribution Services,Medical Distributors,98.0,48.0,96.0,97.0,12.88K,8.98K,144.4,10.02,613.54M,No
20,SYNTHFO.BO,1868.5,0.84K,Producer Manufacturing,Metal Fabrication,98.0,88.0,96.0,98.0,1.49K,1.19K,1920.0,205.5,27.05B,No
21,PANKAJPO.BO,67.25,21.59K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,98.0,98.0,98.0,18.18K,39.65K,75.97,12.84,372.83M,No
22,TELECANOR.BO,37.74,32.13K,Technology Services,Packaged Software,98.0,14.0,98.0,98.0,86.78K,52.36K,46.87,5.37,429.89M,No
23,MILEFUR.BO,29.5,144.00K,Consumer Durables,Home Furnishings,98.0,55.0,97.0,98.0,99.81K,47.70K,31.66,3.83,274.26M,No
24,AMITSEC.BO,53.24,0.01K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,35.0,97.0,1.99K,2.68K,67.16,7.28,378.00M,No
25,STEELCO.BO,61.45,0.10K,Non-Energy Minerals,Steel,98.0,98.0,,,0.08K,0.07K,61.45,16.53,305.16M,No
26,CRIMSON.BO,55.1,0.20K,Non-Energy Minerals,Steel,98.0,96.0,96.0,98.0,0.26K,0.22K,61.35,10.33,243.99M,No
27,CMBL.BO,134.75,0.12K,Finance,Regional Banks,98.0,0.0,0.0,94.0,0.16K,0.17K,414.3,17.46,8.54B,No
28,TRANSCHEM.BO,173.15,42.88K,Health Technology,Pharmaceuticals: Other,98.0,44.0,98.0,98.0,19.67K,16.77K,194.25,31.1,2.12B,No
29,CUPID.NS,415.2,4714.10K,Consumer Non-Durables,Household/Personal Care,98.0,71.0,97.0,97.0,9973.17K,17048.95K,526.95,55.75,111.97B,No
30,TAKE.NS,42.54,829.01K,Technology Services,Information Technology Services,98.0,87.0,97.0,98.0,1899.27K,1327.90K,45.0,6.51,6.22B,No
31,RRECL.BO,166.25,6.84K,Finance,Real Estate Development,98.0,69.0,52.0,4.0,4.09K,2.56K,335.95,15.66,3.33B,No
32,REGAL.BO,43.69,0.02K,Finance,Investment Banks/Brokers,98.0,5.0,,,1.45K,0.44K,63.81,13.55,134.22M,No
33,EMAINDIA.BO,442.15,1.36K,Producer Manufacturing,Industrial Machinery,98.0,96.0,98.0,97.0,7.01K,5.72K,455.6,86.5,444.36M,No
34,OSIAJEE.BO,470.25,25.64K,Process Industries,Textiles,97.0,96.0,92.0,94.0,20.42K,23.66K,479.5,51.66,2.54B,No
35,KINETRU.BO,61.47,0.10K,Finance,Finance/Rental/Leasing,97.0,98.0,,,2.23K,4.23K,75.82,20.97,206.54M,No
36,INDOKEM.BO,716.3,5.12K,Process Industries,Industrial Specialties,97.0,91.0,81.0,97.0,14.09K,6.02K,930.0,132.2,19.98B,No
