Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,97,97,95,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,94,57,32,69,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,87,79,62,87,NDLVENTURE.NS
4,Biotechnology,Health Technology,71,53,75,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,FABTECH.NS"
5,Computer Peripherals,Electronic Technology,71,63,67,65,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
6,Telecommunications Equipment,Electronic Technology,70,62,70,69,"HFCL.NS,ADCINDIA.BO,VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ASTRAMICRO.NS,SMARTLINK.NS,PRECISIO.BO,TEJASNET.NS,DLINKINDIA.NS,AVANTEL.NS,DCI.NS,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS"
7,Marine Shipping,Transportation,65,56,57,62,"DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,GLOTTIS.NS,PPARIVAH.BO,GPPL.NS,TRANSWORLD.NS"
8,Pharmaceuticals: Generic,Health Technology,64,67,75,67,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
9,Contract Drilling,Industrial Services,63,25,43,72,JINDRILL.NS
10,Semiconductors,Electronic Technology,63,48,75,52,"EMMVEE.NS,UTLSOLAR.NS,GRERENEW.BO,STERPOW.BO,WEBELSOLAR.NS,HIGHNESS.BO,INA.NS,PREMIERENE.NS,MOSCHIP.NS,WAAREEENER.NS,METSL.BO,SPELS.BO,ADTECH.BO,VIKRAMSOLR.NS,RIR.BO,SOLARIUM.BO"
11,Electronic Equipment/Instruments,Electronic Technology,62,57,59,57,"APARINDS.NS,CNCRD.BO,POWERINDIA.NS,APLAB.BO,APLABPP.BO,DIGILOGIC.BO,NAGPI.BO,SPECTRUM.NS,TVSELECT.NS,GENUSPOWER.NS,HONAUT.NS,WAAREEINDO.NS,DENORA.NS,SHRADDHA.BO,NITIRAJ.NS,JGTL.BO,HPL.NS,HINDHARD.BO,WEL.NS"
12,Airlines,Transportation,62,81,66,53,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
13,Miscellaneous,Miscellaneous,62,57,68,69,"INOVSYNTH.BO,ASHIKA.NS,SCILAL.NS"
14,Other Metals/Minerals,Non-Energy Minerals,61,39,52,63,"JTLDEFENCE.BO,PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,SBCL.NS,HINDCOPPER.NS,MANAKALUCO.NS,SCBL.BO,IMFA.NS,ASHAPURMIN.NS,HINDALCO.NS,MIDHANI.NS,NRL.NS,SANDUMA.NS,NMDC.NS,POCL.NS,HINDZINC.NS,MCL.NS,SERA.BO,MMP.NS,KACHCHH.BO,NILE.NS,MAITHANALL.NS,GRAVITA.NS,INDSILHYD.BO,COCHINM.BO,CHROME.BO,MOIL.NS,ZODJRDMKJ.BO,CUBEXTUB.NS,JAINREC.NS,SOUTHMG.BO,SIYARAM.BO,SHARVAYA.BO"
15,Real Estate Investment Trusts,Finance,61,44,41,63,"FUNDVISER.BO,ANNAINFRA.BO,EMBASSY.BO,MINDSPACE.BO,NXST.BO,KRT.BO,BAGMANE.BO,PSCELESTIA.BO,BIRET.BO"
16,Hospital/Nursing Management,Health Services,61,63,56,53,"KOVAI.NS,PARKHOSPS.NS,KMCSHIL.BO,ASARFI.BO,HANNAH.BO,ASTERDM.NS,YATHARTH.NS,GKSL.NS,KKSHL.BO,KIMS.NS,FORTIS.NS,APOLLOHOSP.NS,ARTEMISMED.NS,GPTHEALTH.NS,NH.NS,MEDANTA.NS,RAINBOW.NS,HCG.NS,CMMHOSP.BO,SHALBY.NS,JLHL.NS,SHARMEH.BO,MAXHEALTH.NS,SHANMUGA.BO,INDRAMEDCO.NS,FORTISMLR.BO,NGIND.BO"
17,Pharmaceuticals: Major,Health Technology,60,60,59,61,"VINRKLB.BO,VENUSREM.NS,BLISSGVS.NS,PHRMASI.BO,SAKAR.NS,NGLFINE.NS,ACUTAAS.NS,NOVARTIND.NS,NOVELIX.BO,SENORES.NS,FREDUN.BO,PARMAX.BO,SPARC.NS,BAFNAPH.NS,ASTONEALAB.BO,SUVEN.NS,LAURUSLABS.NS,SUPRIYA.NS,INDSWFTLAB.NS,SHILPAMED.NS,KPL.NS,GODAVARI.BO,PANACEABIO.NS,ORCHPHARMA.NS,WOCKPHARMA.NS,SAIPARENT.NS,MARKSANS.NS,AMANTA.NS,GLAND.NS,CONCORD.BO,VIYASH.NS,CAPLIPOINT.NS,SUDARSHAN.BO,NEULANDLAB.NS,KOPRAN.NS,SMSPHARMA.NS,INNOVACAP.NS,BETA.NS,COLINZ.BO,VIKRAMTH.BO,STAR.NS,EMCURE.NS,JBCHEPHARM.NS,TORNTPHARM.NS,AAREYDRUGS.NS,HESTERBIO.NS,SOLARA.NS,ZYDUSLIFE.NS,GUJTHEM.NS,PGHL.NS,SGRL.BO,BPLPHARMA.BO,CORONA.NS,GUFICBIO.NS,AJANTPHARM.NS,BIOCON.NS,ALIVUS.NS,LINCOLN.NS,MOREPENLAB.NS,IPCALAB.NS,BALPHARMA.NS,MAKERSL.BO,GLENMARK.NS,KILITCH.NS,SHUKRAPHAR.BO,STARSOURCE.BO,PARNAXLAB.BO,UNICHEMLAB.NS,INDOCO.NS,JENBURPH.BO,WANBURY.NS,LACTOSE.BO,TYCHE.BO,ANURAS.NS,THEMISMED.NS,RPGLIFE.NS,DIVISLAB.NS,SUNPHARMA.NS,MANKIND.NS,VRL.BO,JUBLPHARMA.NS,BACPHAR.BO,ZOTA.NS,KREBSBIO.NS,INDGN.NS,WINDLAS.NS,BIOFILCHEM.NS,KIMIABL.BO,BLUEJET.NS,AUROLAB.BO,ALKEM.NS,DRREDDY.NS,VALIANTLAB.NS,ALBERTDAVD.NS,AMBALALSA.NS,ONESOURCE.NS,SANOFICONR.NS,MEDICO.NS,SMRUTHIORG.BO,ROOPAIND.BO,ANUHPHR.NS,MERCURYLAB.BO,FDC.NS,PANCHSHEEL.BO,NATCOPHARM.NS,PPLPHARMA.NS,ERIS.NS,AARTIDRUGS.NS,COHANCE.NS,ALEMBICLTD.NS,TLL.BO,ASTRAZEN.NS,ZENOTECH.BO,ABBOTINDIA.NS,ALPA.NS,APLLTD.NS,SUNLOC.BO,PFIZER.NS,DCAL.NS,TTKHLTCARE.NS,PRAVEG.NS,SYSCHEM.BO,AARTIPHARM.NS,HIKAL.NS,BAJAJHCARE.NS,GLAXO.NS,SHELTER.BO,BROOKS.NS,GUJTERC.BO,OXYGENTAPH.BO,SANJIVIN.BO,SANOFI.NS,MEDICAMEQ.NS"
18,Industrial Specialties,Process Industries,60,58,64,56,"CDG.BO,FCL.NS,CFL.BO,RAIN.NS,HSCL.NS,KELENRG.BO,GOCLCORP.NS,VIPULORG.BO,INDOKEM.BO,KOTYARK.NS,BEEZAASAN.BO,DHINDIA.BO,BODALCHEM.NS,PANAMAPET.NS,WAAREE.BO,CARBORUNIV.NS,AVIVA.BO,GRINDWELL.NS,SOLARINDS.NS,SFL.NS,XPROINDIA.NS,SEJALLTD.NS,ASIANPAINT.NS,GANDHAR.NS,HARDCAS.BO,TINNARUBR.NS,GRAPHITE.NS,VISAKAIND.NS,BORORENEW.NS,GMPL.BO,DYNAMIND.BO,BEPL.NS,PIDILITIND.NS,KAMAHOLD.NS,PODDARMENT.NS,BERGEPAINT.NS,ELANTAS.NS,NIKHILAD.BO,VINYOFL.BO,KANSAINER.NS,INDIGOPNTS.NS,JSWDULUX.NS,SRF.NS,SPLPETRO.NS,AXELPOLY.BO,RUBFILA.NS,GOACARBON.NS,HINDADH.BO,SIRCA.NS,MHLXMIRU.NS,DICIND.NS,PCBL.NS,DUROPACK.BO,JYOTIRES.BO,MULTIBASE.BO,BRIGHTBR.BO,INNOVATORS.BO,SHALPAINTS.NS,ESTER.NS,ASSOCIATED.BO,RETINA.BO"
