Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,95,88,95,93,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,84,44,52,2,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,82,70,84,78,"AFCOM.BO,JETFREIGHT.NS,TAALTECH.NS,INDIGO.NS"
4,Computer Processing Hardware,Electronic Technology,78,52,71,77,IDM.BO
5,Biotechnology,Health Technology,72,52,65,72,"TITANBIO.BO,RUBICON.NS,FERMENTA.NS,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,VANTABIO.BO,GVBL.BO,FABTECH.NS"
6,Contract Drilling,Industrial Services,70,52,76,75,JINDRILL.NS
7,Catalog/Specialty Distribution,Retail Trade,66,84,79,57,ETHOSLTD.NS
8,Electronic Production Equipment,Electronic Technology,65,73,63,75,"APOLLO.NS,AVALON.NS,SYRMA.NS,CYIENTDLM.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,SELECTRIC.BO,PGEL.NS,CONTAINE.BO,KAYNES.NS,ELIN.NS"
9,Telecommunications Equipment,Electronic Technology,64,37,60,63,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ROSSTECH.NS,VALIANT.BO,DCI.NS,ADCINDIA.BO,ONIDA.NS,PRECISIO.BO,TEJASNET.NS,AVANTEL.NS,CATVISION.BO,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
10,Aerospace & Defense,Electronic Technology,63,39,54,64,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,HAL.NS,ROSSELLIND.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
11,Miscellaneous,Miscellaneous,63,64,62,59,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
12,Motor Vehicles,Consumer Durables,63,66,64,58,"ZELIO.BO,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,SANDHAR.NS,ATULAUTO.NS,TMCV.NS,EICHERMOT.NS,HEROMOTOCO.NS,OLAELEC.NS,HYUNDAI.NS,OLECTRA.NS,MARUTI.NS,M&M.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
13,Pharmaceuticals: Generic,Health Technology,63,34,53,49,"ZIMLAB.NS,NUTRICIRCLE.BO,ZENLABS.BO,JAGSNPHARM.NS,KABRADG.BO,DENISCHEM.BO"
14,Regional Banks,Finance,61,62,60,51,"TMB.NS,KTKBANK.NS,ESAFSFB.NS,J&KBANK.NS,UJJIVANSFB.NS,JSFB.NS,KARURVYSYA.NS,MUNOTHFI.BO,AUBANK.NS,EQUITASBNK.NS,DCBBANK.NS,IDFCFIRSTB.NS,SBIN.NS,CUB.NS,SURYODAY.NS,ICICIBANK.NS,JAGSONSER.BO,CAPITALSFB.NS,UCOBANK.NS,MONEYBOXX.NS,FINOPB.NS,DAMCAPITAL.NS,EMERALD.BO,CMBL.BO"
15,Electronics Distributors,Distribution Services,61,53,60,56,"RPTECH.NS,CNL.NS,REDINGTON.NS,PANIDPR.BO,OPTIEMUS.NS,COLAB.BO,LABELKRAFT.BO,ACCEDERE.BO,PALREDTEC.NS,BRISK.BO,SOUTHERNIN.BO,MISQUITA.BO,SHRAAITECH.BO"
16,Hospital/Nursing Management,Health Services,61,49,59,60,"KOVAI.NS,PARKHOSPS.NS,KMCSHIL.BO,HANNAH.BO,ASTERDM.NS,ARTEMISMED.NS,RAINBOW.NS,JLHL.NS,ASARFI.BO,MEDANTA.NS,APOLLOHOSP.NS,YATHARTH.NS,SHANMUGA.BO,GKSL.NS,GPTHEALTH.NS,KIMS.NS,HCG.NS,NH.NS,KKSHL.BO,FORTIS.NS,SHARMEH.BO,MAXHEALTH.NS,CMMHOSP.BO,SHALBY.NS,AASHKA.BO,NGIND.BO,FORTISMLR.BO,INDRAMEDCO.NS"
