Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,91,18,91,91,KERNEX.NS
2,Computer Processing Hardware,Electronic Technology,79,52,72,77,IDM.BO
3,Airlines,Transportation,76,58,82,77,"AFCOM.BO,JETFREIGHT.NS,TAALTECH.NS,INDIGO.NS"
4,Precious Metals,Non-Energy Minerals,73,6,10,4,"DECNGOLD.NS,REMAGNET.BO"
5,Biotechnology,Health Technology,69,52,61,71,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,VANTABIO.BO,FABTECH.NS"
6,Electronic Production Equipment,Electronic Technology,65,71,64,73,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,PGEL.NS,DIXON.NS,SELECTRIC.BO,KAYNES.NS,CONTAINE.BO,ELIN.NS"
7,Computer Peripherals,Electronic Technology,63,57,56,65,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
8,Aerospace & Defense,Electronic Technology,62,51,51,69,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,HAL.NS,BDL.NS,ROSSELLIND.NS,BEL.NS,TANAA.BO,SIKA.NS,DRONACHRYA.BO"
9,Catalog/Specialty Distribution,Retail Trade,62,75,74,53,ETHOSLTD.NS
10,Department Stores,Retail Trade,62,92,79,64,SHOPERSTOP.NS
11,Auto Parts: Oem,Producer Manufacturing,62,58,61,60,"AMS.BO,SANSERA.NS,DIVGIITTS.NS,SEDEMAC.NS,UNIPARTS.NS,BHARATSE.NS,EMMFORCE.BO,SJS.NS,GNA.NS,SHRIPISTON.NS,NRBBEARING.NS,SONACOMS.NS,VARROC.NS,PRICOLLTD.NS,MUNJALAU.NS,BELRISE.NS,SSWL.NS,MOTHERSON.NS,ASKAUTOLTD.NS,OMAXAUTO.NS,LUMAXTECH.NS,WHEELS.NS,INDNIPPON.NS,RICOAUTO.NS,GABRIEL.NS,SUNDRMFAST.NS,MINDACORP.NS,EXIDEIND.NS,AUTOIND.NS,SUNDRMBRAK.NS,RML.NS,PPAP.NS,AFLTD.BO,RACLGEAR.NS,MENNPIS.NS,BOSCHLTD.NS,BIMETAL.NS,HIMTEK.BO,UCAL.NS,SUPRAJIT.NS,LUMAXIND.NS,CUMMINSIND.NS,SMAUTO.BO,KROSS.NS,JAMNAAUTO.NS,RANEHOLDIN.NS,ZFCVINDIA.NS,SKFINDUS.NS,FIEMIND.NS,UNOMINDA.NS,IGARASHI.NS,MUNJALSHOW.NS,SNL.BO,JMA.NS,TVSHLTD.NS,ASAL.NS,AUTOAXLES.NS,KALYANIFRG.NS,PORWAL.BO,JBMA.NS,TENNIND.NS,MACPLASQ.BO,ARISINT.BO,MSUMI.NS,NDRAUTO.NS,SWARAJENG.NS,CARRARO.NS,SAMKRG.BO,JAYUSH.BO,ALICON.NS,ACGL.BO,CIEINDIA.NS,ESCORTS.NS,SHARDAMOTR.NS,HINDCOMPOS.NS,SALAUTO.BO,JAGANLAM.BO,RASANDIK.BO,KINETICENG.BO,SINTERCOM.NS,ENKEIWHEL.BO,ISTLTD.BO,ZFSTEERING.NS,SHANTIGEAR.NS,HITECHGEAR.NS,SUNCLAY.NS,PRECAM.NS,REMSONSIND.NS,KRANTI.BO"
12,Oilfield Services/Equipment,Industrial Services,62,70,66,67,"CRYOGENIC.BO,TRISHAKT.BO,DEEPINDS.NS,SEAMECLTD.NS,ALPHAGEO.NS,DOLPHIN.NS,UNIDT.NS,RVTH.NS,OILCOUNTUB.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
13,Telecommunications Equipment,Electronic Technology,62,46,59,61,"HFCL.NS,ASTRAMICRO.NS,ADCINDIA.BO,DCI.NS,SMARTLINK.NS,ROSSTECH.NS,VALIANT.BO,ONIDA.NS,TEJASNET.NS,AVANTEL.NS,PRECISIO.BO,CATVISION.BO,PUNJCOMMU.BO,DLINKINDIA.NS,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
14,Motor Vehicles,Consumer Durables,61,63,62,55,"ZELIO.BO,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,SANDHAR.NS,TMCV.NS,EICHERMOT.NS,HEROMOTOCO.NS,HYUNDAI.NS,OLAELEC.NS,OLECTRA.NS,ATULAUTO.NS,M&M.NS,MARUTI.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
15,Restaurants,Consumer Services,61,69,74,61,"UFBL.NS,RBA.NS,SPECIALITY.NS,TRAVELFOOD.NS,DEVYANI.NS,WESTLIFE.NS,SAPPHIRE.NS,COFFEEDAY.NS,JUBLFOOD.NS,KAMATS.BO"
16,Electronics/Appliance Stores,Retail Trade,60,70,65,65,"EMIL.NS,ROBU.BO,AVL.NS,BHATIA.BO,UML.BO,LOGICA.BO,MTL.BO"
17,Electronics/Appliances,Consumer Durables,60,57,61,65,"CPPLUS.NS,SHARP.BO,APIL.BO,UNIVPHOTO.NS,JAIPAN.BO,STOVEKRAFT.NS,SINGERIND.NS,KHAITANLTD.NS,IFBIND.NS,LGEINDIA.NS,ORIENTELEC.NS,BUTTERFLY.NS,GORANIN.BO,BAJAJELEC.NS,INFLAME.BO,WHIRLPOOL.NS"
18,Hospital/Nursing Management,Health Services,60,49,54,61,"KOVAI.NS,KMCSHIL.BO,HANNAH.BO,PARKHOSPS.NS,ASARFI.BO,ASTERDM.NS,APOLLOHOSP.NS,GKSL.NS,MEDANTA.NS,JLHL.NS,ARTEMISMED.NS,HCG.NS,KIMS.NS,YATHARTH.NS,RAINBOW.NS,GPTHEALTH.NS,KKSHL.BO,SHANMUGA.BO,CMMHOSP.BO,NH.NS,FORTIS.NS,SHARMEH.BO,MAXHEALTH.NS,INDRAMEDCO.NS,AASHKA.BO,SHALBY.NS,FORTISMLR.BO,NGIND.BO"
19,Cable/Satellite Tv,Consumer Services,60,34,53,58,"NDLVENTURE.NS,DEN.NS"
20,Pharmaceuticals: Major,Health Technology,60,50,60,61,"VINRKLB.BO,PARMAX.BO,VENUSREM.NS,FREDUN.BO,BLISSGVS.NS,INDSWFTLAB.NS,BAFNAPH.NS,KPL.NS,SHILPAMED.NS,NGLFINE.NS,MOREPENLAB.NS,NOVARTIND.NS,VIKRAMTH.BO,SAKAR.NS,BETA.NS,SENORES.NS,SUVEN.NS,COLINZ.BO,LAURUSLABS.NS,MARKSANS.NS,ACUTAAS.NS,ASTONEALAB.BO,GLAND.NS,NEULANDLAB.NS,NOVELIX.BO,PHRMASI.BO,ALIVUS.NS,HESTERBIO.NS,ORCHPHARMA.NS,SHUKRAPHAR.BO,GUFICBIO.NS,SPARC.NS,CORONA.NS,WOCKPHARMA.NS,SHAMROIN.BO,DIVISLAB.NS,UNICHEMLAB.NS,INNOVACAP.NS,SAIPARENT.NS,AMBALALSA.NS,AJANTPHARM.NS,CAPLIPOINT.NS,EMCURE.NS,HEXAGON.NS,SUDARSHAN.BO,RPGLIFE.NS,VRL.BO,AMANTA.NS,KOPRAN.NS,TORNTPHARM.NS,VIYASH.NS,ZYDUSLIFE.NS,TTKHLTCARE.NS,WINDLAS.NS,IPCALAB.NS,PPLPHARMA.NS,SMSPHARMA.NS,BLUEJET.NS,SUPRIYA.NS,BPLPHARMA.BO,AARTIPHARM.NS,GLENMARK.NS,ANG.BO,SUNPHARMA.NS,MAKERSL.BO,SANJIVIN.BO,BALPHARMA.NS,VALIANTLAB.NS,ALBERTDAVD.NS,SIGACHI.NS,HAMPS.BO,INDGN.NS,PGHL.NS,GLAXO.NS,BIOCON.NS,GODAVARI.BO,MANKIND.NS,AAREYDRUGS.NS,KILITCH.NS,MEDICO.NS,PRAVEG.NS,BRAWN.BO,LINCOLN.NS,PFIZER.NS,AARTIDRUGS.NS,THEMISMED.NS,SMRUTHIORG.BO,STAR.NS,CONCORD.BO,OXYGENTAPH.BO,PANACEABIO.NS,WANBURY.NS,APLLTD.NS,HIKAL.NS,LACTOSE.BO,SUNLOC.BO,ALKEM.NS,SGRL.BO,GUJTHEM.NS,ANURAS.NS,AUROLAB.BO,GUJTERC.BO,MERCURYLAB.BO,PARNAXLAB.BO,DRREDDY.NS,TLL.BO,ABBOTINDIA.NS,ONESOURCE.NS,NATCOPHARM.NS,SANOFICONR.NS,PANCHSHEEL.BO,ROOPAIND.BO,DCAL.NS,ANUHPHR.NS,SOLARA.NS,BAJAJHCARE.NS,INDOCO.NS,ERIS.NS,JENBURPH.BO,ZENOTECH.BO,BROOKS.NS,ASTRAZEN.NS,ALEMBICLTD.NS,FDC.NS,COHANCE.NS,ZOTA.NS,KREBSBIO.NS,MEDICAPQ.BO,BIOFILCHEM.NS,PHARMAID.BO,ALPA.NS,JUBLPHARMA.NS,SANOFI.NS,DESHRAK.BO,KIMIABL.BO,TYCHE.BO,STARSOURCE.BO,MEDICAMEQ.NS,MANGALAM.NS,SHELTER.BO,SYSCHEM.BO"
21,Miscellaneous,Miscellaneous,60,50,53,61,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
22,Electronics Distributors,Distribution Services,60,51,59,57,"RPTECH.NS,CNL.NS,REDINGTON.NS,ACCEDERE.BO,PANIDPR.BO,OPTIEMUS.NS,PALREDTEC.NS,COLAB.BO,LABELKRAFT.BO,SOUTHERNIN.BO,BRISK.BO,SHRAAITECH.BO,MISQUITA.BO"
23,Industrial Specialties,Process Industries,59,60,58,60,"KELENRG.BO,CDG.BO,BEEZAASAN.BO,FCL.NS,GANDHAR.NS,PANAMAPET.NS,HSCL.NS,SHALPAINTS.NS,KOTYARK.NS,RAIN.NS,TINNARUBR.NS,GRINDWELL.NS,SOLARINDS.NS,YUG.BO,GOCLCORP.NS,BEPL.NS,ELANTAS.NS,CFL.BO,VISAKAIND.NS,CARBORUNIV.NS,VIPULORG.BO,HARDCAS.BO,SFL.NS,INDOKEM.BO,PIDILITIND.NS,GRAPHITE.NS,BODALCHEM.NS,AXELPOLY.BO,INDIGOPNTS.NS,AVIVA.BO,DICIND.NS,DUROPACK.BO,ASIANPAINT.NS,XPROINDIA.NS,SPLPETRO.NS,ASSOCIATED.BO,BERGEPAINT.NS,BORORENEW.NS,PODDARMENT.NS,JSWDULUX.NS,ESTER.NS,GMPL.BO,PCBL.NS,DHINDIA.BO,MHLXMIRU.NS,VINYOFL.BO,DYNAMIND.BO,SEJALLTD.NS,SIRCA.NS,KAMAHOLD.NS,KANSAINER.NS,MULTIBASE.BO,SRF.NS,HINDADH.BO,WAAREE.BO,BRIGHTBR.BO,GOACARBON.NS,RUBFILA.NS,JYOTIRES.BO,NIKHILAD.BO,BEARDSELL.NS,INNOVATORS.BO,RETINA.BO"
24,Regional Banks,Finance,59,51,58,52,"KTKBANK.NS,TMB.NS,UJJIVANSFB.NS,J&KBANK.NS,MUNOTHFI.BO,ESAFSFB.NS,JSFB.NS,KARURVYSYA.NS,AUBANK.NS,IDFCFIRSTB.NS,EQUITASBNK.NS,SBIN.NS,CUB.NS,DCBBANK.NS,ICICIBANK.NS,SURYODAY.NS,JAGSONSER.BO,CAPITALSFB.NS,UCOBANK.NS,FINOPB.NS,MONEYBOXX.NS,DAMCAPITAL.NS,EMERALD.BO,CMBL.BO"
25,Electrical Products,Producer Manufacturing,57,50,49,62,"INDOSMC.BO,MODINSU.BO,HIIL.BO,KSHINTL.NS,DIACABS.NS,BHAGYANGR.NS,COSPOWER.BO,INDOTECH.NS,BIRLACABLE.NS,RRKABEL.NS,TDPOWERSYS.NS,PRECWIRE.NS,KIRLOSENG.NS,YASHHV.BO,RISHABH.NS,SWITCHTE.BO,ATLANTAELE.NS,HIRECT.NS,BHEL.NS,PARACABLES.NS,SCHNEIDER.NS,SUSAN.BO,DYCL.NS,FINCABLES.NS,QPOWER.NS,ABB.NS,RAMRAT.NS,KECL.NS,KEI.NS,ADVAIT.NS,CYBELEIND.BO,EXICOM.NS,POWERICA.NS,CLN.BO,GVT&D.NS,SIEMENS.NS,CGPOWER.NS,IKIO.NS,INTEGSW.BO,VOLTAMP.NS,PLAZACABLE.NS,ENRIN.NS,JDCABLES.BO,CORDSCABLE.NS,QUADFUTURE.NS,LASERPOWER.NS,POLYCAB.NS,RNITAI.BO,ACCORDTS.BO,VETO.NS,DLTNCBL.BO,ESABINDIA.NS,ARE&M.NS,STARDELTA.BO,EVEREADY.NS,HIGHENE.BO,LGBBROSLTD.NS,LAKSELEC.BO,VGUARD.NS,HAVELLS.NS,JIGAR.BO,S&SPOWER.NS,SWELECTES.NS,SHILCTECH.NS,TARIL.NS,PANCARBON.BO,HONDAPOWER.NS,HBLENGINE.NS,BONLON.NS,CLENON.BO,DCXINDIA.NS,NDMETAL.BO,KAYCEEI.BO,ELECON.NS,SUZLON.NS,SERVOTECH.NS,BBL.NS,PROSTARM.NS,STDBAT.BO,NIPPOBATRY.NS,EPIC.BO,PANAENERG.BO,SALZERELEC.NS,WSI.NS,FOCUS.NS,ALFATRAN.BO,JSLINDL.BO,CALCOM.BO,MARSONS.NS,DEL.BO,RTSPOWR.BO,JYOTI.BO,RMC.NS,INOXWIND.NS,URAVIDEF.NS"
26,Food: Meat/Fish/Dairy,Consumer Non-Durables,57,64,50,52,"SCPL.NS,SCAGRO.BO,CHATHA.BO,APEX.NS,ESSEX.BO,KWIL.NS,MUKKA.NS,HATSUN.NS,DODLA.NS,HERITGFOOD.NS,PARAGMILK.NS,MODAIRY.BO,JFL.BO"
27,Metal Fabrication,Producer Manufacturing,56,50,55,54,"MODMA.BO,OMNI.NS,HAPPYFORGE.NS,MENONBE.NS,SATANIBRG.BO,AANCHALISP.BO,GALXBRG.BO,MMFL.NS,AZAD.NS,CARNATIN.BO,SHIVAUM.NS,SWASTIKAAL.BO,CTCL.BO,UNIABEXAL.BO,KENNAMET.NS,BHARATFORG.NS,AMIC.BO,ROLEXRINGS.NS,INVPRECQ.NS,MAGNAELQ.BO,RKFORGE.NS,SIMMOND.BO,RAJRATAN.NS,TIIL.NS,GALAPREC.NS,SYSTEMATIC.BO,SIMPLEXCAS.BO,GALAGEX.BO,COSMOFE.BO,MILLWORKS.BO,PPEL.BO,USHAMART.NS,PTCIL.NS,SKIPPER.NS,SHYAMMETL.NS,ENDURANCE.NS,NIBL.NS,KVFORGE.BO,TEMBO.NS,HARSHA.NS,JYOTICNC.NS,ALPHAIND.BO,SCHAEFFLER.NS,NATFIT.BO,GTIL.BO,NARMADESH.BO,PRADPME.NS,CENTEXT.NS,FRONTSP.NS,BHARATWIRE.NS,SHREMETAL.BO,BELDING.BO,SHIVAGR.BO,KASTURI.BO,CMRGREEN.NS,STERTOOLS.NS,AUSTENG.BO,DELTAMAGNT.NS,DPWIRES.NS,RELICAB.BO,BOMBWIR.BO,AEL.BO,SKFINDIA.NS,ROLCOEN.BO,VISHALBL.BO,ASGARD.BO,AUTOPINS.BO,KARBON.BO,HILTON.NS,STAL.BO,ADVANCETL.BO,KPGEL.BO"
28,Pharmaceuticals: Other,Health Technology,56,51,60,58,"TRANSCHEM.BO,VEERHEALTH.BO,SUDEEPPHRM.NS,BDH.BO,GRANULES.NS,AUROPHARMA.NS,CHEMKART.BO,CORALAB.BO,CRSTCHM.BO,BERLDRG.BO,LUPIN.NS,CIPLA.NS,ISHITADR.BO,SANDUPHQ.BO,SOURCENTRL.BO,LYKALABS.NS,NATCAPSUQ.NS,EMMESSA.BO,AMRUTANJAN.NS,KERALAYUR.BO"
29,Real Estate Investment Trusts,Finance,56,51,48,46,"FUNDVISER.BO,MINDSPACE.BO,EMBASSY.BO,NXST.BO,BIRET.BO,BAGMANE.BO,KRT.BO,PSCELESTIA.BO,ANNAINFRA.BO"
30,Medical/Nursing Services,Health Services,56,54,54,53,"THYROCARE.NS,ASPIRA.BO,GAUDIUMIVF.NS,NEPHROPLUS.NS,VIJAYA.NS,JSTL.BO,LALPATHLAB.NS,ZDHJERK.BO,AGARWALEYE.NS,LOTUSEYE.NS,CTLLAB.BO,DRAGARWQ.NS,METROPOLIS.NS,SURAKSHA.NS,STARIMAGIN.BO,SML.BO,KRSNAA.NS,MAXIND.NS,LAXMIDENTL.NS,JSLL.NS,MDRC.BO"
31,Other Consumer Specialties,Consumer Durables,55,48,57,52,"SJCORP.BO,SKYGOLD.NS,THANGAMAYL.NS,KDDL.NS,TBZ.NS,TIMEX.NS,SHOORA.BO,AJCJEWEL.BO,PNGSREVA.NS,GOLKUNDIA.BO,GOLDIAM.NS,TITAN.NS,EIGHTY.BO,SONAMLTD.NS,PJL.BO,RETAGGIO.BO,SHANTIGOLD.NS,RGL.NS,SHRINGARMS.NS,KOURA.BO,SOVERDIA.BO,RBZJEWEL.NS,SILGO.NS,SENCO.NS,SWARNSAR.BO,RAMBHAJO.NS,RADHIKAJWE.NS,VAIBHAVGBL.NS,UDAYJEW.BO,BANARBEADS.NS,YAASHVI.BO,SAFARI.NS,VIPIND.NS,GKL.BO,SMR.BO,EY.BO,VARYAA.BO,SKRABUL.BO,LGHL.NS,LUXURY.BO,RAJESHEXPO.NS"
32,Chemicals: Specialty,Process Industries,55,59,59,60,"SANGINITA.NS,SHENTRA.BO,CITURGIA.BO,HEMORGANIC.BO,CHEMIESYNT.BO,KANORICHEM.NS,SOTL.NS,IOLCP.NS,TANFACIND.BO,GRWRHITECH.NS,INDOBORAX.NS,SHHARICH.BO,RESONANCE.BO,NEOGEN.NS,JGCHEM.NS,RSCINT.BO,SHAILY.NS,BALAMINES.NS,RITESHIN.BO,OCCLLTD.NS,ASAHISONG.NS,APCOTEXIND.NS,TATVA.NS,SAYAJIIND.BO,AKSHARCHEM.NS,ARCHITORG.BO,NAVINFLUOR.NS,FLUOROCHEM.NS,KINGFA.NS,GANESHBE.NS,TULASEEBIOE.BO,PREMEXPLN.NS,SIGIND.NS,POLYPLEX.NS,CENTENKA.NS,ANDHRSUGAR.NS,DEVSON.BO,GUJALKALI.NS,TPLPLASTEH.NS,NPL.BO,AMAL.BO,BHAGERIA.NS,TNPETRO.NS,VISHNU.NS,MANALIPETC.NS,VIKRAMAR.BO,HOCL.BO,GNFC.NS,SUDARSCHEM.NS,IGPL.NS,RISHIROOP.BO,KRONOX.NS,OAL.NS,LXCHEM.NS,ALKYLAMINE.NS,DAICHI.NS,VALIANTORG.NS,PAR.NS,PRIMO.NS,VINEETLAB.NS,KOTHARIPET.NS,IVP.NS,INDIAGLYCO.NS,POLYLINK.BO,ARCL.BO,SHREEPUSHK.NS,FAIRCHEMOR.NS,TRUALT.NS,SHK.NS,MOL.NS,JOCIL.NS,LINDEINDIA.NS,DHUNINV.NS,CHEMCON.NS,KANCHI.NS,POLSON.BO,ANDHRAPET.BO,ARVEE.NS,20MICRONS.NS,COROMANDEL.NS,BASF.NS,ELLEN.NS,TGVSL.BO,VITAL.NS,NAPEROL.BO,DEEPAKNTR.NS,NOCIL.NS,GOTHIPL.BO,ULTRAMAR.NS,AMNPLST.NS,CLEAN.NS,CHAMBLFERT.NS,SRHHYPOLTD.NS,TRANSPEK.NS,NATPLASTI.BO,TUTIALKA.BO,SAMRATPH.BO,STYRENIX.NS,HPIL.NS,TCMLMTD.BO,EIKO.BO,PNTKYOR.BO,GUJPETR.BO,KIRIINDUS.NS,ROSSARI.NS,ALKALI.NS,VINATIORGA.NS,MANORG.NS,LAFFANSQ.BO,DHANUKA.NS,DEEP.BO,DAIKAFFI.BO,LORDSCHLO.NS,POEL.BO,AGARIND.NS,FISCHER.NS,LINKPH.BO,YASHCHEM.BO,HILLTONE.BO,DCW.NS,CHEMFAB.NS,GRAUWEIL.NS,MEHUL.BO,SHLOKKA.BO,AEONXDIGI.BO,PIIND.NS,TIRUMALCHM.NS,CAMLINFINE.NS,NOL.BO,ZR2.BO,BCCL.BO"
33,Pharmaceuticals: Generic,Health Technology,55,29,39,48,"ZIMLAB.NS,NUTRICIRCLE.BO,JAGSNPHARM.NS,KABRADG.BO,ZENLABS.BO,DENISCHEM.BO"
34,Containers/Packaging,Process Industries,55,63,56,53,"COMSYN.NS,JAUSPOL.BO,QUANTDIA.BO,TARSONS.NS,ARROWGREEN.NS,GLEN.BO,KALYANI.BO,HUHTAMAKI.NS,TIRTPLS.BO,JUMBO.BO,RPPL.NS,BI.NS,BBTCL.NS,BAIKAKAJI.BO,NRAIL.NS,COSMOFIRST.NS,EPL.NS,KNACK.NS,JINDALPOLY.NS,HPBL.BO,CAPRIHANS.BO,EASTINDIA.BO,WORTHPERI.NS,KAIRA.BO,RDBRL.BO,BOROSCI.NS,HALDYNGL.NS,AGI.NS,ORIENTLTD.NS,UFLEX.NS,TAINWALCHM.NS,RAJPACK.BO,TIMETECHNO.NS,AERONEU.NS,PGFOILQ.BO,GUJCONT.BO,BAPACK.BO,RISHITECH.BO,SHREERAMA.NS,ECOPLAST.BO,ARROWHEAD.BO,PERFEPA.BO,VINAYAKPOL.BO,EMMBI.NS,SPL.BO,POLYSPIN.BO,HINDTIN.BO,DECPO.BO,JAICORPLTD.NS,TRANSFRE.BO,SHETR.BO,SIEL.BO,GUJCRAFT.BO,BALAJEE.NS,CLARA.BO"
