Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,96,96,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,94,80,23,88,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,89,82,76,89,NDLVENTURE.NS
4,Contract Drilling,Industrial Services,79,90,89,73,JINDRILL.NS
5,Biotechnology,Health Technology,71,52,75,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
6,Coal,Energy Minerals,71,79,76,77,"SOUTHWEST.NS,COALINDIA.NS,REFEX.NS,BHARATCOAL.NS,STRATMONT.BO"
7,Computer Peripherals,Electronic Technology,70,70,59,65,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Insurance Brokers/Services,Finance,70,5,1,0,RRFIN.BO
9,Telecommunications Equipment,Electronic Technology,68,72,70,64,"HFCL.NS,MIRCELECTR.NS,VALIANT.BO,ROSSTECH.NS,ADCINDIA.BO,ASTRAMICRO.NS,AVANTEL.NS,SMARTLINK.NS,TEJASNET.NS,DCI.NS,DLINKINDIA.NS,PRECISIO.BO,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS,SALORAINTL.BO"
10,Drugstore Chains,Retail Trade,65,68,56,75,MEDPLUS.NS
11,Marine Shipping,Transportation,64,53,58,59,"DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,PPARIVAH.BO,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
12,Semiconductors,Electronic Technology,64,53,72,54,"GRERENEW.BO,UTLSOLAR.NS,EMMVEE.NS,WEBELSOLAR.NS,INA.NS,PREMIERENE.NS,MOSCHIP.NS,SPELS.BO,HIGHNESS.BO,WAAREEENER.NS,METSL.BO,ADTECH.BO,RIR.BO,VIKRAMSOLR.NS,SOLARIUM.BO"
13,Pharmaceuticals: Generic,Health Technology,64,60,73,66,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
14,Electronic Equipment/Instruments,Electronic Technology,64,59,62,58,"CNCRD.BO,APLABPP.BO,APLAB.BO,POWERINDIA.NS,DIGILOGIC.BO,APARINDS.NS,NAGPI.BO,TVSELECT.NS,SPECTRUM.NS,WAAREEINDO.NS,GENUSPOWER.NS,HONAUT.NS,DENORA.NS,JGTL.BO,SHRADDHA.BO,HINDHARD.BO,NITIRAJ.NS,HPL.NS,WEL.NS"
