Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
23,STLTECH.NS,608.8,3213.54K,Technology Services,Information Technology Services,98.0,97.0,98.0,98.0,5947.86K,4362.80K,679.9,83.4,297.20B,No
42,CDG.BO,228.15,8.21K,Process Industries,Industrial Specialties,97.0,84.0,95.0,98.0,3.09K,4.44K,263.9,52.6,2.11B,No
54,SKM.BO,380.0,31.00K,Process Industries,Chemicals: Major Diversified,97.0,91.0,98.0,97.0,52.13K,21.40K,419.0,102.05,4.65B,No
57,BHAGYANGR.NS,326.1,71.53K,Producer Manufacturing,Electrical Products,97.0,21.0,96.0,96.0,321.99K,166.94K,351.9,70.21,10.43B,No
67,DEEDEV.NS,689.5,54.24K,Producer Manufacturing,Industrial Machinery,96.0,95.0,97.0,97.0,973.40K,287.06K,704.7,183.0,47.76B,No
69,CPPLUS.NS,3366.3,199.63K,Consumer Durables,Electronics/Appliances,96.0,96.0,97.0,96.0,429.61K,607.39K,3714.4,1015.0,396.72B,No
77,OMNI.NS,486.15,781.80K,Producer Manufacturing,Metal Fabrication,96.0,82.0,98.0,,1001.50K,614.06K,548.0,176.25,60.12B,No
80,SICAGEN.NS,54.55,10.97K,Distribution Services,Wholesale Distributors,96.0,60.0,,,17.11K,19.99K,61.5,24.35,2.16B,No
87,PARMESHWAR.BO,189.1,42.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,8.0,94.0,93.0,29.69K,16.30K,241.5,60.01,2.89B,No
93,PHRMASI.BO,100.0,1.21K,Health Technology,Pharmaceuticals: Major,96.0,83.0,72.0,90.0,0.41K,1.00K,131.75,26.0,682.70M,No
94,MODISONLTD.NS,299.85,298.81K,Industrial Services,Engineering & Construction,96.0,98.0,97.0,96.0,196.91K,192.28K,362.7,114.0,9.73B,No
98,AMS.BO,57.0,0.00K,Producer Manufacturing,Auto Parts: Oem,95.0,2.0,96.0,97.0,1.87K,0.69K,81.46,25.77,188.24M,No
