Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
2,SESHACHAL.BO,77.73,0.16K,Technology Services,Information Technology Services,98.0,4.0,5.0,72.0,4.0971,2.0029,0.90K,3.30K,105.31,2.39,53.97M,No,85.52,69.29,84.18,87.88
48,AHLWEST.NS,569.0,0.41K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,30.0,97.0,98.0,22.8679,21.9964,2.21K,0.85K,751.4,137.0,6.63B,No,589.99,284.03,579.36,348.29
68,SKM.BO,474.35,6.00K,Process Industries,Chemicals: Major Diversified,97.0,94.0,95.0,98.0,17.4036,14.05,35.75K,23.40K,495.0,102.05,5.81B,No,398.82,,415.89,262.17
75,BLISSGVS.NS,459.4,224.08K,Health Technology,Pharmaceuticals: Major,96.0,22.0,95.0,97.0,23.1107,22.7643,1901.75K,252.22K,553.0,118.0,48.81B,No,452.85,260.04,471.75,307.46
93,AMRAPLIN.BO,34.85,7.14K,Technology Services,Packaged Software,96.0,40.0,97.0,96.0,2.415,2.1571,28.30K,19.99K,44.77,12.65,1.79B,No,30.04,18.92,31.92,20.92
102,NOVARTIND.NS,1631.0,17.32K,Health Technology,Pharmaceuticals: Major,96.0,86.0,95.0,,99.1,98.6643,43.12K,98.85K,1780.0,672.25,40.27B,No,1456.94,,1487.94,
113,OMEGAIN.BO,49.97,56.63K,Technology Services,Information Technology Services,95.0,21.0,0.0,69.0,2.7129,1.1486,97.03K,566.62K,112.06,9.65,4.17B,No,54.5,53.59,53.22,61.65
128,RAJPALAYAM.NS,810.75,0.98K,Process Industries,Textiles,95.0,38.0,53.0,,28.3214,27.8179,2.09K,1.37K,875.0,314.45,,No,821.6,,826.73,
131,AEROFLEX.NS,418.15,1478.18K,Producer Manufacturing,Industrial Machinery,95.0,11.0,91.0,96.0,19.7821,19.7179,2836.60K,1024.86K,521.9,158.0,55.33B,No,433.71,272.76,436.25,315.53
136,KANORICHEM.NS,159.73,30.42K,Process Industries,Chemicals: Specialty,95.0,91.0,97.0,96.0,8.5093,8.2979,45.88K,45.01K,164.6,56.0,6.98B,No,118.14,86.0,127.64,92.2
148,MIDEASTP.BO,41.0,0.23K,Finance,Investment Banks/Brokers,94.0,21.0,94.0,96.0,2.3557,1.6457,20.36K,1.46K,46.11,13.85,206.23M,No,33.25,23.03,35.46,25.03
157,OMAXAUTO.NS,215.1,25.83K,Producer Manufacturing,Auto Parts: Oem,94.0,34.0,97.0,96.0,13.5957,12.7457,205.81K,44.90K,263.4,84.5,4.61B,No,229.54,142.23,230.07,159.1
158,SAKAR.NS,830.0,110.03K,Health Technology,Pharmaceuticals: Major,94.0,63.0,85.0,95.0,51.9571,51.5286,217.64K,251.73K,960.0,311.0,18.22B,No,822.59,552.05,818.86,623.56
195,SAYAJIHOTL.NS,299.6,0.02K,Consumer Services,Hotels/Resorts/Cruise Lines,93.0,39.0,60.0,,4.2464,2.8179,0.11K,0.02K,330.0,138.7,5.25B,No,295.43,,296.98,
196,SIZEMASTER.BO,347.0,0.06K,Producer Manufacturing,Miscellaneous Manufacturing,93.0,25.0,33.0,94.0,13.875,11.2964,0.32K,0.21K,415.0,119.95,3.47B,No,358.42,265.83,355.34,315.78
213,CRYOGENIC.BO,292.05,4.50K,Industrial Services,Oilfield Services/Equipment,92.0,70.0,95.0,93.0,12.225,11.5893,55.86K,13.35K,310.0,103.55,4.17B,No,261.77,200.43,271.4,207.69
214,INDOBORAX.NS,406.6,418.21K,Process Industries,Chemicals: Specialty,92.0,76.0,94.0,91.0,38.0464,33.3679,490.91K,1543.21K,499.0,224.0,13.05B,No,380.87,284.78,396.41,301.87
215,BALAMINES.NS,2284.8,323.58K,Process Industries,Chemicals: Specialty,92.0,88.0,96.0,93.0,135.3428,132.9,479.05K,191.13K,2443.6,968.1,74.03B,No,2102.37,1423.45,2143.66,1517.67
218,AMAGI.NS,625.05,231.28K,Technology Services,Packaged Software,92.0,92.0,94.0,,42.4464,42.0429,464.64K,547.80K,677.8,310.2,135.22B,No,497.04,,515.87,
223,IDEAFORGE.NS,860.25,119.68K,Electronic Technology,Aerospace & Defense,92.0,69.0,94.0,94.0,36.7464,36.5071,1091.52K,187.26K,992.25,366.0,42.74B,No,858.61,573.7,871.23,621.9
227,SHADOWFAX.NS,209.6,9482.53K,Technology Services,Packaged Software,92.0,27.0,88.0,,13.9407,13.7364,5487.56K,18462.75K,241.63,98.55,122.68B,No,213.2,,215.61,
249,UTLSOLAR.NS,384.4,181.97K,Electronic Technology,Semiconductors,91.0,93.0,83.0,92.0,19.0321,18.5679,497.74K,614.76K,402.45,172.0,117.97B,No,330.26,,343.77,265.36
286,PPARIVAH.BO,224.1,32.40K,Transportation,Marine Shipping,90.0,66.0,90.0,85.0,8.3107,8.0964,44.42K,22.68K,233.5,108.0,2.54B,No,194.39,165.97,202.0,173.29
305,SGFIN.NS,688.1,454.56K,Finance,Investment Banks/Brokers,90.0,90.0,84.0,92.0,45.0571,43.8107,541.98K,1567.08K,723.6,323.0,45.34B,No,611.05,468.81,625.37,507.6
308,CLEANMAX.NS,1439.0,111.77K,Utilities,Alternative Power Generation,90.0,75.0,87.0,,65.4071,64.0429,316.46K,125.89K,1536.0,727.1,168.48B,No,1276.92,,1305.64,
309,FILATEX.NS,74.64,3570.81K,Process Industries,Textiles,90.0,97.0,96.0,92.0,4.6943,4.5729,3240.03K,11200.40K,77.54,36.26,33.14B,No,55.33,50.06,59.53,48.98
330,INVPRECQ.NS,971.0,3.71K,Producer Manufacturing,Metal Fabrication,89.0,90.0,94.0,,45.9571,45.7286,9.01K,16.52K,999.0,551.0,,No,728.31,,784.13,
346,VISTARAMAR.BO,215.55,0.60K,Finance,Investment Banks/Brokers,89.0,67.0,69.0,93.0,10.7,10.325,3.98K,2.76K,238.5,91.15,1.24B,No,200.15,159.05,200.11,180.01
353,APARINDS.NS,14051.0,193.91K,Electronic Technology,Electronic Equipment/Instruments,88.0,7.0,78.0,94.0,596.4286,588.2857,146.28K,119.10K,17157.0,6801.0,564.49B,No,14267.72,10728.15,14452.7,11675.93
371,SUPER.BO,1075.4,1.31K,Process Industries,Textiles,88.0,95.0,93.0,89.0,51.9857,50.4321,1.10K,2.65K,1114.35,530.0,3.30B,No,874.21,742.01,894.62,743.54
389,CYBELEIND.BO,44.98,1.36K,Producer Manufacturing,Electrical Products,87.0,18.0,50.0,70.0,2.3436,2.2321,5.96K,2.87K,77.01,18.25,481.10M,No,46.31,40.39,46.74,45.26
394,BTTL.NS,48.6,5.47K,Process Industries,Textiles,87.0,31.0,90.0,,3.2071,3.1579,59.06K,14.62K,58.23,30.0,2.84B,No,42.55,,44.39,
406,SBCL.NS,742.25,113.36K,Non-Energy Minerals,Other Metals/Minerals,87.0,45.0,81.0,91.0,30.7393,30.3107,481.51K,278.60K,814.0,368.6,42.76B,No,731.91,537.59,742.51,574.03
