Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,99,1,97,98,RRFIN.BO
2,Discount Stores,Retail Trade,98,82,81,97,SPICELOUNG.BO
3,Real Estate Investment Trusts,Finance,78,72,73,80,"MINDSPACE.BO,FUNDVISER.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
4,Wireless Telecommunications,Communications,78,66,72,64,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
5,Catalog/Specialty Distribution,Retail Trade,76,76,88,74,ETHOSLTD.NS
6,Major Banks,Finance,75,69,81,70,"RBLBANK.NS,SOUTHBANK.NS,CANBK.NS,INDIANB.NS,FEDERALBNK.NS,BANKINDIA.NS,BANKBARODA.NS,UNIONBANK.NS,PNB.NS,AXISBANK.NS,CSBBANK.NS,IDBI.NS,KOTAKBANK.NS,MAHABANK.NS,HDFCBANK.NS,INDUSINDBK.NS,CENTRALBK.NS,IOB.NS,BANDHANBNK.NS"
7,Computer Peripherals,Electronic Technology,74,47,65,77,"PANACHE.NS,NETWEB.NS,CONTROLPR.NS,INDTONER.BO"
8,Motor Vehicles,Consumer Durables,72,65,58,70,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,HEROMOTOCO.NS,ATLASCYCLE.NS,EICHERMOT.NS,TVSMOTOR.NS,MARUTI.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,SMLMAH.NS,TMCV.NS,SEVL.BO,OLECTRA.NS,TMPV.NS,ATULAUTO.NS,OLAELEC.NS"
9,Life/Health Insurance,Finance,70,71,67,61,"MFSL.NS,SBILIFE.NS,BAJAJFINSV.NS,CANHLIFE.NS,STARHEALTH.NS,ICICIPRULI.NS,LICI.NS,NIVABUPA.NS"
10,Consumer Sundries,Consumer Non-Durables,68,59,67,66,"GPSL.BO,BIL.NS,WELSPUNLIV.NS,RADIXIND.BO,LINC.NS"
11,Hospital/Nursing Management,Health Services,68,51,56,69,"ASARFI.BO,SHARMEH.BO,HCG.NS,CMMHOSP.BO,YATHARTH.NS,ASTERDM.NS,NH.NS,FORTIS.NS,KIMS.NS,KMCSHIL.BO,INDRAMEDCO.NS,ARTEMISMED.NS,SHANMUGA.BO,KOVAI.BO,APOLLOHOSP.NS,MAXHEALTH.NS,JLHL.NS,FORTISMLR.BO,SHALBY.NS,GPTHEALTH.NS,MEDANTA.NS,RAINBOW.NS,NGIND.BO"
12,Specialty Insurance,Finance,68,72,75,58,"ICICIGI.NS,GICRE.NS"
13,Savings Banks,Finance,66,57,29,0,NSDL.BO
14,Aluminum,Non-Energy Minerals,65,61,66,70,"ARFIN.NS,NATIONALUM.NS,MAANALU.NS,ORIENTCER.NS,MAITRI.BO,SUDAI.BO,VEDL.NS,NIRAVCOM.BO,EUROBOND.NS,ALUFLUOR.BO,HINDALUMI.BO,SPINAROO.BO,SAMPAT.BO"
15,Financial Publishing/Services,Commercial Services,65,52,63,42,"CARERATING.NS,ICRA.NS"
16,Oil Refining/Marketing,Energy Minerals,65,49,69,60,"CHENNPETRO.NS,BPCL.NS,HINDPETRO.NS,MRPL.NS,RELIANCE.NS,OIL.NS,ONGC.NS,VEEDOL.NS,GULFOILLUB.NS,CONTPTR.BO,CASTROLIND.NS,GULFPETRO.NS"
17,Regional Banks,Finance,65,63,77,63,"AUBANK.NS,CUB.NS,DCBBANK.NS,UJJIVANSFB.NS,KARURVYSYA.NS,SBIN.NS,TMB.NS,IDFCFIRSTB.NS,FINOPB.NS,KTKBANK.NS,SURYODAY.NS,EQUITASBNK.NS,ICICIBANK.NS,J&KBANK.NS,JAGSONSER.BO,JSFB.NS,CAPITALSFB.NS,UCOBANK.NS,MONEYBOXX.NS,EMERALD.BO,DAMCAPITAL.NS,MUNOTHFI.BO,CMBL.BO"
18,Multi-Line Insurance,Finance,64,58,58,63,"ABCAPITAL.NS,HDFCLIFE.NS,GODIGIT.NS,RELIGARE.NS,NIACL.NS"
19,Auto Parts: Oem,Producer Manufacturing,62,54,58,60,"ARISINT.BO,LUMAXTECH.NS,LUMAXIND.NS,BHARATSE.NS,GABRIEL.NS,BELRISE.NS,SJS.NS,JAYUSH.BO,KINETICENG.BO,TVSHLTD.NS,PRICOLLTD.NS,RICOAUTO.NS,JAMNAAUTO.NS,FIEMIND.NS,CUMMINSIND.NS,CARRARO.NS,EMMFORCE.BO,SANSERA.NS,UNIPARTS.NS,SHRIPISTON.NS,MOTHERSON.NS,MACPLASQ.BO,VARROC.NS,WHEELS.NS,HIMTEK.BO,RACLGEAR.NS,UNOMINDA.NS,ZFCVINDIA.NS,MINDACORP.NS,INDNIPPON.NS,MSUMI.NS,PPAP.NS,PORWAL.BO,ESCORTS.NS,BOSCHLTD.NS,SWARAJENG.NS,NRBBEARING.NS,ASKAUTOLTD.NS,AUTOAXLES.NS,ACGL.BO,SUPRAJIT.NS,ALICON.NS,SNL.BO,KALYANIFRG.NS,CIEINDIA.NS,TENNIND.NS,NDRAUTO.NS,SONACOMS.NS,HITECHGEAR.NS,DIVGIITTS.NS,ASAL.NS,BIMETAL.BO,ENKEIWHEL.BO,GNA.NS,EXIDEIND.NS,RML.NS,MUNJALAU.NS,RANEHOLDIN.NS,MUNJALSHOW.NS,JBMA.NS,SUNDRMFAST.NS,JMA.NS,JAGANLAM.BO,SHANTIGEAR.NS,SHARDAMOTR.NS,ISTLTD.BO,GSAUTO.BO,SINTERCOM.NS,SAMKRG.BO,HINDCOMPOS.NS,SSWL.NS,AUTOIND.NS,MENNPIS.BO,KRANTI.BO,SUNDRMBRAK.NS,REMSONSIND.NS,SALAUTO.BO,OMAXAUTO.NS,IGARASHI.NS,PRECAM.NS,KROSS.NS,UCAL.NS,ZFSTEERING.BO,RASANDIK.BO,SUNCLAY.NS"
20,Marine Shipping,Transportation,61,62,75,67,"PPARIVAH.BO,DREDGECORP.NS,GPPL.NS,COASTCORP.NS,GESHIP.NS,GLOTTIS.NS,TRANSWORLD.NS"
21,Investment Managers,Finance,60,56,58,56,"SPACAPS.BO,ESCORP.BO,JPOLYINVST.NS,DHARNI.BO,ANANDRATHI.NS,EMKAY.NS,MIIL.BO,NUVAMA.NS,LADDERUP.BO,CGFL.BO,HDFCAMC.NS,360ONE.NS,PRUDENT.NS,STANROS.BO,CRAMC.NS,VHL.NS,WEALTH.NS,NAHARCAP.NS,UTIAMC.NS,CORALFINAC.NS,MEDIASSIST.NS,BLAL.NS,CREST.NS,AFSL.NS,SRAMSET.BO,CMSINFO.NS,VGCL.BO"
22,Office Equipment/Supplies,Producer Manufacturing,60,48,48,60,"EUROPRATIK.NS,FLAIR.NS,DOMS.NS,NAVNETEDUL.NS,MOHITPPR.BO,WSTCSTPAPR.NS"
23,Electronic Equipment/Instruments,Electronic Technology,60,44,61,50,"WAAREEINDO.NS,CNCRD.BO,APLABPP.BO,SHRADDHA.BO,TVSELECT.NS,APLAB.BO,POWERINDIA.NS,WEL.NS,APARINDS.NS,JGTL.BO,HONAUT.NS,GENUSPOWER.NS,HINDHARD.BO,NITIRAJ.NS,HPL.NS,DENORA.NS,NAGPI.BO,SPECTRUM.NS"
24,Drugstore Chains,Retail Trade,60,80,60,40,MEDPLUS.NS
25,Other Metals/Minerals,Non-Energy Minerals,59,57,57,56,"PARMESHWAR.BO,IMFA.NS,ASHAPURMIN.NS,HINDCOPPER.NS,POCL.NS,SANDUMA.NS,RAPICUT.BO,HINDALCO.NS,SERA.BO,JAINREC.NS,HINDZINC.NS,NMDC.NS,SHARVAYA.BO,GRAVITA.NS,CUBEXTUB.NS,KRUPALU.BO,CHROME.BO,MOIL.NS,INDSILHYD.BO,MCL.NS,MMP.NS,MIDHANI.NS,MAITHANALL.NS,COCHINM.BO,SBCL.NS,NILE.BO,ZODJRDMKJ.BO,NRL.NS,SOUTHMG.BO,SIYARAM.BO"
26,Beverages: Alcoholic,Consumer Non-Durables,58,33,56,54,"IFBAGRO.NS,ABDL.NS,GMBREW.NS,TI.NS,RADICO.NS,UNITDSPR.NS,GLOBUSSPR.NS,ASALCBR.NS,JAGAJITIND.BO,UBL.NS,SDBL.NS,NSL.BO,SILVOAK.BO"
27,Investment Trusts/Mutual Funds,Miscellaneous,58,57,48,52,"GROWW.NS,ENERGYINF.BO,ANANTAM.BO,PSTITANIA.BO,SUMMITSEC.NS,JINDCAP.BO"
