20260601T,0,1000,0,254.86,0
20260602T,0,1000,0,254.86,0
20260603T,0,1000,0,254.86,0
20260604T,0,1000,0,254.86,0
20260605T,0,1000,0,254.86,0
20260601T,0,1000,0,143.79,0
20260602T,0,1000,0,143.79,0
20260603T,0,1000,0,143.79,0
20260604T,0,1000,0,143.79,0
20260605T,0,1000,0,143.79,0
20260601T,0,1000,0,113.04,0
20260602T,0,1000,0,113.04,0
20260603T,0,1000,0,113.04,0
20260604T,0,1000,0,113.04,0
20260605T,0,1000,0,113.04,0
20260601T,0,1000,0,101.47,0
20260602T,0,1000,0,101.47,0
20260603T,0,1000,0,101.47,0
20260604T,0,1000,0,101.47,0
20260605T,0,1000,0,101.47,0
20260601T,0,1000,0,91.76,0
20260602T,0,1000,0,91.76,0
20260603T,0,1000,0,91.76,0
20260604T,0,1000,0,91.76,0
20260605T,0,1000,0,91.76,0
20260601T,0,1000,0,79.61,0
20260602T,0,1000,0,79.61,0
20260603T,0,1000,0,79.61,0
20260604T,0,1000,0,79.61,0
20260605T,0,1000,0,79.61,0
20260601T,0,1000,0,58.66,0
20260602T,0,1000,0,58.66,0
20260603T,0,1000,0,58.66,0
20260604T,0,1000,0,58.66,0
20260605T,0,1000,0,58.66,0
