Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,60,0,62,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,90,93,90,88,NDLVENTURE.NS
3,Discount Stores,Retail Trade,83,80,2,18,SPICELOUNG.BO
4,Major Banks,Finance,81,73,78,85,"UNIONBANK.NS,INDIANB.NS,FEDERALBNK.NS,BANKINDIA.NS,RBLBANK.NS,SOUTHBANK.NS,MAHABANK.NS,CANBK.NS,IDBI.NS,BANKBARODA.NS,AXISBANK.NS,BANDHANBNK.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
5,Precious Metals,Non-Energy Minerals,78,8,79,80,"MIDWEST.BO,DECNGOLD.BO"
6,Real Estate Investment Trusts,Finance,77,57,73,76,"FUNDVISER.BO,INDUSINVIT.BO,BIRET.BO,MINDSPACE.BO,KRT.BO,NXST.BO,EMBASSY.BO,ANNAINFRA.BO"
7,Life/Health Insurance,Finance,74,58,75,74,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,STARHEALTH.NS,ICICIPRULI.NS,LICI.NS,BAJAJFINSV.NS,NIVABUPA.NS"
8,Computer Communications,Electronic Technology,72,13,65,74,KERNEX.NS
9,Computer Peripherals,Electronic Technology,72,71,53,74,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
10,Drugstore Chains,Retail Trade,71,63,79,70,MEDPLUS.NS
11,Integrated Oil,Energy Minerals,71,59,73,72,"GNRL.BO,IOC.NS,ANTELOPUS.NS,HINDOILEXP.NS,IRMENERGY.NS"
12,Beverages: Non-Alcoholic,Consumer Non-Durables,71,51,58,75,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
13,Wireless Telecommunications,Communications,70,58,58,67,"BHARTIARTL.NS,BHARTIHEXA.NS"
14,Biotechnology,Health Technology,69,70,73,72,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,FABTECH.NS"
15,Motor Vehicles,Consumer Durables,68,59,57,62,"FORCEMOT.NS,ATHERENERG.NS,ZELIO.BO,SMLMAH.NS,TMCV.NS,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,SANDHAR.NS,M&M.NS,MARUTI.NS,ATULAUTO.NS,HYUNDAI.NS,TMPV.NS,SEVL.BO,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
16,Contract Drilling,Industrial Services,68,97,88,71,JINDRILL.NS
17,Financial Publishing/Services,Commercial Services,67,44,72,66,"CARERATING.NS,ICRA.NS"
18,Specialty Insurance,Finance,66,64,66,74,"ICICIGI.NS,GICRE.NS"
19,Aluminum,Non-Energy Minerals,66,45,63,70,"HRS.BO,NATIONALUM.NS,ARFIN.NS,VEDL.NS,HINDALUMI.BO,MAANALU.NS,SPINAROO.BO,ALUFLUOR.BO,ORIENTCER.NS,EUROBOND.NS,SUDAI.BO,NIRAVCOM.BO,KANISHK.BO,SAMPAT.BO"
20,Regional Banks,Finance,65,50,58,68,"KARURVYSYA.NS,TMB.NS,SBIN.NS,AUBANK.NS,CUB.NS,UJJIVANSFB.NS,DCBBANK.NS,J&KBANK.NS,CMBL.BO,KTKBANK.NS,ICICIBANK.NS,IDFCFIRSTB.NS,SURYODAY.NS,EQUITASBNK.NS,CAPITALSFB.NS,MONEYBOXX.NS,JAGSONSER.BO,JSFB.NS,EMERALD.BO,FINOPB.NS,DAMCAPITAL.NS"
21,Investment Trusts/Mutual Funds,Miscellaneous,65,53,66,60,"GROWW.NS,PSPLATINA.BO,ALTIUSINVIT.BO,ENERGYINF.BO,ANANTAM.BO,PSTITANIA.BO,JINDCAP.BO,SUMMITSEC.NS"
22,Oil Refining/Marketing,Energy Minerals,65,59,64,69,"CHENNPETRO.NS,MRPL.NS,OIL.NS,ONGC.NS,BPCL.NS,HINDPETRO.NS,RELIANCE.NS,CASTROLIND.NS,GULFOILLUB.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
23,Electronic Equipment/Instruments,Electronic Technology,64,64,50,65,"CNCRD.BO,NAGPI.BO,POWERINDIA.NS,WAAREEINDO.NS,APLABPP.BO,APARINDS.NS,DIGILOGIC.BO,APLAB.BO,SHRADDHA.BO,NITIRAJ.NS,SPECTRUM.NS,DENORA.NS,JGTL.BO,HINDHARD.BO,HONAUT.NS,TVSELECT.NS,WEL.NS,GENUSPOWER.NS,HPL.NS"
24,Other Metals/Minerals,Non-Energy Minerals,64,42,62,66,"HINDCOPPER.NS,SCBL.BO,RAPICUT.BO,PARMESHWAR.BO,MCL.NS,IMFA.NS,HINDZINC.NS,HINDALCO.NS,SANDUMA.NS,JAINREC.NS,POCL.NS,NMDC.NS,CUBEXTUB.NS,MANAKALUCO.NS,MIDHANI.NS,NILE.BO,ASHAPURMIN.NS,SERA.BO,VIDYAWIRES.NS,MAITHANALL.NS,MMP.NS,SBCL.NS,CHROME.BO,COCHINM.BO,GRAVITA.NS,MOIL.NS,INDSILHYD.BO,ZODJRDMKJ.BO,NRL.NS,SHARVAYA.BO,SOUTHMG.BO,KRUPALU.BO,SIYARAM.BO"
25,Hospital/Nursing Management,Health Services,63,64,54,59,"PARKHOSPS.NS,ASARFI.BO,YATHARTH.NS,ASTERDM.NS,FORTIS.NS,KMCSHIL.BO,APOLLOHOSP.NS,KIMS.NS,CMMHOSP.BO,GKSL.NS,NH.NS,NGIND.BO,MAXHEALTH.NS,MEDANTA.NS,ARTEMISMED.NS,HCG.NS,RAINBOW.NS,JLHL.NS,HANNAH.BO,SHANMUGA.BO,INDRAMEDCO.NS,GPTHEALTH.NS,KOVAI.BO,SHARMEH.BO,FORTISMLR.BO,SHALBY.NS"
26,Auto Parts: Oem,Producer Manufacturing,63,59,58,61,"LUMAXTECH.NS,LUMAXIND.NS,SANSERA.NS,RACLGEAR.NS,BELRISE.NS,JAMNAAUTO.NS,BHARATSE.NS,SJS.NS,GNA.NS,RICOAUTO.NS,CUMMINSIND.NS,SHRIPISTON.NS,DIVGIITTS.NS,MOTHERSON.NS,EMMFORCE.BO,TVSHLTD.NS,GABRIEL.NS,WHEELS.NS,AUTOAXLES.NS,CARRARO.NS,FIEMIND.NS,PRICOLLTD.NS,TENNIND.NS,UNIPARTS.NS,CIEINDIA.NS,ZFCVINDIA.NS,OMAXAUTO.NS,INDNIPPON.NS,JAYUSH.BO,KROSS.NS,MSUMI.NS,KINETICENG.BO,RML.NS,UNOMINDA.NS,SONACOMS.NS,MUNJALSHOW.NS,PPAP.NS,BOSCHLTD.NS,JMA.NS,SSWL.NS,MINDACORP.NS,ACGL.BO,SUPRAJIT.NS,SWARAJENG.NS,GSAUTO.BO,AUTOIND.NS,ESCORTS.NS,NRBBEARING.NS,MENNPIS.BO,MUNJALAU.NS,HIMTEK.BO,PORWAL.BO,SHANTIGEAR.NS,KALYANIFRG.NS,SNL.BO,SHARDAMOTR.NS,HITECHGEAR.NS,VARROC.NS,ASAL.NS,BIMETAL.BO,SKFINDUS.NS,HINDCOMPOS.NS,SAMKRG.BO,REMSONSIND.NS,SUNDRMFAST.NS,NDRAUTO.NS,ENKEIWHEL.BO,MACPLASQ.BO,ASKAUTOLTD.NS,EXIDEIND.NS,ALICON.NS,ISTLTD.BO,RANEHOLDIN.NS,JBMA.NS,SUNCLAY.NS,SALAUTO.BO,JAGANLAM.BO,UCAL.NS,ZFSTEERING.BO,SUNDRMBRAK.NS,IGARASHI.NS,SINTERCOM.NS,RASANDIK.BO,PRECAM.NS,KRANTI.BO"
27,Telecommunications Equipment,Electronic Technology,62,48,56,58,"VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ASTRAMICRO.NS,ADCINDIA.BO,KAVDEFENCE.NS,AVANTEL.NS,DCI.NS,PUNJCOMMU.BO,PRECISIO.BO,DLINKINDIA.NS,HFCL.NS,TEJASNET.NS,SMARTLINK.NS,BPL.NS,SALORAINTL.BO"
28,Marine Shipping,Transportation,61,35,54,74,"GESHIP.NS,DREDGECORP.NS,PPARIVAH.BO,COASTCORP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
29,Office Equipment/Supplies,Producer Manufacturing,60,59,55,58,"FLAIR.NS,NAVNETEDUL.NS,DOMS.NS,WSTCSTPAPR.NS,EUROPRATIK.NS"
30,Electronics/Appliance Stores,Retail Trade,60,67,57,62,"ROBU.BO,AVL.NS,UML.BO,LOGICA.BO,EMIL.NS"
31,Automotive Aftermarket,Consumer Durables,60,47,53,64,"JKTYRE.NS,TRITONV.BO,TVSSRICHAK.NS,MODIRUBBER.NS,MRF.NS,CEATLTD.NS,DOLFIN.BO,JTEKTINDIA.NS,BALKRISIND.NS,APOLLOTYRE.NS,GOODYEAR.BO,KRYPTONQ.BO,BENGALASM.BO,TOLINS.NS"
32,Aerospace & Defense,Electronic Technology,60,63,58,55,"MTARTECH.NS,KRISHNADEF.NS,BEL.NS,SIKA.BO,PARAS.NS,IDEAFORGE.NS,HAL.NS,AEQUS.NS,BDL.NS,TANAA.BO,ROSSELLIND.NS,DRONACHRYA.BO"
33,Electronic Components,Electronic Technology,59,67,58,60,"IIL.BO,CENTUM.NS,HEG.NS,BCCFUBA.BO,ELPROINTL.BO,UNIVCABLES.NS,INCAP.BO,FINELINE.BO,PANELEC.BO,GUJARATPOLY.BO,MEIL.NS"
34,Other Consumer Specialties,Consumer Durables,59,55,61,63,"BGJL.BO,THANGAMAYL.NS,RETAGGIO.BO,GOLKUNDIA.BO,DEVLAB.BO,AJCJEWEL.BO,SILGO.NS,TITAN.NS,KOURA.BO,SONAMLTD.NS,SHRINGARMS.NS,LGHL.NS,TIMEX.BO,SKYGOLD.NS,SWARNSAR.BO,VIPIND.NS,KDDL.NS,BANARBEADS.NS,VAIBHAVGBL.NS,SHANTIGOLD.NS,RGL.NS,SENCO.NS,GOLDIAM.NS,UDAYJEW.BO,RBZJEWEL.NS,TBZ.NS,SAFARI.NS,RAJESHEXPO.NS,RADHIKAJWE.NS,EIGHTY.BO,VARYAA.BO,LUXURY.BO"
35,Multi-Line Insurance,Finance,58,43,49,56,"ABCAPITAL.NS,GODIGIT.NS,HDFCLIFE.NS,RELIGARE.NS,NIACL.NS"
36,Food: Major Diversified,Consumer Non-Durables,58,51,60,60,"IBINFO.BO,APIS.BO,LYKISLTD.BO,NESTLEIND.NS,BENGALT.BO,TIGLOB.BO,GROBTEA.NS,ZYDUSWELL.NS,TERAI.BO,SANSTAR.NS,CHORDIA.BO,NEAGI.BO,JAMESWARREN.BO,BBTC.NS,UNIQUEO.BO,AVEER.BO,GILLANDERS.NS,DVL.NS"
37,Medical Distributors,Distribution Services,57,47,50,60,"APPL.BO,GUJINJEC.BO,CHECKPOINT.BO,RAMAVISION.BO,ENTERO.NS,EVERESTO.BO,ROYAL.BO,APL.BO,CBPL.BO"
38,Industrial Conglomerates,Producer Manufacturing,57,58,61,51,"GRAMEVA.BO,3MINDIA.NS,TIRUPATIFL.NS,FIBERWEB.NS,BALMLAWRIE.NS,DCMSHRIRAM.NS,IPRINGLTD.BO,KCP.NS,UNIENTER.NS"
39,Forest Products,Non-Energy Minerals,56,59,60,62,"ECOBOAR.BO,STYLAMIND.NS,PREMIERPOL.NS,GREENLAM.NS,WIPL.NS,AIROLAM.NS,RESPONIND.NS,BIRLANU.NS,GREENPANEL.NS,DUROPLY.BO"
40,Consumer Sundries,Consumer Non-Durables,56,44,44,56,"RADIXIND.BO,BIL.NS,WELSPUNLIV.NS,LINC.NS,GPSL.BO"
41,Household/Personal Care,Consumer Non-Durables,56,54,61,53,"CUPID.NS,THRIVE.BO,BAJAJCON.NS,MARICO.NS,STDSFAC.BO,GODREJCP.NS,DABUR.NS,COLPAL.NS,HINDUNILVR.NS,GILLETTE.NS,GALAXYSURF.NS,KAYA.NS,RAVEL.BO,PGHH.NS,EMAMILTD.NS,JYOTHYLAB.NS,PCCOSMA.BO,HIPOLIN.BO,AMWILL.BO"
42,Investment Managers,Finance,55,50,50,54,"SPACAPS.BO,JPOLYINVST.NS,ANANDRATHI.NS,ICICIAMC.NS,MIIL.BO,HDFCAMC.NS,ESCORP.BO,AFSL.NS,360ONE.NS,WEALTH.NS,EMKAY.NS,STANROS.BO,PRUDENT.NS,LADDERUP.BO,NUVAMA.NS,BLAL.NS,VHL.NS,CREST.NS,UTIAMC.NS,NAHARCAP.NS,CORALFINAC.NS,VEDANTASSET.BO,VGCL.BO,CRAMC.NS,CMSINFO.NS,MEDIASSIST.NS,SRAMSET.BO"
43,Finance/Rental/Leasing,Finance,55,47,53,57,"GDLLEAS.BO,AUTOINT.BO,FYNX.BO,TRUSTEDGE.BO,KINETRU.BO,CITIPOR.BO,SHRIRAMFIN.NS,TFCILTD.NS,JJFINCOR.BO,PURPLEFIN.BO,LTF.NS,CLFL.BO,PIRAMALFIN.NS,DHRUVCA.BO,M&MFIN.NS,MUFIN.NS,MUTHOOTFIN.NS,INDUSTOWER.NS,JAFINANCE.BO,SUNDARMFIN.NS,IFINSEC.BO,GLANCE.BO,KREONFIN.BO,IIFL.NS,SAMMAANCAP.NS,RELICTEC.BO,MANAPPURAM.NS,NORTHARC.NS,POONAWALLA.NS,CHOLAFIN.NS,CANFINHOME.NS,FUSION.NS,MASFIN.NS,PFC.NS,CREDITACC.NS,FEDFINA.NS,MUTHOOTMF.NS,IFCI.NS,BAJFINANCE.NS,SATIN.NS,AADHARHFC.NS,ARMANFIN.NS,SONAL.BO,INDBNK.BO,MANSIFIN.BO,MANGALCOMP.BO,SSFLPP.BO,PAISALO.NS,NLFL.BO,PAYTM.NS,TATACAP.NS,MANCREDIT.NS,HOMEFIRST.NS,TFSL.BO,SAHARAHOUS.BO,JLL.BO,INDIAHOME.BO,SANGAMFIN.BO,REPCOHOME.NS,PARAGONF.BO,LICHSGFIN.NS,SAINIK.BO,CHOLAHLDNG.NS,PNBHOUSING.NS,SPANDANA.NS,SRGHFL.NS,TARACHAND.NS,PRITHVIEXCH.BO,SBFC.NS,KIFS.BO,STARTECK.NS,RECLTD.NS,RAJKOTINV.BO,MAHAPEXLTD.NS,GICHSGFIN.NS,HDBFS.NS,CGCL.NS,CIFL.NS,RTFL.BO,MANBA.NS,SBICARD.NS,ICDSLTD.NS,INDIASHLTR.NS,AASTAFIN.BO,SANGHVIMOV.NS,ABHICAP.BO,INDOSTAR.NS,PFS.NS,HUDCO.NS,CROWN.NS,IRFC.NS,HARYNACAP.BO,MASKINVEST.NS,AVAILFC.BO,BAJAJHFL.NS,SAHLIBHFI.BO,SUJALA.BO,VAPIENTER.BO,AAVAS.NS,MUTHOOTCAP.NS,CEEJAY.BO,APTUS.NS,ADMANUM.BO,ACME.BO,SALEM.BO,IREDA.NS,APOLLOFI.BO,ABIRAFN.BO,RFL.BO,KEYCORP.BO,NDGL.NS,FMEC.BO,INTRGLB.BO,LAXMIINDIA.NS,NIYOGIN.BO,FIVESTAR.NS,FINKURVE.NS,THACKER.BO,MKVENTURES.BO,UGROCAP.NS,ECOSMOBLTY.NS,BAZELINTER.BO,SRSOLTD.BO,RANJITSE.BO"
44,Steel,Non-Energy Minerals,55,54,56,55,"CRIMSON.BO,SALSTEEL.NS,MAHASTEEL.NS,IMEC.BO,JAYNECOIND.NS,MPKSTEELS.BO,UMIYA.BO,MWL.NS,PANCHMAHQ.BO,KANSHST.BO,APLAPOLLO.NS,TATASTEEL.NS,SAIL.NS,COCKERILL.BO,REMIEDEL.BO,JINDALSTEL.NS,BGWTATO.BO,GPIL.NS,JSWSTEEL.NS,GANDHITUBE.NS,STEELCAS.NS,GOODLUCK.NS,GALLANTT.NS,MAIDEN.BO,JSL.NS,VASWANI.NS,TALBROSENG.BO,SARDAEN.NS,BEDMUTHA.NS,NATGENI.BO,MANAKCOAT.NS,WELSPLSOL.BO,MUKANDLTD.NS,MSPL.NS,SGIL.NS,SHAHALLOYS.NS,RATNAMANI.NS,NSLNISP.NS,TIINDIA.NS,KAJARIR.BO,VSSL.NS,MANAKSTEEL.NS,KIOCL.NS,NITINCAST.BO,GUJINTRX.BO,SUNFLAG.NS,LLOYDSME.NS,VISASTEEL.NS,NCML.BO,RATNAVEER.NS,CREATIVE.BO,KSL.NS,SAMBHV.NS,MAHSEAMLES.NS,GARGFUR.BO,HARIOMPIPE.NS,JINDALSAW.NS,NELCAST.NS,SHBAJRG.BO,HISARMETAL.NS,HITECH.NS,MANAKSIA.NS,INCREDIBLE.NS,PRAKASH.NS,UNIAUTO.BO,VRUDDHI.BO,BLOIN.BO,SCANSTL.BO,BEEKAY.BO,SURAJ.BO,SCODATUBES.NS,SURYAROSNI.NS,KIRLOSIND.NS,RISHDIGA.BO,VRAJ.NS,VENUSPIPES.NS,ORISSAMINE.NS,KVSCASTING.BO,KIRLFER.BO,ELECTHERM.NS,JTLIND.NS,ELECTCAST.NS,CHENFERRO.BO,METALCO.BO,VSTL.NS,SUPERIRON.BO,BANSALWIRE.NS,BMW.BO,SURAJLTD.NS,COSMICCRF.BO,JAIBALAJI.NS,NEETUYOSHI.BO,SHRDAIS.BO,SMLT.NS,PENIND.NS,AZADIND.BO,TULSYAN.BO,VMSTMT.NS"
45,Miscellaneous,Miscellaneous,54,67,65,52,"ASHIKA.BO,INOVSYNTH.BO,SCILAL.NS"
