Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Discount Stores,Retail Trade,98,97,96,97,SPICELOUNG.BO
2,Computer Communications,Electronic Technology,82,58,84,73,KERNEX.NS
3,Wireless Telecommunications,Communications,79,75,68,72,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
4,Catalog/Specialty Distribution,Retail Trade,78,83,87,72,ETHOSLTD.NS
5,Major Banks,Finance,76,72,79,73,"RBLBANK.NS,CANBK.NS,INDIANB.NS,SOUTHBANK.NS,BANKINDIA.NS,FEDERALBNK.NS,BANKBARODA.NS,PNB.NS,CSBBANK.NS,UNIONBANK.NS,IDBI.NS,AXISBANK.NS,MAHABANK.NS,KOTAKBANK.NS,HDFCBANK.NS,INDUSINDBK.NS,CENTRALBK.NS,IOB.NS,BANDHANBNK.NS"
6,Real Estate Investment Trusts,Finance,76,70,76,77,"FUNDVISER.BO,MINDSPACE.BO,EMBASSY.BO,KRT.BO,BIRET.BO,INDUSINVIT.BO"
7,Computer Peripherals,Electronic Technology,74,36,73,74,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
8,Life/Health Insurance,Finance,70,76,66,60,"MFSL.NS,SBILIFE.NS,STARHEALTH.NS,CANHLIFE.NS,BAJAJFINSV.NS,LICI.NS,ICICIPRULI.NS,NIVABUPA.NS"
9,Multi-Line Insurance,Finance,70,64,60,67,"ABCAPITAL.NS,GODIGIT.NS,HDFCLIFE.NS,RELIGARE.NS,NIACL.NS"
10,Savings Banks,Finance,70,51,36,0,NSDL.BO
