Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
11,TANDHANIN.BO,157.0,151.75,,Finance,Investment Banks/Brokers,98.0,70.0,77.0,98.0,9.325,6.8286,,,,,,No,142.81,147.15,77.2,148.45,104.45,498
33,HIKLASS.BO,91.4,91.35,,Finance,Investment Banks/Brokers,98.0,69.0,57.0,94.0,1.335,1.2236,,,,,,No,89.87,82.38,60.99,84.34,76.96,498
36,SIMANDHAR.BO,150.0,156.0,0.20K,Distribution Services,Wholesale Distributors,98.0,31.0,15.0,62.0,7.9786,6.2607,1.94K,0.35K,189.1,21.5,458.54M,No,153.28,147.45,,146.94,141.08,178
43,BLISSGVS.NS,692.85,722.3,344.21K,Health Technology,Pharmaceuticals: Major,97.0,96.0,94.0,97.0,34.8357,33.7643,577.38K,395.31K,725.9,118.0,73.67B,No,589.46,529.34,321.04,546.59,389.03,500
49,EMROCK.BO,246.9,258.5,2.51K,Consumer Durables,Homebuilding,97.0,24.0,20.0,20.0,5.6393,4.2607,2.55K,2.30K,305.95,25.39,3.91B,No,268.85,263.12,246.95,260.31,269.91,497
61,INDOSMC.BO,500.9,510.1,47.00K,Producer Manufacturing,Electrical Products,97.0,75.0,96.0,97.0,24.9536,24.0321,70.25K,56.70K,533.8,134.0,11.45B,No,498.25,455.47,,463.35,305.01,159
83,UFBL.NS,704.0,717.6,,Consumer Services,Restaurants,96.0,11.0,80.0,97.0,44.1571,43.05,,,,,,No,756.8,732.45,410.94,738.74,503.38,498
86,CYIENTDLM.NS,945.65,976.25,749.66K,Electronic Technology,Electronic Production Equipment,96.0,95.0,97.0,97.0,45.8607,44.7214,867.50K,1014.44K,1009.0,265.2,75.05B,No,792.86,681.82,460.05,718.99,492.13,500
87,PRARUH.BO,130.5,133.35,10.00K,Technology Services,Information Technology Services,96.0,98.0,98.0,95.0,5.6386,2.8407,38.28K,92.00K,140.05,45.0,1.82B,No,98.07,77.3,58.97,83.62,63.23,235
92,AEROFLEX.NS,561.15,573.5,864.79K,Producer Manufacturing,Industrial Machinery,96.0,94.0,86.0,96.0,27.7893,27.2286,1697.85K,1649.86K,584.15,158.0,74.26B,No,509.09,461.52,320.06,471.01,381.51,500
95,VEERHEALTH.BO,49.84,49.75,,Health Technology,Pharmaceuticals: Other,96.0,75.0,97.0,95.0,2.1986,2.1986,,,,,,No,48.92,43.71,26.56,45.25,30.25,497
96,SAKAR.NS,1152.35,1157.85,,Health Technology,Pharmaceuticals: Major,96.0,92.0,87.0,94.0,58.4857,50.1536,,,,,,No,939.87,895.38,637.44,914.48,735.61,500
115,CALLISTA.BO,144.0,146.9,,Consumer Durables,Home Furnishings,95.0,3.0,7.0,10.0,3.075,1.0964,,,,,,No,154.22,168.82,157.26,164.08,173.9,497
125,RUBICON.NS,1810.5,1860.6,,Health Technology,Biotechnology,95.0,78.0,88.0,95.0,79.0857,77.5429,,,,,,No,1775.49,1602.63,1045.37,1616.24,1189.41,224
126,ATHERENERG.NS,1580.0,1578.0,,Consumer Durables,Motor Vehicles,95.0,65.0,92.0,95.0,63.8785,60.0857,,,,,,No,1547.35,1390.23,945.43,1421.23,1058.17,340
134,DIACABS.NS,334.8,336.25,523.81K,Producer Manufacturing,Electrical Products,95.0,25.0,95.0,95.0,15.725,15.7107,5098.01K,1011.93K,379.0,115.57,200.23B,No,348.23,304.58,191.01,317.52,215.68,500
140,GTIL.BO,142.0,145.45,24.00K,Producer Manufacturing,Metal Fabrication,95.0,98.0,98.0,95.0,8.8643,8.1986,74.90K,232.96K,149.9,43.52,1.93B,No,98.59,87.03,,92.33,72.51,164
144,MARINE.NS,421.05,416.45,,Distribution Services,Wholesale Distributors,95.0,88.0,96.0,94.0,19.975,19.775,,,,,,No,391.55,321.99,238.74,337.25,258.19,500
152,MODINSU.BO,422.25,428.0,,Producer Manufacturing,Electrical Products,94.0,7.0,63.0,91.0,23.5607,20.975,,,,,,No,435.79,476.25,330.69,472.38,388.25,497
157,NRL.NS,129.5,130.46,,Non-Energy Minerals,Other Metals/Minerals,94.0,83.0,95.0,95.0,2.9507,2.0514,,,,,,No,120.91,111.33,71.27,115.27,78.48,499
159,DEEDEV.NS,674.75,701.6,340.42K,Producer Manufacturing,Industrial Machinery,94.0,76.0,57.0,95.0,33.0214,32.8143,166.74K,342.10K,760.0,183.0,50.77B,No,642.76,659.76,430.58,656.94,519.07,500
162,INDOTECH.NS,3657.9,3696.8,8.70K,Producer Manufacturing,Electrical Products,94.0,38.0,89.0,96.0,162.0357,157.2429,27.22K,15.39K,4030.0,1100.0,38.85B,No,3684.94,3520.78,2270.72,3590.83,2596.67,499
178,COMSYN.NS,301.15,301.85,618.72K,Process Industries,Containers/Packaging,94.0,83.0,96.0,92.0,15.3414,15.3414,938.07K,500.51K,314.85,136.44,12.15B,No,291.28,238.56,176.35,246.03,188.68,500
181,KAPSTON.NS,564.3,573.65,,Commercial Services,Miscellaneous Commercial Services,94.0,54.0,95.0,94.0,22.275,21.4107,,,,,,No,550.23,489.15,369.76,512.37,390.51,500
187,GSTL.BO,36.34,35.23,89.67K,Technology Services,Information Technology Services,93.0,92.0,93.0,93.0,2.525,2.3257,58.26K,69.14K,40.15,13.67,1.25B,No,34.95,29.2,22.4,30.13,24.87,497
188,AFCOM.BO,1635.5,1637.2,26.64K,Transportation,Airlines,93.0,81.0,96.0,93.0,74.8821,73.1678,114.59K,76.40K,1711.0,637.85,46.96B,No,1577.3,1472.54,1015.1,1500.2,1099.03,498
209,MMP.NS,460.25,478.5,,Non-Energy Minerals,Other Metals/Minerals,93.0,94.0,96.0,92.0,27.6464,24.3857,,,,,,No,391.97,331.33,272.85,347.88,284.12,498
211,SHADOWFAX.NS,251.2,249.75,,Technology Services,Packaged Software,93.0,57.0,74.0,93.0,10.2414,10.2414,,,,,,No,254.05,237.46,,241.28,188.42,156
227,CHOKSI.BO,219.55,218.7,,Health Technology,Medical Specialties,92.0,9.0,93.0,79.0,16.7821,14.7893,,,,,,No,239.99,214.91,155.28,221.39,174.18,497
228,SPORTKING.NS,217.39,215.6,171.97K,Process Industries,Textiles,92.0,66.0,81.0,92.0,10.5086,10.135,678.98K,381.37K,241.51,78.17,27.67B,No,217.6,206.59,144.56,209.17,166.82,499
241,GALAGEX.BO,94.7,96.99,0.08K,Producer Manufacturing,Metal Fabrication,92.0,97.0,89.0,94.0,8.0064,7.7436,99.52K,104.74K,108.0,36.56,1.50B,No,78.52,71.45,56.27,75.03,60.2,498
250,LOKESHMACH.NS,356.85,363.5,,Technology Services,Information Technology Services,92.0,60.0,86.0,90.0,22.6643,22.0321,,,,,,No,335.24,333.55,240.73,338.4,273.26,499
263,PRECWIRE.NS,474.35,480.2,390.90K,Producer Manufacturing,Electrical Products,91.0,79.0,75.0,77.0,25.8821,25.6464,692.01K,1701.36K,524.9,178.8,86.71B,No,458.68,413.92,342.8,425.77,385.87,500
279,EMIL.NS,182.65,186.02,1901.01K,Retail Trade,Electronics/Appliance Stores,91.0,58.0,95.0,92.0,7.9907,7.8543,5798.27K,1661.40K,196.74,84.9,70.27B,No,184.18,155.99,118.26,159.87,125.61,500
280,ESSEX.BO,52.64,53.46,20.00K,Consumer Non-Durables,Food: Meat/Fish/Dairy,91.0,94.0,75.0,92.0,3.3571,3.3407,48.47K,127.60K,54.75,18.25,803.39M,No,45.54,42.67,34.38,43.7,38.92,269
281,GEE.BO,133.6,132.2,14.21K,Producer Manufacturing,Industrial Machinery,91.0,74.0,94.0,93.0,5.8071,5.8071,90.50K,32.99K,143.05,53.61,6.94B,No,133.54,121.07,87.32,123.88,92.29,498
