Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,MRUTR.BO,48.6,0.15K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.8364,0.0,0.34K,1.07K,48.6,0.46,35.11B,No,31.57,12.41,33.43,17.69
2,ARIHANT.NS,861.85,2.15K,Finance,Real Estate Development,98.0,44.0,,,70.8571,67.6929,6.55K,13.35K,1100.0,39.65,9.36B,No,,,796.04,
3,SESHACHAL.BO,93.41,0.12K,Technology Services,Information Technology Services,98.0,26.0,12.0,98.0,0.135,0.0,0.28K,0.01K,105.31,2.39,64.86M,No,97.34,59.58,96.88,79.38
4,MODMA.BO,71.55,3.40K,Producer Manufacturing,Metal Fabrication,98.0,70.0,98.0,98.0,2.1607,1.0193,3.59K,1.49K,85.79,1.1,8.34B,No,59.46,19.79,63.54,28.14
5,APOLLOIN.BO,76.14,1.76K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.395,0.1743,4.87K,4.67K,76.14,5.16,791.86M,No,51.35,19.23,54.52,25.82
6,SAMTELIN.BO,58.82,6.20K,Electronic Technology,Computer Peripherals,98.0,97.0,98.0,98.0,1.0129,0.0429,3.87K,1.47K,58.82,1.89,416.91M,No,38.23,14.4,40.46,20.54
7,KETOMOTORS.BO,170.9,89.08K,Process Industries,Chemicals: Agricultural,98.0,98.0,95.0,95.0,2.7907,2.2643,4.92K,27.30K,170.9,4.57,12.04B,No,115.49,97.42,122.1,101.63
8,SALSAIN.BO,222.45,0.66K,Finance,Financial Conglomerates,98.0,2.0,0.0,98.0,15.7286,15.2607,1.21K,0.47K,828.95,14.58,1.55B,No,359.77,191.4,324.66,274.96
9,TANDHANIN.BO,141.0,0.57K,Finance,Investment Banks/Brokers,98.0,96.0,98.0,98.0,2.275,0.0,0.12K,0.11K,141.0,10.48,7.02B,No,93.92,38.01,99.11,51.06
10,SMTEL.BO,389.65,0.29K,Commercial Services,Miscellaneous Commercial Services,98.0,62.0,3.0,97.0,26.1393,20.6107,1.39K,0.63K,494.85,15.08,7.04B,No,416.57,257.87,413.38,341.33
11,COVIDH.BO,106.01,0.01K,Technology Services,Packaged Software,98.0,95.0,98.0,98.0,2.1886,0.0,3.66K,5.69K,676.67,1.5,891.44M,No,78.39,33.7,83.34,48.28
12,JTLDEFENCE.BO,417.05,3.71K,Non-Energy Minerals,Other Metals/Minerals,98.0,93.0,99.0,98.0,4.0536,0.0,2.40K,0.61K,417.05,45.46,4.39B,No,265.57,114.43,293.19,140.64
13,CALLISTA.BO,184.1,0.71K,Consumer Durables,Home Furnishings,98.0,91.0,6.0,95.0,2.6857,1.325,2.39K,0.68K,225.95,8.33,560.88M,No,165.72,121.07,162.27,155.26
14,EASTSILK.NS,50.0,1.14K,Process Industries,Textiles,98.0,4.0,1.0,1.0,2.1271,1.845,3.17K,2.20K,99.25,1.8,250.00M,No,57.56,64.16,56.53,68.04
15,LIPPISYS.BO,177.51,7.78K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,98.0,7.5864,3.1657,34.62K,102.95K,177.51,19.9,1.24B,No,79.42,43.02,88.03,51.89
16,KARTKIN.BO,7467.5,0.01K,Finance,Financial Conglomerates,98.0,0.0,98.0,98.0,146.3071,5.3821,0.02K,0.00K,10741.85,1036.0,1.82B,No,7478.58,2830.74,7712.66,3564.72
17,RANJITSE.BO,61.75,0.01K,Finance,Finance/Rental/Leasing,98.0,2.0,0.0,98.0,1.8079,1.2536,0.60K,0.14K,122.1,6.24,165.95M,No,71.64,,70.05,
18,MAGNUS.BO,97.65,4.51K,Commercial Services,Miscellaneous Commercial Services,98.0,0.0,86.0,98.0,6.7821,2.1607,44.79K,83.53K,223.4,8.33,330.09M,No,148.41,62.73,148.66,84.43
19,STLTECH.NS,647.2,2875.33K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,38.625,31.8464,5640.25K,4023.56K,679.9,84.6,315.94B,No,422.6,200.44,444.75,240.01
20,VINRKLB.BO,36.72,0.05K,Health Technology,Pharmaceuticals: Major,98.0,18.0,74.0,98.0,0.8286,0.3743,4.49K,0.47K,46.65,4.5,221.35M,No,40.66,18.61,41.01,25.64
21,HIKLASS.BO,81.3,0.01K,Finance,Investment Banks/Brokers,98.0,3.0,94.0,98.0,0.6943,0.6657,3.31K,0.07K,108.35,6.49,2.46B,No,90.09,41.89,91.27,54.09
22,BATLIBOI.NS,82.44,14.79K,Producer Manufacturing,Industrial Machinery,98.0,56.0,,,3.9293,3.8543,20.76K,24.30K,88.95,15.7,3.89B,No,,,73.35,
23,SHANTAI.BO,97.03,2.73K,Process Industries,Textiles,98.0,22.0,97.0,98.0,0.2114,0.0,8.55K,0.34K,102.01,11.15,727.72M,No,88.06,38.57,92.1,51.71
24,EMROCK.BO,270.25,0.37K,Consumer Durables,Homebuilding,98.0,9.0,16.0,95.0,13.4714,13.4286,3.81K,3.00K,305.95,24.19,4.28B,No,278.39,186.85,280.26,244.68
25,AXISOL.BO,336.95,30.82K,Technology Services,Information Technology Services,98.0,95.0,96.0,98.0,9.3893,4.4393,4.67K,13.90K,350.0,15.0,15.89B,No,277.13,137.88,284.9,185.75
26,SPICEISLIN.BO,469.15,11.37K,Process Industries,Textiles,98.0,95.0,96.0,98.0,28.1286,24.5286,18.77K,33.95K,494.85,41.66,2.92B,No,366.79,209.89,380.42,269.6
27,SURBHIN.BO,104.65,0.06K,Process Industries,Textiles,98.0,0.0,97.0,98.0,7.8179,0.0,3.39K,0.29K,249.65,12.16,359.72M,No,146.55,57.94,149.75,74.47
28,SIMANDHAR.BO,159.55,1.50K,Distribution Services,Wholesale Distributors,98.0,71.0,77.0,,8.4536,7.5286,4.74K,0.79K,180.95,21.5,487.73M,No,145.16,,146.92,
29,STELLANT.BO,570.3,4.95K,Finance,Investment Banks/Brokers,98.0,76.0,5.0,90.0,34.0643,33.9571,2.91K,4.34K,683.8,45.85,3.16B,No,569.43,447.79,569.85,559.92
30,COVANCE.BO,165.95,1.77K,Technology Services,Information Technology Services,98.0,25.0,17.0,94.0,10.2321,8.0464,4.26K,12.76K,171.34,15.28,3.68B,No,167.67,120.21,167.2,149.4
31,JAYATMA.BO,57.5,0.27K,Process Industries,Textiles,98.0,76.0,98.0,98.0,1.5407,0.2171,0.17K,0.30K,70.18,13.33,172.50M,No,45.24,21.87,47.52,25.76
32,TRANSCHEM.BO,307.05,8.93K,Health Technology,Pharmaceuticals: Other,98.0,98.0,96.0,96.0,19.9821,16.2464,4.06K,8.58K,310.0,37.51,3.76B,No,207.56,141.82,216.38,179.09
33,PARMSILK.BO,216.7,0.01K,Process Industries,Textiles,98.0,98.0,97.0,97.0,5.9607,0.0,0.01K,0.01K,216.7,27.21,650.34M,No,126.08,89.4,135.43,103.62
34,FILTRON.BO,88.16,0.01K,Producer Manufacturing,Industrial Machinery,98.0,30.0,12.0,86.0,0.1314,0.0679,0.19K,0.00K,106.41,7.0,5.60B,No,91.32,73.82,90.87,92.76
35,AHLWEST.NS,571.3,0.61K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,5.0,98.0,98.0,29.7214,27.9679,2.33K,0.77K,751.4,137.0,6.66B,No,465.11,224.49,488.23,259.86
36,APPL.BO,216.05,4.00K,Distribution Services,Medical Distributors,97.0,85.0,92.0,97.0,6.3179,0.7,17.29K,25.16K,238.8,32.32,3.71B,No,180.4,,184.19,127.17
