Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,APOLLOIN.BO,87.43,2.17K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.6279,0.25,5.43K,6.41K,87.43,5.16,909.27M,No,58.77,21.93,64.26,31.15
2,JTLDEFENCE.BO,459.75,5.03K,Non-Energy Minerals,Other Metals/Minerals,98.0,93.0,99.0,98.0,4.4679,0.0,2.54K,0.92K,459.75,51.23,4.84B,No,331.99,130.99,370.08,166.27
3,SMTEL.BO,421.0,0.70K,Commercial Services,Miscellaneous Commercial Services,98.0,89.0,22.0,97.0,27.4964,25.9929,0.41K,0.37K,494.85,20.19,7.61B,No,417.73,271.02,412.77,360.12
4,TANDHANIN.BO,144.75,0.09K,Finance,Investment Banks/Brokers,98.0,95.0,98.0,98.0,3.3607,1.6321,0.73K,3.67K,149.55,10.48,7.20B,No,105.59,42.7,114.64,59.84
5,MODMA.BO,62.14,1.90K,Producer Manufacturing,Metal Fabrication,98.0,1.0,98.0,98.0,1.38,0.4764,3.64K,1.56K,85.79,1.1,7.24B,No,65.55,22.38,68.4,32.04
6,LIPPISYS.BO,221.16,36.29K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,98.0,12.9093,8.9636,38.15K,38.51K,235.0,19.9,1.55B,No,102.7,49.53,123.01,65.36
7,SELECTRIC.BO,1254.17,1.93K,Electronic Technology,Electronic Production Equipment,98.0,,,,78.505,2.7493,0.22K,0.38K,1254.17,155.1,15.17B,No,,,,
8,SAMTELIN.BO,59.9,6.58K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,95.0,98.0,98.0,1.3957,0.5593,6.27K,18.00K,62.4,1.89,424.57M,No,43.25,16.44,47.14,24.44
9,ISERA.BO,129.18,0.06K,Technology Services,Packaged Software,98.0,98.0,98.0,98.0,2.2293,0.0021,3.53K,7.77K,676.67,1.5,1.09B,No,88.49,38.88,94.92,56.17
10,ARIHANT.NS,844.5,1.97K,Finance,Real Estate Development,98.0,21.0,,,53.7786,50.8321,5.98K,2.50K,1100.0,39.65,9.17B,No,874.95,,867.94,
11,KETOMOTORS.BO,188.35,9.81K,Process Industries,Chemicals: Agricultural,98.0,93.0,96.0,96.0,2.4036,1.1571,5.25K,2.20K,188.35,4.57,13.27B,No,131.0,101.3,140.6,107.8
12,MRUTR.BO,55.81,0.15K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.9621,0.0,0.51K,1.19K,55.81,0.46,40.32B,No,36.12,14.23,40.0,21.12
13,SESHACHAL.BO,88.83,0.66K,Technology Services,Information Technology Services,98.0,18.0,5.0,96.0,0.3271,0.0,0.28K,0.06K,105.31,2.39,61.68M,No,95.59,64.08,94.87,84.24
14,SALSAIN.BO,219.45,1.21K,Finance,Financial Conglomerates,98.0,5.0,0.0,98.0,13.9714,13.6893,1.26K,0.52K,828.95,14.58,1.53B,No,299.54,198.47,269.57,286.71
15,EASTSILK.NS,49.0,0.39K,Process Industries,Textiles,98.0,7.0,2.0,2.0,2.5171,2.5157,3.28K,2.08K,99.25,1.8,245.00M,No,55.74,64.66,54.11,65.68
16,CALLISTA.BO,186.0,3.01K,Consumer Durables,Home Furnishings,98.0,85.0,6.0,94.0,1.45,0.5286,1.91K,0.10K,225.95,8.33,752.67M,No,162.92,127.75,162.48,161.91
17,TRADWIN.BO,570.0,0.01K,Consumer Services,Other Consumer Services,98.0,10.0,28.0,95.0,4.7036,0.0,0.05K,0.01K,846.45,47.04,1.71B,No,608.34,426.51,615.48,586.8
18,KARTKIN.BO,7745.65,0.00K,Finance,Financial Conglomerates,98.0,3.0,98.0,98.0,214.5857,71.2107,0.02K,0.02K,10741.85,1036.0,1.89B,No,7972.95,3045.44,8253.14,3975.97
19,BATLIBOI.NS,82.84,10.96K,Producer Manufacturing,Industrial Machinery,98.0,66.0,,,4.9407,4.8657,35.68K,107.23K,97.45,15.7,3.91B,No,80.67,,80.23,
20,SPICEISLIN.BO,519.65,17.80K,Process Industries,Textiles,98.0,96.0,95.0,98.0,29.9607,26.6857,20.18K,20.91K,549.0,42.56,3.24B,No,396.15,224.77,421.38,297.91
21,PARMSILK.BO,304.7,0.01K,Process Industries,Textiles,98.0,98.0,98.0,98.0,9.025,0.0,0.07K,0.37K,304.7,30.58,914.44M,No,150.72,97.88,173.71,118.4
22,VINRKLB.BO,34.3,0.00K,Health Technology,Pharmaceuticals: Major,98.0,1.0,20.0,98.0,0.6236,0.1621,3.96K,0.93K,46.65,4.5,206.76M,No,39.99,19.88,39.18,27.69
23,RANJITSE.BO,61.0,0.00K,Finance,Finance/Rental/Leasing,98.0,17.0,0.0,98.0,0.6179,0.1243,0.60K,0.03K,122.1,6.24,163.93M,No,70.1,,69.73,62.8
24,SHANTAI.BO,95.1,9.50K,Process Industries,Textiles,98.0,29.0,93.0,98.0,0.2079,0.0,8.13K,1.62K,102.01,11.15,713.25M,No,93.65,42.34,96.43,57.21
25,EMROCK.BO,272.05,2.99K,Consumer Durables,Homebuilding,98.0,32.0,36.0,92.0,18.5607,18.5179,3.32K,1.90K,305.95,24.19,4.30B,No,281.45,195.39,283.33,254.13
26,STLTECH.NS,613.3,1486.06K,Technology Services,Information Technology Services,98.0,83.0,98.0,98.0,34.8464,32.65,5104.15K,2046.24K,679.9,84.6,299.39B,No,480.91,220.64,515.17,274.35
27,MAGNUS.BO,92.1,326.43K,Commercial Services,Miscellaneous Commercial Services,98.0,0.0,72.0,97.0,5.0393,0.0179,55.38K,79.17K,223.4,8.33,311.33M,No,143.7,65.43,134.16,88.51
28,AANCHALISP.BO,121.78,62.40K,Producer Manufacturing,Metal Fabrication,98.0,99.0,98.0,98.0,4.6943,1.9371,7.37K,40.30K,508.0,7.62,515.54M,No,55.47,194.01,64.95,50.67
29,AXISOL.BO,312.0,5.05K,Technology Services,Information Technology Services,98.0,92.0,88.0,98.0,5.3607,3.7929,4.58K,1.94K,350.0,15.0,14.71B,No,288.11,151.73,292.64,202.88
30,HIKLASS.BO,69.83,0.00K,Finance,Investment Banks/Brokers,98.0,2.0,71.0,97.0,1.4564,0.8564,0.30K,0.27K,108.35,6.49,2.11B,No,89.87,44.07,87.55,57.44
