Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,MAGNUS.BO,168.64,17.50K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,98.0,6.77K,4.74K,168.64,8.33,570.05M,No
2,SALSAIN.BO,449.5,0.06K,Finance,Financial Conglomerates,98.0,2.0,98.0,98.0,0.27K,0.18K,828.95,13.89,3.13B,No
3,MODMA.BO,41.01,1.10K,Producer Manufacturing,Metal Fabrication,98.0,99.0,98.0,,0.49K,1.05K,41.01,1.73,4.78B,No
4,HIKLASS.BO,90.8,0.00K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,3.10K,0.00K,90.8,6.49,2.74B,No
5,SWANDEF.NS,1819.2,8.16K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,1.0,98.0,,30.68K,22.59K,2489.0,110.0,95.84B,No
6,COVANCE.BO,171.3,0.52K,Technology Services,Information Technology Services,98.0,13.0,78.0,98.0,9.62K,1.95K,171.34,8.07,3.79B,No
7,EASTSILK.NS,61.21,0.07K,Process Industries,Textiles,98.0,4.0,10.0,68.0,3.75K,3.01K,99.25,1.8,308.66M,No
8,SMTEL.BO,450.15,0.16K,Commercial Services,Miscellaneous Commercial Services,98.0,18.0,97.0,98.0,1.93K,0.53K,494.85,23.81,8.13B,No
9,EMROCK.BO,253.8,1.13K,Consumer Durables,Homebuilding,98.0,4.0,98.0,,9.38K,3.18K,303.4,24.19,4.02B,No
10,COVIDH.BO,74.16,0.03K,Technology Services,Packaged Software,98.0,96.0,98.0,98.0,1.77K,1.14K,74.16,1.72,623.61M,No
11,STELLANT.BO,612.05,3.18K,Finance,Investment Banks/Brokers,98.0,5.0,43.0,98.0,7.40K,3.71K,683.8,24.07,3.39B,No
12,BELDING.BO,1375.85,0.89K,Producer Manufacturing,Metal Fabrication,98.0,45.0,98.0,98.0,0.54K,0.61K,1847.05,350.3,19.92B,No
13,CALLISTA.BO,182.4,0.05K,Consumer Durables,Home Furnishings,98.0,2.0,95.0,98.0,3.47K,1.66K,225.95,15.16,555.70M,No
14,VINRKLB.BO,44.85,1.61K,Health Technology,Pharmaceuticals: Major,98.0,92.0,98.0,,7.49K,9.29K,44.85,6.75,270.36M,No
15,SURBHIN.BO,98.28,2.00K,Process Industries,Textiles,98.0,98.0,98.0,98.0,0.13K,0.64K,98.28,9.55,337.83M,No
16,OMEGAIN.BO,109.92,1127.53K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,87.40K,342.46K,112.06,6.79,8.69B,No
17,RANJITSE.BO,56.0,0.02K,Finance,Finance/Rental/Leasing,98.0,0.0,98.0,,0.66K,1.10K,122.1,6.24,150.49M,No
18,TRADWIN.BO,525.0,0.22K,Consumer Services,Other Consumer Services,98.0,3.0,8.0,,0.08K,0.14K,846.45,56.44,1.58B,No
19,INDSOYA.BO,41.45,0.26K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,0.88K,5.07K,41.45,5.16,431.08M,No
20,ZSANMCOM.BO,69.32,0.30K,Finance,Investment Banks/Brokers,98.0,95.0,98.0,98.0,0.06K,0.12K,69.32,10.48,3.45B,No
21,SHANTAI.BO,75.86,5.30K,Process Industries,Textiles,98.0,96.0,98.0,98.0,7.89K,16.10K,75.86,11.15,568.95M,No
22,MSCTC.BO,73.51,2.86K,Non-Energy Minerals,Steel,98.0,0.0,55.0,98.0,1.29K,2.62K,123.4,9.19,5.84B,No
23,UPROTECH.BO,32.45,0.01K,Technology Services,Information Technology Services,98.0,69.0,98.0,,1.18K,3.67K,36.62,5.37,197.46M,No
24,SERIND.BO,668.35,0.63K,Transportation,Air Freight/Couriers,98.0,3.0,96.0,98.0,0.85K,0.62K,793.05,88.87,661.39M,No
25,EASTINDIA.BO,106.33,1.04K,Process Industries,Containers/Packaging,98.0,4.0,23.0,95.0,3.69K,4.31K,148.0,39.92,1.57B,No
26,KARTKIN.BO,4921.25,0.00K,Finance,Financial Conglomerates,98.0,98.0,98.0,98.0,0.00K,0.02K,4921.25,987.0,1.20B,No
27,GLITTEKG.BO,42.48,2.53K,Non-Energy Minerals,Construction Materials,98.0,23.0,98.0,98.0,101.08K,31.57K,80.2,4.99,1.10B,No
28,GDLLEAS.BO,90.16,2.71K,Finance,Finance/Rental/Leasing,98.0,46.0,0.0,96.0,2.59K,7.38K,169.8,9.62,451.71M,No
29,SPICEISLIN.BO,325.85,19.13K,Process Industries,Textiles,98.0,93.0,94.0,98.0,13.84K,15.27K,329.15,41.66,2.03B,No
30,SIMANDHAR.BO,126.05,1.14K,Distribution Services,Wholesale Distributors,98.0,29.0,97.0,,15.23K,7.69K,139.0,21.5,385.33M,No
31,VRWODAR.BO,174.3,1.98K,Non-Energy Minerals,Forest Products,98.0,97.0,98.0,98.0,4.07K,4.04K,206.0,22.08,2.60B,No
32,ISTRNETWK.BO,49.99,14.31K,Commercial Services,Miscellaneous Commercial Services,98.0,82.0,51.0,91.0,36.74K,36.12K,72.15,4.69,3.47B,No
33,SWADEIN.BO,112.52,0.64K,Process Industries,Textiles,97.0,55.0,6.0,93.0,12.44K,5.91K,164.0,9.56,1.22B,No
34,MIDWEST.BO,4097.1,0.90K,Non-Energy Minerals,Precious Metals,97.0,7.0,14.0,96.0,5.73K,2.12K,5900.0,411.85,53.15B,No
35,MAXGROW.BO,43.69,79.89K,Commercial Services,Personnel Services,97.0,0.0,,,44.44K,63.47K,73.36,12.15,1.75B,No
36,CHMBBRW.BO,34.9,5.56K,Consumer Non-Durables,Beverages: Alcoholic,97.0,16.0,97.0,69.0,23.35K,15.11K,45.87,3.5,261.36M,No
37,GUJINJEC.BO,94.0,35.54K,Distribution Services,Medical Distributors,97.0,89.0,98.0,98.0,44.86K,28.59K,94.96,17.02,1.38B,No
38,APPL.BO,360.5,2.00K,Distribution Services,Medical Distributors,97.0,39.0,98.0,,7.43K,4.80K,387.9,80.8,2.47B,No
39,TITANBIO.BO,491.1,53.03K,Health Technology,Biotechnology,97.0,82.0,98.0,96.0,128.19K,91.25K,555.65,74.73,20.29B,No
40,RSTL.BO,210.0,2.25K,Non-Energy Minerals,Steel,97.0,0.0,97.0,98.0,10.78K,16.65K,276.1,50.03,2.61B,No
41,HYPERSOFT.BO,137.75,6.82K,Commercial Services,Miscellaneous Commercial Services,97.0,43.0,97.0,97.0,10.40K,10.93K,137.75,20.31,11.63B,No
42,CUPID.NS,113.13,21457.54K,Consumer Non-Durables,Household/Personal Care,97.0,94.0,86.0,97.0,27002.81K,22760.81K,115.2,14.3,152.12B,No
43,BIZOTIC.BO,852.85,8.40K,Consumer Non-Durables,Apparel/Footwear,97.0,5.0,11.0,93.0,5.68K,5.44K,1053.0,103.55,8.22B,No
44,EMAINDIA.BO,503.8,10.23K,Producer Manufacturing,Industrial Machinery,97.0,62.0,98.0,98.0,2.90K,3.15K,514.4,86.5,506.32M,No
45,ASIACAP.BO,55.36,1.69K,Finance,Finance/Rental/Leasing,97.0,98.0,98.0,98.0,2.81K,3.59K,56.48,17.37,171.17M,No
46,ONIXSOLAR.BO,1001.75,37.56K,Producer Manufacturing,Industrial Machinery,97.0,92.0,98.0,97.0,116.57K,80.48K,1001.75,160.05,25.11B,No
47,TAKE.NS,47.2,4.20K,Technology Services,Information Technology Services,97.0,80.0,76.0,97.0,917.19K,1257.12K,50.14,7.3,6.90B,No
48,JETMALL.BO,46.5,6.00K,Distribution Services,Food Distributors,97.0,94.0,93.0,98.0,15.52K,20.40K,48.5,8.46,278.67M,No
49,AMITSEC.BO,54.68,0.01K,Commercial Services,Miscellaneous Commercial Services,97.0,10.0,90.0,89.0,1.12K,0.25K,67.16,7.28,388.23M,No
50,STLTECH.NS,276.45,6064.75K,Technology Services,Information Technology Services,97.0,96.0,98.0,97.0,10452.16K,9385.41K,292.39,58.86,134.94B,No
