Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,ARIHANT.NS,887.5,,Finance,Real Estate Development,98.0,2.0,43.0,,,,,,
16,STLTECH.NS,865.9,4381.67K,Technology Services,Information Technology Services,98.0,95.0,91.0,98.0,2108.96K,1417.28K,865.9,84.6,0.0
21,SANGINITA.NS,63.13,,Process Industries,Chemicals: Specialty,98.0,78.0,96.0,98.0,,,,,
26,BATLIBOI.NS,87.29,45.81K,Producer Manufacturing,Industrial Machinery,98.0,53.0,67.0,,81.37K,44.52K,106.5,15.7,-18.04
29,CUPID.NS,279.7,26775.33K,Consumer Non-Durables,Household/Personal Care,98.0,58.0,96.0,98.0,33173.42K,11161.82K,299.0,38.2,-6.45
31,SIGMAADV.NS,755.1,155.49K,Technology Services,Information Technology Services,98.0,74.0,93.0,98.0,347.01K,326.33K,801.0,140.1,-5.73
34,TBZ.NS,527.6,,Consumer Durables,Other Consumer Specialties,98.0,98.0,98.0,98.0,,,,,
39,INDSWFTLAB.NS,388.55,702.49K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1424.78K,1509.24K,404.0,87.15,-3.82
40,BODALCHEM.NS,174.85,,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,,,,,
43,BLISSGVS.NS,692.85,344.21K,Health Technology,Pharmaceuticals: Major,97.0,96.0,94.0,97.0,577.38K,395.31K,725.9,118.0,-4.55
51,SETL.NS,424.7,,Health Technology,Medical Specialties,97.0,96.0,98.0,98.0,,,,,
54,KABRAEXTRU.NS,662.95,,Producer Manufacturing,Industrial Machinery,97.0,93.0,98.0,96.0,,,,,
58,MODISONLTD.NS,490.3,,Industrial Services,Engineering & Construction,97.0,97.0,92.0,98.0,,,,,
63,HFCL.NS,245.43,,Electronic Technology,Telecommunications Equipment,97.0,85.0,91.0,98.0,,,,,
66,WELCORP.NS,2608.5,,Producer Manufacturing,Industrial Machinery,97.0,96.0,96.0,97.0,,,,,
67,NOVARTIND.NS,2186.4,,Health Technology,Pharmaceuticals: Major,97.0,95.0,94.0,,,,,,
69,BHAGYANGR.NS,411.65,471.74K,Producer Manufacturing,Electrical Products,97.0,76.0,83.0,96.0,121.70K,93.57K,432.3,88.25,-4.78
70,MTARTECH.NS,7501.0,147.14K,Electronic Technology,Aerospace & Defense,97.0,76.0,54.0,94.0,610.89K,119.04K,8714.0,1456.0,-13.92
73,MOREPENLAB.NS,116.54,,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,97.0,,,,,
75,AHLWEST.NS,516.0,0.66K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,31.0,20.0,98.0,0.68K,0.89K,751.4,137.0,-31.33
82,VTMLTD.NS,55.8,,Process Industries,Textiles,96.0,,,,,,,,
83,UFBL.NS,704.0,,Consumer Services,Restaurants,96.0,11.0,80.0,97.0,,,,,
84,KSHINTL.NS,1152.05,,Producer Manufacturing,Electrical Products,96.0,86.0,88.0,97.0,,,,,
86,CYIENTDLM.NS,945.65,749.66K,Electronic Technology,Electronic Production Equipment,96.0,95.0,97.0,97.0,867.50K,1014.44K,1009.0,265.2,-6.28
92,AEROFLEX.NS,561.15,864.79K,Producer Manufacturing,Industrial Machinery,96.0,94.0,86.0,96.0,1697.85K,1649.86K,584.15,158.0,-3.94
94,WHEELS.NS,2400.6,,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,90.0,96.0,,,,,
96,SAKAR.NS,1152.35,,Health Technology,Pharmaceuticals: Major,96.0,92.0,87.0,94.0,,,,,
98,MENONBE.NS,305.5,,Producer Manufacturing,Metal Fabrication,96.0,91.0,96.0,96.0,,,,,
99,SWANDEF.NS,2584.5,,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,49.0,82.0,73.0,,,,,
102,SHILPAMED.NS,960.6,694.88K,Health Technology,Pharmaceuticals: Major,96.0,87.0,96.0,97.0,1799.46K,1448.13K,980.1,259.5,-1.99
105,BIRLACABLE.NS,356.85,1334.18K,Producer Manufacturing,Electrical Products,96.0,94.0,96.0,95.0,118.70K,232.77K,395.0,104.0,-9.66
106,XTRANET.NS,293.37,,Technology Services,Information Technology Services,96.0,98.0,,,,,,,
107,BAFNAPH.NS,301.6,4.47K,Health Technology,Pharmaceuticals: Major,96.0,76.0,96.0,97.0,24.00K,14.01K,318.5,94.77,-5.31
109,SKYGOLD.NS,832.2,1091.96K,Consumer Durables,Other Consumer Specialties,96.0,70.0,95.0,95.0,1214.86K,972.64K,868.8,259.0,-4.21
110,SALSTEEL.NS,79.19,,Non-Energy Minerals,Steel,96.0,94.0,85.0,88.0,,,,,
111,UNIVASTU.NS,163.35,,Industrial Services,Engineering & Construction,95.0,91.0,97.0,96.0,,,,,
121,SBCL.NS,1136.5,,Non-Energy Minerals,Other Metals/Minerals,95.0,64.0,93.0,96.0,,,,,
123,E2E.NS,604.5,795.46K,Technology Services,Information Technology Services,95.0,56.0,93.0,96.0,1661.18K,699.15K,698.0,183.36,-13.4
124,PVP.NS,64.54,2883.24K,Technology Services,Information Technology Services,95.0,98.0,97.0,95.0,1789.54K,3869.08K,71.9,23.0,-10.24
125,RUBICON.NS,1810.5,,Health Technology,Biotechnology,95.0,78.0,88.0,95.0,,,,,
126,ATHERENERG.NS,1580.0,,Consumer Durables,Motor Vehicles,95.0,65.0,92.0,95.0,,,,,
128,YASHO.NS,3988.9,30.55K,Consumer Non-Durables,Food: Specialty/Candy,95.0,33.0,94.0,96.0,59.06K,28.58K,4994.0,1130.0,-20.13
129,CALSOFT.NS,35.15,,Technology Services,Information Technology Services,95.0,98.0,95.0,96.0,,,,,
131,KANORICHEM.NS,166.8,,Process Industries,Chemicals: Specialty,95.0,76.0,96.0,96.0,,,,,
134,DIACABS.NS,334.8,523.81K,Producer Manufacturing,Electrical Products,95.0,25.0,95.0,95.0,5098.01K,1011.93K,379.0,115.57,-11.66
136,AVALON.NS,2293.6,206.95K,Electronic Technology,Electronic Production Equipment,95.0,88.0,91.0,95.0,456.04K,586.53K,2424.0,777.3,-5.38
138,IOLCP.NS,209.29,,Process Industries,Chemicals: Specialty,95.0,92.0,94.0,97.0,,,,,
143,FCL.NS,58.43,71042.94K,Process Industries,Industrial Specialties,95.0,95.0,93.0,96.0,14551.59K,19732.57K,62.4,19.1,-6.36
144,MARINE.NS,421.05,,Distribution Services,Wholesale Distributors,95.0,88.0,96.0,94.0,,,,,
146,SANSERA.NS,4135.9,,Producer Manufacturing,Auto Parts: Oem,95.0,77.0,89.0,91.0,,,,,
147,SCPL.NS,648.1,,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,63.0,90.0,93.0,,,,,
148,TFCILTD.NS,141.69,,Finance,Finance/Rental/Leasing,94.0,90.0,97.0,93.0,,,,,
149,CONFIPET.NS,90.66,15677.38K,Retail Trade,Specialty Stores,94.0,86.0,79.0,97.0,3369.09K,3762.26K,91.3,28.06,-0.7
150,RPTECH.NS,794.6,,Distribution Services,Electronics Distributors,94.0,13.0,91.0,94.0,,,,,
151,KMEW.NS,2964.0,,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,83.0,93.0,90.0,,,,,
154,MACPOWER.NS,1863.8,,Producer Manufacturing,Industrial Machinery,94.0,62.0,97.0,93.0,,,,,
155,OMNI.NS,534.6,,Producer Manufacturing,Metal Fabrication,94.0,13.0,72.0,97.0,,,,,
156,ANTELOPUS.NS,1169.4,,Energy Minerals,Integrated Oil,94.0,96.0,85.0,92.0,,,,,
157,NRL.NS,129.5,,Non-Energy Minerals,Other Metals/Minerals,94.0,83.0,95.0,95.0,,,,,
158,AKSHARCHEM.NS,429.9,23.61K,Process Industries,Chemicals: Specialty,94.0,97.0,97.0,94.0,12.62K,26.52K,472.0,141.3,-8.92
