Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,SOURCEIND.BO,50.05,49.07,0.20K,Consumer Durables,Home Furnishings,98.0,97.0,98.0,98.0,0.8614,0.0036,0.34K,0.29K,50.05,4.18,570.73M,No,41.79,32.88,14.77,36.26,19.99,498
2,MODMA.BO,44.01,44.99,2.80K,Producer Manufacturing,Metal Fabrication,98.0,76.0,1.0,98.0,1.87,1.1836,1.32K,1.07K,85.79,2.08,5.13B,No,48.02,50.93,34.39,48.96,46.03,497
3,ARIHANT.NS,961.25,953.15,1.34K,Finance,Real Estate Development,98.0,6.0,72.0,,61.8071,61.8071,7.96K,4.14K,1225.0,39.65,10.44B,No,994.19,962.53,,982.95,,104
4,AXISOL.BO,567.9,556.8,1.88K,Technology Services,Information Technology Services,98.0,93.0,95.0,97.0,14.7929,4.7714,7.62K,4.17K,667.75,26.86,26.84B,No,575.95,436.23,250.49,464.23,322.83,498
5,MRUTR.BO,106.4,108.55,199.09K,Finance,Investment Banks/Brokers,98.0,80.0,98.0,98.0,3.6743,2.0471,15.95K,72.85K,115.3,0.66,76.87B,No,97.03,83.79,34.78,89.17,48.71,497
6,JTLDEFENCE.BO,829.5,790.0,5.13K,Non-Energy Minerals,Other Metals/Minerals,98.0,95.0,97.0,98.0,33.025,13.6964,3.39K,5.65K,829.5,55.58,8.73B,No,587.64,600.72,265.36,640.37,360.68,498
7,SAMTELIN.BO,38.19,37.45,6.73K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,62.0,4.0,96.0,0.8164,0.6214,12.32K,4.67K,72.95,1.89,270.69M,No,39.2,47.74,27.9,45.04,37.24,264
8,ISERA.BO,143.9,143.9,0.00K,Technology Services,Packaged Software,98.0,52.0,93.0,98.0,0.0,0.0,2.51K,0.41K,143.9,4.88,1.21B,No,143.9,142.18,71.48,143.21,93.67,494
9,SALSAIN.BO,375.95,389.5,0.03K,Finance,Financial Conglomerates,98.0,71.0,93.0,71.0,23.8,20.9107,0.61K,0.22K,828.95,14.58,2.62B,No,364.92,338.87,278.18,353.32,370.54,497
10,APOLLOIN.BO,72.4,68.96,33.09K,Process Industries,Agricultural Commodities/Milling,98.0,0.0,62.0,98.0,4.28,0.495,2.75K,1.33K,146.05,5.16,752.96M,No,103.58,111.59,48.36,109.04,64.93,497
11,SESHACHAL.BO,63.33,66.66,0.00K,Technology Services,Information Technology Services,98.0,3.0,2.0,2.0,0.7514,0.0007,0.62K,0.06K,105.31,2.39,43.97M,No,71.38,73.21,76.72,71.7,88.19,498
12,TANDHANIN.BO,150.5,158.4,2.23K,Finance,Investment Banks/Brokers,98.0,57.0,77.0,98.0,8.5429,5.8321,7.12K,13.34K,175.0,10.48,7.49B,No,141.99,146.88,76.48,147.8,104.24,497
13,MAXGROW.BO,178.0,174.55,1.87K,Commercial Services,Personnel Services,98.0,98.0,98.0,97.0,5.0657,0.1693,26.18K,7.25K,178.0,13.39,7.11B,No,133.08,97.98,61.56,113.22,72.19,497
14,VINRKLB.BO,54.9,53.83,22.55K,Health Technology,Pharmaceuticals: Major,98.0,98.0,86.0,92.0,1.745,1.1836,1.71K,5.33K,54.9,4.5,610.25M,No,44.58,35.84,27.72,38.05,37.22,497
15,PANKAJPO.BO,170.55,162.45,83.22K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,98.0,98.0,97.0,7.0421,2.7307,16.77K,15.00K,170.55,15.36,945.51M,No,116.37,94.4,64.69,106.7,78.06,496
16,HARCR.BO,29.44,28.87,0.34K,Producer Manufacturing,Auto Parts: Oem,98.0,98.0,98.0,98.0,0.76,0.0,0.22K,0.09K,29.44,3.47,309.12M,No,22.73,16.3,9.28,18.42,11.13,498
17,LIPPISYS.BO,220.7,210.2,25.21K,Producer Manufacturing,Industrial Machinery,98.0,7.0,96.0,98.0,8.6536,6.2429,27.73K,16.90K,281.2,22.98,1.54B,No,224.44,232.49,100.78,234.82,133.05,496
18,NEWMKTAVE.BO,67.05,67.05,0.00K,Finance,Investment Managers,98.0,94.0,97.0,98.0,0.6171,0.0,,,67.05,9.1,686.59M,No,62.17,49.92,24.99,51.79,31.47,496
19,KARTKIN.BO,8230.0,8075.0,0.06K,Finance,Financial Conglomerates,98.0,42.0,32.0,98.0,557.2715,401.2537,0.02K,0.02K,10741.85,1087.8,2.01B,No,8783.05,8807.87,4960.72,8731.01,6527.77,498
20,ASIACAP.BO,115.95,113.95,0.13K,Finance,Finance/Rental/Leasing,98.0,91.0,97.0,98.0,2.0464,0.5636,0.68K,0.21K,116.2,17.37,358.52M,No,107.98,93.95,49.51,99.55,64.9,497
21,STLTECH.NS,786.3,748.9,532.72K,Technology Services,Information Technology Services,98.0,90.0,82.0,98.0,34.1929,26.8143,2188.27K,1421.70K,786.3,84.6,404.09B,No,675.75,608.09,340.62,635.74,449.11,499
22,SANGINITA.NS,60.69,59.5,84.26K,Process Industries,Chemicals: Specialty,98.0,62.0,96.0,98.0,3.2829,1.9293,290.75K,612.26K,68.02,9.26,1.57B,No,56.15,55.99,27.85,57.65,35.64,498
23,INDUSFINL.BO,263.5,258.35,5.85K,Finance,Investment Banks/Brokers,98.0,95.0,97.0,98.0,4.4893,1.0036,8.22K,5.82K,263.5,38.94,2.44B,No,221.79,181.63,97.37,196.99,122.08,496
24,APPL.BO,326.85,320.45,1.60K,Distribution Services,Medical Distributors,98.0,87.0,89.0,97.0,6.4429,1.3607,16.21K,16.12K,327.1,32.32,5.61B,No,294.62,268.95,164.17,279.94,204.06,235
25,GLITTEKG.BO,82.35,79.39,27.26K,Non-Energy Minerals,Construction Materials,98.0,88.0,96.0,56.0,3.0521,2.0693,12.73K,17.90K,83.3,8.22,2.14B,No,67.18,59.9,42.44,64.53,53.41,496
26,BATLIBOI.NS,88.83,90.81,71.90K,Producer Manufacturing,Industrial Machinery,98.0,43.0,78.0,,4.2536,4.2186,80.68K,37.83K,106.5,15.7,4.20B,No,87.5,86.09,,86.69,,104
27,RANJITSE.BO,58.0,59.78,0.04K,Finance,Finance/Rental/Leasing,98.0,34.0,9.0,1.0,1.1993,1.1543,0.13K,0.06K,122.1,6.24,155.87M,No,61.98,60.97,,60.71,73.42,193
28,DUKEOFS.BO,63.79,62.54,1.43K,Retail Trade,Specialty Stores,98.0,97.0,99.0,98.0,1.0979,0.0014,8.31K,18.62K,63.79,13.12,628.79M,No,53.24,41.0,23.89,45.59,28.7,496
29,CUPID.NS,280.95,283.15,5516.57K,Consumer Non-Durables,Household/Personal Care,98.0,74.0,97.0,98.0,8.9121,8.9086,33624.54K,12549.73K,299.0,32.87,377.78B,No,282.48,245.01,137.52,255.81,164.04,499
30,SHANTAI.BO,91.16,90.43,155.33K,Process Industries,Textiles,98.0,49.0,26.0,94.0,0.2593,0.1286,2.88K,1.01K,102.01,11.69,683.70M,No,91.7,92.48,62.03,92.17,80.94,497
31,SHENTRA.BO,131.5,132.0,0.07K,Process Industries,Chemicals: Specialty,98.0,47.0,93.0,94.0,0.3,0.2286,0.13K,0.07K,134.85,16.65,583.62M,No,131.2,125.26,76.68,128.36,93.35,234
32,PURPLEWAVE.BO,408.85,430.35,2.00K,Technology Services,Packaged Software,98.0,98.0,98.0,98.0,16.4643,9.9286,35.97K,8.40K,431.0,95.1,3.78B,No,344.76,224.6,,260.29,164.31,188
33,SANCODE.BO,625.95,613.7,2.00K,Technology Services,Information Technology Services,98.0,94.0,98.0,96.0,7.2821,0.0036,2.12K,1.40K,625.95,91.95,4.67B,No,550.88,452.7,269.17,489.37,331.04,496
34,SIMANDHAR.BO,156.0,154.0,0.04K,Distribution Services,Wholesale Distributors,98.0,66.0,35.0,67.0,7.4143,5.6893,1.94K,0.49K,189.1,21.5,476.88M,No,153.54,147.1,,147.54,141.28,177
35,SIGMAADV.NS,740.15,762.4,161.98K,Technology Services,Information Technology Services,98.0,71.0,95.0,98.0,38.0214,31.7179,353.85K,335.79K,801.0,140.1,130.44B,No,713.77,636.34,345.1,661.59,422.12,498
36,PARMAX.BO,133.75,132.45,2.02K,Health Technology,Pharmaceuticals: Major,98.0,91.0,98.0,98.0,0.8036,0.0429,12.54K,6.78K,133.75,22.6,500.40M,No,126.7,109.25,54.45,115.17,64.96,496
37,PARMSILK.BO,300.0,314.8,0.05K,Process Industries,Textiles,98.0,32.0,95.0,97.0,15.1821,14.025,1.02K,0.24K,472.35,50.32,900.33M,No,330.67,341.53,166.59,338.87,205.84,360
38,HIKLASS.BO,91.1,91.1,51.53K,Finance,Investment Banks/Brokers,98.0,67.0,57.0,94.0,1.4507,1.3536,9.17K,43.27K,108.35,12.76,2.75B,No,89.66,81.95,60.63,84.31,76.95,497
39,STEELCO.BO,253.25,258.4,1.40K,Non-Energy Minerals,Steel,97.0,98.0,89.0,97.0,7.5321,5.4,12.10K,15.06K,269.1,15.0,1.59B,No,227.17,173.23,113.71,186.45,145.2,498
40,TBZ.NS,528.9,480.85,318.75K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,30.55,24.1786,2840.31K,6288.83K,528.9,110.5,35.29B,No,315.34,275.0,185.74,313.7,205.64,499
41,STELLANT.BO,1024.95,1035.85,2.33K,Finance,Investment Banks/Brokers,97.0,57.0,96.0,88.0,61.2679,60.8036,7.97K,8.71K,1104.6,135.6,5.83B,No,1025.81,819.95,615.41,879.88,687.54,497
42,PHCAP.BO,1086.55,1113.25,4.49K,Finance,Investment Banks/Brokers,97.0,78.0,76.0,90.0,51.4822,51.3286,3.84K,8.89K,1158.9,165.05,3.26B,No,1059.06,1020.69,690.1,1037.45,831.12,496
43,TRADWIN.BO,504.75,512.5,0.05K,Consumer Services,Other Consumer Services,97.0,5.0,6.0,4.0,11.4607,2.6964,0.05K,0.15K,846.45,47.04,1.51B,No,585.82,586.62,558.12,577.91,590.05,498
44,KANELIND.BO,88.49,87.63,1.69K,Process Industries,Agricultural Commodities/Milling,97.0,85.0,97.0,98.0,5.7179,4.2329,3.34K,7.87K,92.0,10.0,1.39B,No,76.04,65.47,37.88,69.98,41.81,498
45,SURBHIN.BO,100.81,96.01,0.81K,Process Industries,Textiles,97.0,1.0,2.0,97.0,5.9079,4.2857,3.49K,1.82K,249.65,14.75,346.52M,No,95.14,94.82,79.67,97.19,102.2,497
46,TRANSCHEM.BO,367.4,359.0,9.07K,Health Technology,Pharmaceuticals: Other,97.0,87.0,77.0,93.0,15.3393,15.2071,6.13K,4.32K,377.65,46.01,4.50B,No,333.51,332.44,219.22,336.93,250.9,496
47,SPICEISLIN.BO,97.3,96.6,37.69K,Process Industries,Textiles,97.0,48.0,59.0,91.0,5.1286,4.8443,78.59K,68.87K,110.0,14.2,3.03B,No,98.18,99.6,66.04,98.52,78.93,499
48,BLISSGVS.NS,691.35,671.0,581.76K,Health Technology,Pharmaceuticals: Major,97.0,96.0,94.0,97.0,33.5179,32.975,587.71K,348.81K,704.55,118.0,73.51B,No,577.97,525.66,318.22,546.44,388.98,499
49,EMROCK.BO,255.0,255.0,2.02K,Consumer Durables,Homebuilding,97.0,35.0,22.0,20.0,4.55,3.1,2.62K,2.68K,305.95,25.39,4.03B,No,269.83,263.55,246.22,261.12,270.18,496
50,NEELKAN.BO,59.16,58.0,2.12K,Non-Energy Minerals,Construction Materials,97.0,65.0,98.0,97.0,1.5171,1.1707,5.19K,1.37K,63.0,13.34,298.39M,No,59.68,51.6,28.04,53.14,33.41,496
51,INDSWFTLAB.NS,368.7,355.95,650.81K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,19.6736,19.3979,1421.70K,1304.92K,389.5,87.15,32.02B,No,338.39,271.6,164.98,287.94,196.21,498
52,BODALCHEM.NS,171.18,155.62,4910.18K,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,10.7329,9.3493,1236.23K,6932.31K,171.18,42.81,21.56B,No,98.03,78.6,62.93,90.33,71.56,498
53,KELENRG.BO,12289.6,12540.4004,0.65K,Process Industries,Industrial Specialties,97.0,92.0,98.0,98.0,369.5822,176.8107,1.88K,0.32K,14800.0,2900.0,12.29B,No,13228.57,10398.68,5638.81,10907.0,6616.82,496
54,PHOTON.BO,351.5,348.05,0.23K,Finance,Investment Managers,97.0,69.0,98.0,97.0,0.7321,0.0,0.08K,0.03K,351.5,90.0,956.32M,No,343.64,312.78,168.44,330.42,199.04,497
55,KUBERJI.BO,53.07,50.62,117.19K,Finance,Financial Conglomerates,97.0,98.0,97.0,98.0,2.7021,0.9257,26.44K,108.08K,56.22,10.51,182.19M,No,43.46,30.17,20.19,34.47,23.82,496
56,RAMGOPOLY.BO,31.35,30.74,13.90K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,25.0,97.0,85.0,0.8143,0.3821,10.55K,4.88K,38.49,5.12,454.58M,No,34.38,26.61,20.26,28.31,22.56,496
57,VIVAA.BO,130.0,130.0,2.00K,Consumer Non-Durables,Apparel/Footwear,97.0,91.0,98.0,98.0,1.05,0.1429,7.34K,2.60K,130.0,31.84,511.88M,No,119.39,103.97,55.95,106.42,62.43,497
58,KETOMOTORS.BO,304.85,310.85,9.34K,Process Industries,Chemicals: Agricultural,97.0,97.0,97.0,97.0,21.4714,15.5,9.64K,14.82K,367.85,91.4,21.47B,No,289.64,249.41,140.8,261.33,165.43,498
59,ARVAYA.BO,122.1,118.75,1.17K,Distribution Services,Medical Distributors,97.0,62.0,97.0,95.0,4.2036,3.4179,0.50K,0.60K,145.0,25.35,5.86B,No,115.88,110.43,67.71,116.42,76.72,498
60,INTEGFD.BO,15.7,16.0,8.66K,Process Industries,Agricultural Commodities/Milling,97.0,78.0,63.0,98.0,0.7036,0.6289,36.91K,119.65K,16.32,2.07,2.94B,No,14.18,14.43,8.99,14.49,11.47,499
61,DATIWARE.BO,61.0,60.86,0.40K,Process Industries,Agricultural Commodities/Milling,97.0,93.0,98.0,96.0,0.5014,0.0729,0.18K,0.23K,61.0,17.78,305.00M,No,56.67,45.66,29.28,49.25,33.39,498
62,HFCL.NS,243.01,231.44,4664.20K,Electronic Technology,Telecommunications Equipment,97.0,87.0,87.0,98.0,10.6343,9.7593,23712.31K,14968.66K,256.7,59.82,371.87B,No,231.53,218.07,129.36,220.62,157.09,499
63,WELCORP.NS,2597.9,2590.6001,1503.19K,Producer Manufacturing,Industrial Machinery,97.0,96.0,96.0,97.0,133.8143,121.35,1634.90K,3236.79K,2676.0,710.0,685.08B,No,2234.55,1875.31,1212.42,2002.89,1419.74,499
64,CELLA.BO,40.17,38.26,11.23K,Process Industries,Pulp & Paper,97.0,97.0,98.0,97.0,2.0964,1.6043,25.47K,43.33K,40.23,11.65,809.47M,No,30.79,26.09,17.51,28.31,19.75,496
65,RAPICUT.BO,342.35,347.6,9.55K,Non-Energy Minerals,Other Metals/Minerals,97.0,87.0,96.0,95.0,8.5429,3.9821,9.98K,20.89K,376.8,66.66,1.84B,No,343.51,288.61,186.45,300.86,218.73,496
