Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,1,93,98,RRFIN.BO
2,Discount Stores,Retail Trade,97,2,78,90,SPICELOUNG.BO
3,Computer Communications,Electronic Technology,81,89,88,72,KERNEX.NS
4,Wireless Telecommunications,Communications,78,70,80,60,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
5,Catalog/Specialty Distribution,Retail Trade,77,45,85,79,ETHOSLTD.NS
6,Real Estate Investment Trusts,Finance,77,72,73,78,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
7,Motor Vehicles,Consumer Durables,75,60,62,73,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,ATLASCYCLE.NS,SMLMAH.NS,MARUTI.NS,TVSMOTOR.NS,HEROMOTOCO.NS,TMCV.NS,EICHERMOT.NS,SANDHAR.NS,SEVL.BO,M&M.NS,HYUNDAI.NS,TMPV.NS,ATULAUTO.NS,OLECTRA.NS,OLAELEC.NS"
8,Major Banks,Finance,74,59,78,69,"RBLBANK.NS,CANBK.NS,SOUTHBANK.NS,FEDERALBNK.NS,INDIANB.NS,CSBBANK.NS,BANKINDIA.NS,BANKBARODA.NS,IDBI.NS,PNB.NS,UNIONBANK.NS,MAHABANK.NS,AXISBANK.NS,KOTAKBANK.NS,INDUSINDBK.NS,HDFCBANK.NS,BANDHANBNK.NS,CENTRALBK.NS,IOB.NS"
9,Life/Health Insurance,Finance,72,60,66,62,"CANHLIFE.NS,SBILIFE.NS,MFSL.NS,BAJAJFINSV.NS,STARHEALTH.NS,ICICIPRULI.NS,LICI.NS,NIVABUPA.NS"
10,Financial Publishing/Services,Commercial Services,68,70,62,48,"CARERATING.NS,ICRA.NS"
11,Aluminum,Non-Energy Minerals,66,58,63,71,"ARFIN.NS,NATIONALUM.NS,HINDALUMI.BO,MAANALU.NS,ORIENTCER.NS,VEDL.NS,HRS.BO,SUDAI.BO,MAITRI.BO,ALUFLUOR.BO,EUROBOND.NS,NIRAVCOM.BO,SAMPAT.BO,SPINAROO.BO"
12,Savings Banks,Finance,66,35,26,0,NSDL.BO
13,Drugstore Chains,Retail Trade,66,64,77,49,MEDPLUS.NS
