Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,51,0,91,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,92,94,94,89,NDLVENTURE.NS
3,Discount Stores,Retail Trade,90,67,1,63,SPICELOUNG.BO
4,Real Estate Investment Trusts,Finance,82,58,82,81,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,NXST.BO,EMBASSY.BO,INDUSINVIT.BO"
5,Major Banks,Finance,81,59,80,82,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,RBLBANK.NS,FEDERALBNK.NS,CANBK.NS,SOUTHBANK.NS,MAHABANK.NS,IDBI.NS,BANKBARODA.NS,PNB.NS,AXISBANK.NS,BANDHANBNK.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
6,Life/Health Insurance,Finance,75,61,75,73,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,BAJAJFINSV.NS,LICI.NS,STARHEALTH.NS,NIVABUPA.NS"
7,Computer Peripherals,Electronic Technology,74,70,54,74,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
8,Beverages: Non-Alcoholic,Consumer Non-Durables,72,42,65,73,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
9,Drugstore Chains,Retail Trade,72,64,81,69,MEDPLUS.NS
10,Medical Distributors,Distribution Services,71,39,72,69,"CHECKPOINT.BO,GUJINJEC.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,APL.BO"
11,Motor Vehicles,Consumer Durables,70,50,63,65,"FORCEMOT.NS,ATHERENERG.NS,SMLMAH.NS,TMCV.NS,EICHERMOT.NS,TVSMOTOR.NS,ZELIO.BO,HEROMOTOCO.NS,HYUNDAI.NS,MARUTI.NS,SANDHAR.NS,M&M.NS,ATULAUTO.NS,SEVL.BO,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
12,Wireless Telecommunications,Communications,70,46,57,68,"BHARTIHEXA.NS,BHARTIARTL.NS"
13,Computer Communications,Electronic Technology,68,19,32,75,KERNEX.NS
14,Precious Metals,Non-Energy Minerals,67,38,82,81,"DECNGOLD.BO,MIDWEST.BO"
15,Specialty Insurance,Finance,66,59,68,68,"ICICIGI.NS,GICRE.NS"
16,Regional Banks,Finance,66,54,59,69,"CMBL.BO,KARURVYSYA.NS,TMB.NS,SBIN.NS,UJJIVANSFB.NS,AUBANK.NS,DCBBANK.NS,CUB.NS,IDFCFIRSTB.NS,KTKBANK.NS,EQUITASBNK.NS,ICICIBANK.NS,J&KBANK.NS,JAGSONSER.BO,SURYODAY.NS,CAPITALSFB.NS,JSFB.NS,MONEYBOXX.NS,FINOPB.NS,DAMCAPITAL.NS,EMERALD.BO"
