Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
2,ARIHANT.NS,1035.4,1029.5,3.38K,Finance,Real Estate Development,98.0,82.0,70.0,,61.9464,61.25,9.04K,3.08K,1225.0,39.65,11.25B,No,1091.23,941.24,,949.08,,92
13,TANDHANIN.BO,121.0,124.0,13.61K,Finance,Investment Banks/Brokers,98.0,2.0,80.0,98.0,9.3643,8.825,4.81K,9.60K,164.0,10.48,6.02B,No,140.43,144.48,67.59,144.8,90.38,498
19,VINRKLB.BO,42.0,41.7,5.78K,Health Technology,Pharmaceuticals: Major,98.0,97.0,75.0,94.0,1.7693,0.7014,1.29K,1.16K,46.65,4.5,253.18M,No,31.02,33.18,24.95,32.98,33.77,498
23,CUPID.NS,282.43,284.56,25937.78K,Consumer Non-Durables,Household/Personal Care,98.0,95.0,98.0,98.0,17.235,16.455,33619.70K,43055.47K,299.0,32.87,379.77B,No,256.0,217.92,123.15,226.62,144.0,500
35,HIKLASS.BO,90.0,88.65,10.01K,Finance,Investment Banks/Brokers,98.0,81.0,33.0,96.0,0.8536,0.4507,2.06K,9.04K,108.35,11.59,2.72B,No,85.34,79.16,55.89,79.3,71.1,498
39,STLTECH.NS,621.4,621.2,1078.14K,Technology Services,Information Technology Services,97.0,80.0,91.0,98.0,31.0321,26.8357,2505.04K,1883.55K,683.5,84.6,319.34B,No,605.11,588.04,305.5,593.72,386.77,501
41,KELENRG.BO,14000.0,13859.9004,1.15K,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,624.625,482.4607,2.21K,2.54K,14125.0,2900.0,14.00B,No,10386.4,8525.16,5062.42,9123.19,5653.65,497
59,INDSWFTLAB.NS,333.51,322.06,784.38K,Health Technology,Pharmaceuticals: Major,97.0,96.0,98.0,96.0,20.0564,17.6164,1555.55K,3095.89K,351.3,87.15,29.00B,No,262.77,228.73,149.11,239.38,172.66,499
70,SWANDEF.NS,2361.9,2348.2,2.78K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,58.0,78.0,76.0,123.0285,120.1143,19.66K,18.76K,2750.0,372.2,124.43B,No,2471.92,2300.59,1820.26,2338.52,2041.4,498
91,RUBICON.NS,1760.6,1798.8,299.71K,Health Technology,Biotechnology,96.0,85.0,96.0,96.0,73.75,72.3714,597.64K,610.92K,1819.0,570.75,290.66B,No,1607.52,1474.08,957.29,1490.97,1086.59,208
94,SKM.BO,422.05,420.0,8.00K,Process Industries,Chemicals: Major Diversified,96.0,7.0,82.0,98.0,17.6571,15.3,26.76K,18.00K,495.0,102.05,5.17B,No,443.62,418.4,246.64,423.95,290.65,208
120,PARAS.NS,1502.0,1496.4,1211.38K,Electronic Technology,Aerospace & Defense,95.0,91.0,97.0,96.0,66.2357,66.2357,3391.24K,1876.99K,1577.0,580.5,121.04B,No,1311.59,1268.37,853.07,1297.41,930.68,500
122,SKYGOLD.NS,778.55,777.75,518.64K,Consumer Durables,Other Consumer Specialties,95.0,84.0,94.0,95.0,37.0572,33.8322,1415.85K,1960.27K,848.0,259.0,120.58B,No,723.18,630.26,439.92,638.25,482.85,501
135,RPEL.NS,1614.7,1637.4,108.04K,Process Industries,Chemicals: Major Diversified,95.0,93.0,95.0,95.0,66.7071,65.9429,108.04K,125.66K,1665.0,561.3,74.15B,No,1346.31,1280.04,940.52,1312.24,952.19,498
136,HAPPYFORGE.NS,2328.2,2307.8999,86.33K,Producer Manufacturing,Metal Fabrication,95.0,97.0,95.0,92.0,89.55,85.1571,128.42K,182.54K,2339.4,862.05,219.73B,No,1891.71,1667.13,1319.34,1725.21,1437.27,500
137,SANSERA.NS,3900.2,3894.3,91.70K,Producer Manufacturing,Auto Parts: Oem,95.0,88.0,87.0,91.0,167.0643,161.5928,343.28K,357.69K,4040.4,1241.3,243.39B,No,3634.57,3336.49,2408.45,3408.65,2713.7,501
153,AEROFLEX.NS,475.3,474.15,689.82K,Producer Manufacturing,Industrial Machinery,94.0,85.0,80.0,96.0,21.0679,20.9643,1866.76K,1317.12K,521.9,158.0,62.90B,No,445.15,448.22,297.32,447.19,344.24,501
155,CNL.NS,1248.15,1226.35,15.50K,Distribution Services,Electronics Distributors,94.0,94.0,97.0,94.0,57.6893,56.1714,284.60K,107.89K,1275.0,525.0,18.74B,No,1109.16,920.01,729.03,960.56,741.85,498
