Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,EASTSILK.NS,59.03,0.53K,Process Industries,Textiles,98.0,5.0,9.0,44.0,3.48K,0.72K,99.25,1.8,295.15M,No
2,SAMTELIN.BO,31.35,0.30K,Electronic Technology,Computer Peripherals,98.0,92.0,98.0,,1.46K,0.97K,31.35,2.83,222.21M,No
3,COVIDH.BO,77.49,9.43K,Technology Services,Packaged Software,98.0,83.0,98.0,98.0,2.24K,2.28K,77.49,1.72,651.61M,No
4,COVANCE.BO,171.3,0.21K,Technology Services,Information Technology Services,98.0,8.0,70.0,97.0,7.00K,0.96K,171.34,8.72,3.79B,No
5,RANJITSE.BO,75.03,0.52K,Finance,Finance/Rental/Leasing,98.0,1.0,97.0,,0.64K,0.28K,122.1,6.24,201.64M,No
6,SWANDEF.NS,1806.8,8.71K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,31.0,97.0,98.0,26.16K,11.05K,2489.0,121.27,95.19B,No
7,OMANSH.BO,174.25,0.01K,Distribution Services,Wholesale Distributors,98.0,13.0,97.0,98.0,0.08K,0.09K,174.25,19.02,3.05B,No
8,MAGNUS.BO,151.4,12.88K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,98.0,98.0,7.45K,9.50K,185.92,8.33,511.78M,No
9,SMTEL.BO,465.0,0.12K,Commercial Services,Miscellaneous Commercial Services,98.0,32.0,96.0,98.0,1.94K,0.19K,494.85,23.81,8.40B,No
10,HIKLASS.BO,98.25,3.18K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,3.21K,0.00K,100.22,6.49,2.97B,No
11,STEELCO.BO,154.9,0.65K,Non-Energy Minerals,Steel,98.0,98.0,,,0.69K,0.98K,154.9,16.53,769.24M,No
12,EMROCK.BO,294.9,2.84K,Consumer Durables,Homebuilding,98.0,53.0,98.0,,9.09K,5.17K,305.95,24.19,4.67B,No
13,SALSAIN.BO,401.85,0.24K,Finance,Financial Conglomerates,98.0,0.0,98.0,98.0,0.68K,2.27K,828.95,13.89,2.80B,No
14,AXISOL.BO,265.25,0.56K,Technology Services,Information Technology Services,98.0,98.0,,,6.87K,8.42K,305.0,24.38,12.51B,No
15,SURBHIN.BO,131.65,10.71K,Process Industries,Textiles,98.0,97.0,98.0,98.0,0.27K,1.31K,131.65,10.02,452.53M,No
16,MODMA.BO,54.94,0.60K,Producer Manufacturing,Metal Fabrication,98.0,98.0,98.0,,1.90K,6.21K,54.94,1.73,6.40B,No
17,STELLANT.BO,599.5,2.40K,Finance,Investment Banks/Brokers,98.0,2.0,13.0,97.0,6.64K,3.50K,683.8,24.07,3.32B,No
18,INDSOYA.BO,49.44,53.89K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,1.00K,0.56K,49.44,5.16,514.18M,No
19,BELDING.BO,1432.55,0.68K,Producer Manufacturing,Metal Fabrication,98.0,1.0,98.0,98.0,0.58K,0.71K,1847.05,367.8,20.74B,No
20,ZSANMCOM.BO,78.05,0.10K,Finance,Investment Banks/Brokers,98.0,85.0,98.0,98.0,0.08K,0.17K,78.05,10.48,3.88B,No
