Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
25,STLTECH.NS,616.6,2931.72K,Technology Services,Information Technology Services,98.0,96.0,98.0,98.0,37.4929,28.8929,5824.11K,4052.58K,679.9,84.6,301.00B,No,413.67,197.81,441.69,238.99
29,COVANCE.BO,168.9,3.96K,Technology Services,Information Technology Services,98.0,31.0,25.0,94.0,9.6429,7.4571,4.20K,12.44K,171.34,14.99,3.74B,No,167.78,119.52,167.49,149.49
53,MEGAMONT.BO,150.0,0.32K,Non-Energy Minerals,Forest Products,97.0,40.0,95.0,97.0,9.7429,7.9964,3.11K,2.15K,206.0,30.75,2.23B,No,160.93,87.25,162.86,105.2
65,UFBL.NS,619.1,232.88K,Consumer Services,Restaurants,97.0,98.0,98.0,97.0,39.3464,37.5393,411.04K,340.90K,626.9,172.34,24.20B,No,406.58,264.88,441.01,289.74
75,DHRUVCA.BO,435.95,1.00K,Finance,Finance/Rental/Leasing,96.0,76.0,96.0,97.0,8.3357,7.2929,4.80K,4.08K,445.5,111.0,3.13B,No,376.38,216.01,388.95,253.0
87,KSHINTL.NS,861.55,540.31K,Producer Manufacturing,Electrical Products,96.0,94.0,97.0,,57.5214,54.4821,550.27K,570.86K,908.9,330.0,58.37B,No,686.24,,715.33,
95,SICAGEN.NS,53.96,5.91K,Distribution Services,Wholesale Distributors,96.0,49.0,,,3.115,3.0864,16.78K,9.75K,61.5,24.35,2.14B,No,,,51.2,
99,COSPOWER.BO,1750.0,0.12K,Producer Manufacturing,Electrical Products,96.0,95.0,95.0,94.0,105.1464,67.8393,1.66K,1.65K,2092.35,527.65,3.21B,No,1287.16,953.6,1360.42,1064.27
108,SAYAJIHOTL.NS,292.5,0.09K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,45.0,,,15.0786,9.8821,0.09K,0.08K,323.95,138.7,,No,,,269.75,
125,RUBICON.NS,1368.3,241.78K,Health Technology,Biotechnology,95.0,95.0,94.0,96.0,108.1,105.0429,540.55K,895.48K,1400.0,570.75,225.43B,No,1019.32,,1054.6,831.98
132,AVALON.NS,1741.4,222.18K,Electronic Technology,Electronic Production Equipment,95.0,93.0,96.0,95.0,93.5143,92.9214,507.64K,439.28K,1788.0,777.3,116.30B,No,1325.5,1063.67,1395.71,1087.85
133,SHADOWFAX.NS,215.25,1165.62K,Technology Services,Packaged Software,95.0,83.0,96.0,,11.4514,10.8857,2780.59K,2580.19K,230.0,98.55,125.92B,No,177.45,,184.31,
136,NGLFINE.NS,2930.3,35.44K,Health Technology,Pharmaceuticals: Major,94.0,93.0,75.0,96.0,221.0642,216.1928,17.31K,33.20K,3200.0,980.0,18.10B,No,2495.66,1868.37,2561.08,2071.34
155,ACUTAAS.NS,2999.9,282.89K,Health Technology,Pharmaceuticals: Major,94.0,66.0,85.0,94.0,152.9071,152.5714,554.73K,485.52K,3444.3,1059.0,245.61B,No,2775.03,2032.94,2837.33,2253.51
159,UNIVCABLES.NS,1240.4,205.54K,Electronic Technology,Electronic Components,94.0,91.0,96.0,87.0,99.7214,97.5,297.40K,340.84K,1302.5,576.0,43.04B,No,1012.97,822.64,1043.39,857.48
174,HSIL.BO,366.45,11.60K,Health Technology,Medical Specialties,93.0,26.0,83.0,83.0,19.5714,18.6,45.53K,26.76K,446.0,91.0,5.33B,No,347.44,304.42,354.81,305.45
180,YASHO.NS,2775.1,24.42K,Consumer Non-Durables,Food: Specialty/Candy,93.0,98.0,96.0,94.0,186.6071,183.6143,32.36K,63.33K,3025.0,1130.0,33.51B,No,1886.76,1619.81,1996.8,1617.12
189,SANSERA.NS,2879.3,184.41K,Producer Manufacturing,Auto Parts: Oem,93.0,88.0,85.0,93.0,105.6572,104.3714,291.55K,232.51K,3000.0,1216.3,179.47B,No,2623.7,1960.42,2678.08,2197.32
