Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
5,SWANDEF.NS,1819.2,8.16K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,1.0,98.0,,30.68K,22.59K,2489.0,110.0,-26.91
7,EASTSILK.NS,61.21,0.07K,Process Industries,Textiles,98.0,4.0,10.0,68.0,3.75K,3.01K,99.25,1.8,-38.33
42,CUPID.NS,113.13,21457.54K,Consumer Non-Durables,Household/Personal Care,97.0,94.0,86.0,97.0,27002.81K,22760.81K,115.2,14.3,-1.8
47,TAKE.NS,47.2,4.20K,Technology Services,Information Technology Services,97.0,80.0,76.0,97.0,917.19K,1257.12K,50.14,7.3,-5.86
50,STLTECH.NS,276.45,6064.75K,Technology Services,Information Technology Services,97.0,96.0,98.0,97.0,10452.16K,9385.41K,292.39,58.86,-5.45
54,MTARTECH.NS,5347.5,513.91K,Electronic Technology,Aerospace & Defense,97.0,96.0,97.0,97.0,630.29K,1000.44K,5410.0,1358.0,-1.16
68,QPOWER.NS,1373.85,2795.38K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,92.0,1325.41K,2016.25K,1395.0,330.1,-1.52
69,SALSTEEL.NS,56.48,192.75K,Non-Energy Minerals,Steel,96.0,96.0,91.0,96.0,141.66K,459.05K,57.75,14.37,-2.2
78,BGRENERGY.NS,324.49,62.07K,Industrial Services,Engineering & Construction,96.0,40.0,40.0,45.0,102.29K,82.51K,490.8,93.42,-33.89
81,BHAGYANGR.NS,216.11,244.42K,Producer Manufacturing,Electrical Products,96.0,95.0,91.0,97.0,254.89K,814.83K,222.0,65.0,-2.65
82,PRECWIRE.NS,392.25,423.48K,Producer Manufacturing,Electrical Products,96.0,88.0,96.0,96.0,1459.52K,1168.58K,398.6,129.51,-1.59
90,PFOCUS.NS,324.0,884.43K,Consumer Services,Movies/Entertainment,96.0,83.0,92.0,96.0,5259.11K,1957.35K,367.0,92.01,-11.72
92,VENUSREM.NS,999.55,80.62K,Health Technology,Pharmaceuticals: Major,96.0,64.0,90.0,97.0,45.36K,69.39K,1088.8,294.15,-8.2
