Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Cable/Satellite Tv,Consumer Services,93,70,89,94,NDLVENTURE.NS
2,Precious Metals,Non-Energy Minerals,89,74,15,93,"MIDWEST.BO,DECNGOLD.NS"
3,Computer Communications,Electronic Technology,82,82,78,69,KERNEX.NS
4,Contract Drilling,Industrial Services,82,93,94,83,JINDRILL.NS
5,Insurance Brokers/Services,Finance,74,0,0,0,RRFIN.BO
6,Computer Peripherals,Electronic Technology,73,62,68,50,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Drugstore Chains,Retail Trade,72,60,61,81,MEDPLUS.NS
8,Biotechnology,Health Technology,69,55,73,71,"TITANBIO.BO,RUBICON.NS,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
9,Marine Shipping,Transportation,68,69,61,66,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
10,Beverages: Non-Alcoholic,Consumer Non-Durables,67,72,43,82,"VALENCIA.BO,VBL.NS,ORIBEVER.BO"
11,Telecommunications Equipment,Electronic Technology,66,67,64,62,"HFCL.NS,ADCINDIA.BO,VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ASTRAMICRO.NS,AVANTEL.NS,SMARTLINK.NS,DCI.NS,TEJASNET.NS,DLINKINDIA.NS,PRECISIO.BO,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS,SALORAINTL.BO"
12,Alternative Power Generation,Utilities,65,42,59,57,"ADANIGREEN.NS,CLEANMAX.NS,SUGSLLOYD.BO,UEL.NS,NTPCGREEN.NS,INOXGREEN.NS,POWERGRID.NS,KPEL.NS,WAAREERTL.NS,KPIGREEN.NS,RELTD.NS"
