Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,91,62,87,77,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,78,11,22,89,KERNEX.NS
3,Food: Meat/Fish/Dairy,Consumer Non-Durables,72,59,73,61,"SCPL.NS,MILKYMIST.NS,ESSEX.BO,KWIL.NS,CHATHA.BO,MODAIRY.BO,HATSUN.NS,NCCBLUE.BO,SCAGRO.BO,MUKKA.NS,HERITGFOOD.NS,APEX.NS,PARAGMILK.NS,DODLA.NS"
4,Discount Stores,Retail Trade,71,95,93,69,SPICELOUNG.BO
5,Airlines,Transportation,71,53,62,69,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
6,Biotechnology,Health Technology,68,58,59,62,"RUBICON.NS,AKUMS.NS,TITANBIO.BO,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,FABTECH.NS"
7,Electronics/Appliance Stores,Retail Trade,67,69,69,68,"EMIL.NS,BHATIA.BO,UML.BO,ROBU.BO,AVL.NS,MTL.BO,LOGICA.BO"
8,Oil & Gas Production,Energy Minerals,66,48,78,67,"ASIANENE.NS,PRABHA.NS,VOGL.NS,BHAGWOX.BO"
9,Oilfield Services/Equipment,Industrial Services,64,49,64,67,"CRYOGENIC.BO,DOLPHIN.NS,TRISHAKT.BO,DEEPINDS.NS,SEAMECLTD.NS,ALPHAGEO.NS,OILCOUNTUB.NS,UNIDT.NS,COCHMAL.BO,RVTH.NS,GARWAOFFS.BO,GLOBALVECT.NS"
10,Pharmaceuticals: Major,Health Technology,63,62,60,63,"VINRKLB.BO,PARMAX.BO,INDSWFTLAB.NS,BLISSGVS.NS,MOREPENLAB.NS,SHILPAMED.NS,VIKRAMTH.BO,NOVARTIND.NS,BAFNAPH.NS,SAKAR.NS,VENUSREM.NS,LAURUSLABS.NS,VALIANTLAB.NS,MARKSANS.NS,KOPRAN.NS,ASTONEALAB.BO,SUVEN.NS,INNOVACAP.NS,SENORES.NS,TLL.BO,WOCKPHARMA.NS,DIVISLAB.NS,ACUTAAS.NS,GLAND.NS,NGLFINE.NS,AMANTA.NS,NEULANDLAB.NS,ORCHPHARMA.NS,SGRL.NS,UNICHEMLAB.NS,SMSPHARMA.NS,BALPHARMA.NS,COLINZ.BO,SUDARSHAN.BO,AAREYDRUGS.NS,SHUKRAPHAR.NS,RPGLIFE.NS,CORONA.NS,BETA.NS,ALIVUS.NS,SMRUTHIORG.BO,SHAMROIN.BO,CAPLIPOINT.NS,SUPRIYA.NS,SOLARA.NS,AARTIPHARM.NS,GUFICBIO.NS,IPCALAB.NS,WINDLAS.NS,SPARC.NS,KILITCH.NS,STAR.NS,EMCURE.NS,PPLPHARMA.NS,AJANTPHARM.NS,AMBALALSA.NS,HEXAGON.NS,HESTERBIO.NS,NOVELIX.BO,BPLPHARMA.NS,ALBERTDAVD.NS,PHRMASI.BO,ANG.BO,TORNTPHARM.NS,ANUHPHR.NS,PANJON.BO,GODAVARI.BO,GLAXO.NS,GLENMARK.NS,THEMISMED.NS,MEDICAMEQ.NS,SIGACHI.NS,BLUEJET.NS,ZYDUSLIFE.NS,INDGN.NS,MAKERSL.NS,ALEMBICLTD.NS,SHELTER.BO,GUJTHEM.NS,VIYASH.NS,SUNLOC.NS,TTKHLTCARE.NS,AARTIDRUGS.NS,SAIPARENT.NS,INDOCO.NS,HIKAL.NS,JUBLPHARMA.NS,MANKIND.NS,LINCOLN.NS,APLLTD.NS,HAMPS.BO,PARNAXLAB.NS,KPL.NS,LACTOSE.BO,CONCORD.BO,SUNPHARMA.NS,PRAVEG.NS,BAJAJHCARE.NS,MANGALAM.NS,ZOTA.NS,VRL.BO,ZENOTECH.BO,ONESOURCE.NS,SANJIVIN.BO,BIOCON.NS,MEDICAPQ.NS,AUROLAB.BO,ABBOTINDIA.NS,ALKEM.NS,GUJTERC.BO,BRAWN.BO,COHANCE.NS,MERCURYLAB.BO,FREDUN.NS,KIMIABL.BO,ANURAS.NS,PGHL.NS,OXYGENTAPH.BO,ROOPAIND.BO,BIOFILCHEM.NS,PANCHSHEEL.BO,DRREDDY.NS,WANBURY.NS,NATCOPHARM.NS,JENBURPH.NS,PANACEABIO.NS,KREBSBIO.NS,TYCHE.BO,DCAL.NS,SANOFICONR.NS,FDC.NS,ERIS.NS,ALPA.NS,PFIZER.NS,SANOFI.NS,MEDICO.NS,BROOKS.NS,STARSOURCE.BO,ASTRAZEN.NS,SYSCHEM.BO,PHARMAID.BO"
