Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,95,92,96,95,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,82,13,70,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,88,73,68,87,NDLVENTURE.NS
4,Telecommunications Equipment,Electronic Technology,74,72,70,72,"HFCL.NS,ADCINDIA.BO,VALIANT.BO,ROSSTECH.NS,MIRCELECTR.NS,ASTRAMICRO.NS,SMARTLINK.NS,DLINKINDIA.NS,TEJASNET.NS,AVANTEL.NS,PRECISIO.BO,DCI.NS,KAVDEFENCE.NS,PUNJCOMMU.BO"
5,Biotechnology,Health Technology,72,56,73,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
6,Computer Peripherals,Electronic Technology,70,63,62,63,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Marine Shipping,Transportation,68,53,55,58,"DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,PPARIVAH.BO,TRANSWORLD.NS,GPPL.NS"
8,Aerospace & Defense,Electronic Technology,66,47,78,66,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,KRISHNADEF.NS,AEQUS.NS,ROSSELLIND.NS,HAL.NS,DRONACHRYA.BO,SIKA.NS,TANAA.BO"
9,Semiconductors,Electronic Technology,65,50,77,55,"UTLSOLAR.NS,EMMVEE.NS,GRERENEW.BO,WEBELSOLAR.NS,HIGHNESS.BO,PREMIERENE.NS,STERPOW.BO,INA.NS,MOSCHIP.NS,WAAREEENER.NS,SPELS.BO,METSL.BO,ADTECH.BO,VIKRAMSOLR.NS,RIR.BO,SOLARIUM.BO"
10,Pharmaceuticals: Generic,Health Technology,64,68,72,64,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
11,Alternative Power Generation,Utilities,63,40,59,54,"ADANIGREEN.NS,CLEANMAX.NS,SUGSLLOYD.BO,INOXGREEN.NS,UEL.NS,WAAREERTL.NS,NTPCGREEN.NS,KPEL.NS,POWERGRID.NS,KPIGREEN.NS,RELTD.NS"
12,Real Estate Investment Trusts,Finance,63,51,49,68,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,NXST.BO,BAGMANE.BO,PSCELESTIA.BO"
13,Electronic Equipment/Instruments,Electronic Technology,63,56,62,57,"CNCRD.BO,APLABPP.BO,APARINDS.NS,APLAB.BO,POWERINDIA.NS,DIGILOGIC.BO,NAGPI.BO,SPECTRUM.NS,TVSELECT.NS,HONAUT.NS,GENUSPOWER.NS,WAAREEINDO.NS,DENORA.NS,JGTL.BO,SHRADDHA.BO,HPL.NS,NITIRAJ.NS,HINDHARD.BO,WEL.NS"
14,Hospital/Nursing Management,Health Services,62,66,57,54,"KOVAI.NS,PARKHOSPS.NS,HANNAH.BO,KMCSHIL.BO,ASARFI.BO,ASTERDM.NS,YATHARTH.NS,GKSL.NS,FORTIS.NS,KKSHL.BO,APOLLOHOSP.NS,KIMS.NS,GPTHEALTH.NS,NH.NS,ARTEMISMED.NS,HCG.NS,RAINBOW.NS,MEDANTA.NS,CMMHOSP.BO,SHARMEH.BO,SHALBY.NS,JLHL.NS,MAXHEALTH.NS,AASHKA.BO,FORTISMLR.BO,SHANMUGA.BO,INDRAMEDCO.NS,NGIND.BO"
15,Other Metals/Minerals,Non-Energy Minerals,62,45,50,63,"PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,SBCL.NS,MANAKALUCO.NS,HINDCOPPER.NS,IMFA.NS,HINDALCO.NS,ASHAPURMIN.NS,SCBL.BO,MIDHANI.NS,NRL.NS,POCL.NS,SANDUMA.NS,NMDC.NS,SERA.BO,HINDZINC.NS,MMP.NS,MCL.NS,NILE.NS,MAITHANALL.NS,CHROME.BO,KACHCHH.BO,GRAVITA.NS,JAINREC.NS,COCHINM.BO,ZODJRDMKJ.BO,CUBEXTUB.NS,INDSILHYD.BO,MOIL.NS,SOUTHMG.BO,SIYARAM.BO,SHARVAYA.BO"
16,Coal,Energy Minerals,62,83,67,67,"SOUTHWEST.NS,COALINDIA.NS,REFEX.NS,STRATMONT.BO"
17,Industrial Specialties,Process Industries,61,59,63,59,"CDG.BO,RAIN.NS,FCL.NS,HSCL.NS,VIPULORG.BO,KELENRG.BO,KOTYARK.NS,GOCLCORP.NS,DHINDIA.BO,SEJALLTD.NS,INDOKEM.BO,PANAMAPET.NS,AVIVA.BO,SOLARINDS.NS,SFL.NS,GRINDWELL.NS,WAAREE.BO,CARBORUNIV.NS,TINNARUBR.NS,VISAKAIND.NS,XPROINDIA.NS,GANDHAR.NS,ASIANPAINT.NS,GRAPHITE.NS,HARDCAS.BO,NIKHILAD.BO,GMPL.BO,KAMAHOLD.NS,PIDILITIND.NS,ELANTAS.NS,JSWDULUX.NS,DYNAMIND.BO,PODDARMENT.NS,GOACARBON.NS,KANSAINER.NS,SRF.NS,VINYOFL.BO,INDIGOPNTS.NS,SPLPETRO.NS,RUBFILA.NS,AXELPOLY.BO,SIRCA.NS,HINDADH.BO,DUROPACK.BO,DICIND.NS,PCBL.NS,MHLXMIRU.NS,JYOTIRES.BO,MULTIBASE.BO,INNOVATORS.BO,SHALPAINTS.NS,ESTER.NS,RETINA.BO"
18,Pharmaceuticals: Major,Health Technology,61,61,59,62,"VINRKLB.BO,VENUSREM.NS,PHRMASI.BO,SAKAR.NS,ACUTAAS.NS,NOVARTIND.NS,FREDUN.BO,NGLFINE.NS,NOVELIX.BO,SENORES.NS,SUVEN.NS,BAFNAPH.NS,LAURUSLABS.NS,PARMAX.BO,SHILPAMED.NS,KPL.NS,ASTONEALAB.BO,SPARC.NS,INDSWFTLAB.NS,PANACEABIO.NS,SUPRIYA.NS,GODAVARI.BO,CONCORD.BO,SAIPARENT.NS,ORCHPHARMA.NS,WOCKPHARMA.NS,MARKSANS.NS,VIYASH.NS,GLAND.NS,KOPRAN.NS,SMSPHARMA.NS,SUDARSHAN.BO,NEULANDLAB.NS,AMANTA.NS,COLINZ.BO,CAPLIPOINT.NS,EMCURE.NS,INNOVACAP.NS,JBCHEPHARM.NS,GUJTHEM.NS,TORNTPHARM.NS,HESTERBIO.NS,AAREYDRUGS.NS,VIKRAMTH.BO,ZYDUSLIFE.NS,CORONA.NS,SHUKRAPHAR.BO,STAR.NS,PGHL.NS,IPCALAB.NS,SOLARA.NS,AJANTPHARM.NS,STARSOURCE.BO,GUFICBIO.NS,LINCOLN.NS,BACPHAR.BO,GLENMARK.NS,ALIVUS.NS,MOREPENLAB.NS,SGRL.BO,ANURAS.NS,JENBURPH.BO,THEMISMED.NS,UNICHEMLAB.NS,LACTOSE.BO,KILITCH.NS,KREBSBIO.NS,DIVISLAB.NS,MANKIND.NS,PARNAXLAB.BO,SUNPHARMA.NS,TYCHE.BO,MAKERSL.BO,VALIANTLAB.NS,RPGLIFE.NS,INDGN.NS,ROOPAIND.BO,ONESOURCE.NS,JUBLPHARMA.NS,ZOTA.NS,VRL.BO,KIMIABL.BO,DRREDDY.NS,WINDLAS.NS,ALKEM.NS,AMBALALSA.NS,SANOFICONR.NS,WANBURY.NS,AUROLAB.BO,MEDICO.NS,SMRUTHIORG.BO,COHANCE.NS,FDC.NS,ALBERTDAVD.NS,PPLPHARMA.NS,AARTIDRUGS.NS,NATCOPHARM.NS,PANCHSHEEL.BO,ASTRAZEN.NS,MERCURYLAB.BO,ABBOTINDIA.NS,ERIS.NS,ANUHPHR.NS,ALEMBICLTD.NS,ZENOTECH.BO,PFIZER.NS,APLLTD.NS,INDOCO.NS,SYSCHEM.BO,DCAL.NS,TLL.BO,SUNLOC.BO,ALPA.NS,TTKHLTCARE.NS,PRAVEG.NS,GUJTERC.BO,AARTIPHARM.NS,SHELTER.BO,GLAXO.NS,HIKAL.NS,OXYGENTAPH.BO,SANOFI.NS,SANJIVIN.BO,MEDICAMEQ.NS"
19,Contract Drilling,Industrial Services,60,88,38,73,JINDRILL.NS
20,Miscellaneous,Miscellaneous,60,52,66,70,"INOVSYNTH.BO,ASHIKA.NS,SCILAL.NS"
