Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
29,TAKE.NS,39.62,417.17K,Technology Services,Information Technology Services,98.0,52.0,85.0,98.0,1024.70K,359.75K,49.94,6.51,-20.66
42,CUPID.NS,83.1,20145.65K,Consumer Non-Durables,Household/Personal Care,97.0,87.0,64.0,96.0,50232.60K,13641.29K,105.39,11.15,-21.15
54,MAHASTEEL.NS,949.75,3.69K,Non-Energy Minerals,Steel,97.0,97.0,85.0,97.0,12.02K,8.79K,1050.0,221.9,-9.55
58,PFOCUS.NS,329.35,7203.01K,Consumer Services,Movies/Entertainment,97.0,97.0,96.0,96.0,5622.24K,5282.11K,343.6,85.0,-4.15
72,ACUTAAS.NS,2558.6,407.64K,Health Technology,Pharmaceuticals: Major,96.0,96.0,96.0,96.0,427.89K,642.02K,2580.0,1059.0,-0.83
74,MTARTECH.NS,3467.7,325.29K,Electronic Technology,Aerospace & Defense,96.0,75.0,96.0,96.0,595.86K,303.70K,3920.0,1155.6,-11.54
82,UNIVPHOTO.NS,411.2,0.04K,Consumer Durables,Electronics/Appliances,96.0,90.0,97.0,95.0,34.57K,0.68K,515.8,174.0,-20.28
89,NORBTEAEXP.NS,90.58,2.69K,Consumer Non-Durables,Food: Specialty/Candy,96.0,78.0,92.0,96.0,3.22K,0.68K,99.35,30.5,-8.83
91,STLTECH.NS,176.36,5351.85K,Technology Services,Information Technology Services,96.0,92.0,97.0,94.0,8397.15K,7339.46K,205.73,58.86,-14.28
93,VENUSREM.NS,820.05,42.42K,Health Technology,Pharmaceuticals: Major,96.0,96.0,85.0,96.0,35.88K,47.59K,944.75,285.7,-13.2
94,NATIONALUM.NS,386.1,31789.68K,Non-Energy Minerals,Aluminum,96.0,93.0,94.0,96.0,17561.45K,15701.00K,431.5,137.75,-10.52
99,NGLFINE.NS,2057.1,7.40K,Health Technology,Pharmaceuticals: Major,95.0,68.0,97.0,94.0,6.90K,5.52K,2575.0,980.0,-20.11
106,ATHERENERG.NS,754.0,3619.77K,Consumer Durables,Motor Vehicles,95.0,93.0,88.0,92.0,2002.11K,3954.00K,805.0,288.15,-6.34
111,SBC.NS,30.21,9020.01K,Distribution Services,Wholesale Distributors,95.0,75.0,88.0,94.0,11258.46K,11318.64K,32.85,10.95,-8.04
112,WAAREEINDO.NS,366.35,152.92K,Electronic Technology,Electronic Equipment/Instruments,95.0,88.0,53.0,,83.90K,113.76K,725.0,165.07,-49.47
113,BGRENERGY.NS,245.6,53.24K,Industrial Services,Engineering & Construction,95.0,17.0,44.0,82.0,111.94K,112.18K,490.8,74.0,-49.96
115,BAJAJCON.NS,347.9,570.48K,Consumer Non-Durables,Household/Personal Care,95.0,55.0,95.0,94.0,1743.84K,539.02K,408.7,151.0,-14.88
123,TDPOWERSYS.NS,851.35,639.87K,Producer Manufacturing,Electrical Products,95.0,81.0,93.0,94.0,966.48K,716.36K,933.0,318.7,-8.75
124,PRECWIRE.NS,292.1,596.04K,Producer Manufacturing,Electrical Products,95.0,80.0,94.0,95.0,1404.44K,1011.23K,356.1,118.0,-17.97
126,KSR.NS,33.42,1.00K,Consumer Non-Durables,Apparel/Footwear,95.0,96.0,98.0,,152.84K,15.12K,37.24,14.04,-10.26
127,NARMADA.NS,30.29,160.19K,Process Industries,Agricultural Commodities/Milling,95.0,70.0,96.0,92.0,221.54K,180.11K,35.99,14.82,-15.84
132,ARFIN.NS,73.29,924.20K,Non-Energy Minerals,Aluminum,94.0,90.0,88.0,95.0,1186.40K,1033.28K,84.9,31.43,-13.67
135,DBOL.NS,116.1,3637.53K,Process Industries,Agricultural Commodities/Milling,94.0,95.0,96.0,94.0,211.35K,252.75K,119.85,65.1,-3.13
136,AVANTIFEED.NS,1176.0,331.18K,Process Industries,Agricultural Commodities/Milling,94.0,52.0,96.0,96.0,1595.28K,449.49K,1489.0,601.55,-21.02
137,LUMAXTECH.NS,1522.2,181.89K,Producer Manufacturing,Auto Parts: Oem,94.0,58.0,81.0,92.0,286.45K,255.15K,1823.9,449.0,-16.54
138,THANGAMAYL.NS,3425.9,90.95K,Consumer Durables,Other Consumer Specialties,94.0,61.0,88.0,95.0,173.33K,94.12K,4149.0,1700.0,-17.43
139,SEAMECLTD.NS,1408.8,216.42K,Industrial Services,Oilfield Services/Equipment,94.0,91.0,96.0,94.0,72.06K,92.35K,1463.9,752.55,-3.76
145,GVT&D.NS,3640.4,789.17K,Producer Manufacturing,Electrical Products,94.0,78.0,93.0,90.0,708.92K,695.43K,3999.0,1254.0,-8.97
146,NDLVENTURE.NS,117.0,62.05K,Consumer Services,Cable/Satellite Tv,94.0,92.0,95.0,94.0,68.17K,110.90K,134.0,52.23,-12.69
149,APEX.NS,362.85,497.97K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,51.0,95.0,95.0,1747.90K,769.26K,487.95,186.55,-25.64
150,MCX.NS,2389.4,3743.34K,Finance,Investment Banks/Brokers,94.0,82.0,89.0,94.0,4206.56K,4950.72K,2705.0,907.0,-11.67
152,BLISSGVS.NS,215.59,1853.12K,Health Technology,Pharmaceuticals: Major,94.0,84.0,95.0,94.0,4455.18K,2304.07K,243.9,108.12,-11.61
155,SOMATEX.NS,90.62,6.45K,Process Industries,Textiles,94.0,22.0,32.0,91.0,9.72K,4.25K,161.25,36.59,-43.8
157,POWERINDIA.NS,24235.0,126.46K,Electronic Technology,Electronic Equipment/Instruments,94.0,81.0,95.0,92.0,172.02K,129.50K,26325.0,10400.0,-7.94
158,SAKAR.NS,498.45,76.60K,Health Technology,Pharmaceuticals: Major,94.0,78.0,93.0,93.0,100.16K,79.26K,577.95,211.72,-13.76
159,ROSSTECH.NS,667.7,40.14K,Electronic Technology,Telecommunications Equipment,94.0,86.0,87.0,67.0,180.57K,41.59K,840.0,277.05,-20.51
160,SOUTHWEST.NS,212.87,599.08K,Energy Minerals,Coal,94.0,96.0,89.0,95.0,100.34K,181.12K,242.0,100.0,-12.04
161,HINDCOPPER.NS,453.5,14937.26K,Non-Energy Minerals,Other Metals/Minerals,94.0,19.0,78.0,94.0,31730.96K,13513.85K,760.05,183.82,-40.33
162,SMSPHARMA.NS,374.85,384.00K,Health Technology,Pharmaceuticals: Major,94.0,83.0,94.0,93.0,429.14K,368.53K,433.9,188.0,-13.61
163,SALSTEEL.NS,36.8,89.57K,Non-Energy Minerals,Steel,93.0,24.0,66.0,91.0,80.36K,95.97K,49.57,14.37,-25.76
168,CPPLUS.NS,1798.3,297.60K,Consumer Durables,Electronics/Appliances,93.0,95.0,93.0,92.0,229.89K,339.59K,1889.9,1015.0,-4.85
