Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
23,TAKE.NS,46.73,737.65K,Technology Services,Information Technology Services,98.0,88.0,96.0,98.0,1630.72K,1380.37K,49.94,6.51,-6.43
27,CUPID.NS,422.85,2007.09K,Consumer Non-Durables,Household/Personal Care,98.0,61.0,92.0,97.0,9689.50K,3874.81K,526.95,55.75,-19.76
58,HINDCOPPER.NS,563.35,11727.39K,Non-Energy Minerals,Other Metals/Minerals,97.0,70.0,97.0,97.0,37925.12K,16402.42K,760.05,183.82,-25.88
62,NORBTEAEXP.NS,95.0,7.46K,Consumer Non-Durables,Food: Specialty/Candy,97.0,64.0,95.0,97.0,3.87K,5.55K,99.35,30.5,-4.38
68,MTARTECH.NS,3725.8,263.54K,Electronic Technology,Aerospace & Defense,96.0,97.0,95.0,97.0,534.48K,477.25K,3822.0,1155.6,-2.52
72,FORCEMOT.NS,24452.0,76.73K,Consumer Durables,Motor Vehicles,96.0,89.0,95.0,81.0,89.38K,162.42K,26450.0,6472.05,-7.55
73,MAHASTEEL.NS,753.7,2.29K,Non-Energy Minerals,Steel,96.0,19.0,79.0,96.0,12.06K,18.83K,1032.0,221.9,-26.97
75,RMDRIP.NS,121.6,7655.63K,Producer Manufacturing,Industrial Machinery,96.0,91.0,96.0,95.0,3281.08K,5794.80K,121.79,33.1,-0.16
79,PFOCUS.NS,266.08,5713.82K,Consumer Services,Movies/Entertainment,96.0,86.0,97.0,94.0,7231.78K,6876.16K,294.0,85.0,-9.5
81,SALSTEEL.NS,46.68,35.28K,Non-Energy Minerals,Steel,96.0,87.0,82.0,97.0,112.75K,93.84K,49.57,14.37,-5.83
83,SILVERTUC.NS,1451.3,65.24K,Technology Services,Packaged Software,96.0,67.0,97.0,96.0,222.36K,45.93K,1690.2,610.0,-14.13
84,INFOBEAN.NS,883.8,228.06K,Technology Services,Packaged Software,96.0,43.0,97.0,91.0,500.99K,788.14K,1030.0,270.55,-14.19
87,LUMAXTECH.NS,1661.9,176.51K,Producer Manufacturing,Auto Parts: Oem,96.0,90.0,92.0,91.0,268.10K,515.26K,1823.9,449.0,-8.88
88,BGRENERGY.NS,330.75,48.68K,Industrial Services,Engineering & Construction,96.0,33.0,15.0,97.0,122.98K,127.00K,490.8,69.05,-32.61
89,BAJAJCON.NS,399.1,1854.34K,Consumer Non-Durables,Household/Personal Care,96.0,95.0,96.0,95.0,1586.03K,906.74K,401.2,151.0,-0.52
96,SBC.NS,32.14,12592.74K,Distribution Services,Wholesale Distributors,95.0,79.0,92.0,95.0,11655.75K,11133.03K,32.49,10.95,-1.08
99,SOMATEX.NS,120.1,3.67K,Process Industries,Textiles,95.0,65.0,43.0,92.0,11.99K,20.62K,161.25,34.53,-25.52
105,APEX.NS,443.1,2690.78K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,98.0,95.0,96.0,1957.61K,4484.54K,487.95,186.55,-9.19
107,LUMAXIND.NS,6104.3,23.68K,Producer Manufacturing,Auto Parts: Oem,95.0,91.0,91.0,94.0,41.13K,131.98K,6934.5,2100.05,-11.97
108,NGLFINE.NS,2259.6,3.52K,Health Technology,Pharmaceuticals: Major,95.0,96.0,97.0,94.0,5.53K,7.36K,2575.0,980.0,-12.25
112,TDPOWERSYS.NS,903.8,2511.50K,Producer Manufacturing,Electrical Products,95.0,97.0,90.0,95.0,936.89K,1291.94K,933.0,293.0,-3.13
113,UEL.NS,187.99,1.89K,Utilities,Alternative Power Generation,95.0,98.0,96.0,94.0,6.58K,16.66K,220.0,72.27,-14.55
114,RNBDENIMS.NS,196.68,9361.70K,Process Industries,Textiles,95.0,95.0,96.0,,1849.43K,7484.70K,196.95,97.55,-0.14
118,TFCILTD.NS,78.35,17654.99K,Finance,Finance/Rental/Leasing,95.0,92.0,92.0,87.0,11530.47K,7316.21K,79.98,27.42,-2.04
124,AQYLON.NS,1396.5,44.71K,Consumer Services,Movies/Entertainment,95.0,0.0,86.0,83.0,66.63K,18.78K,2247.0,435.1,-37.85
125,COMSYN.NS,192.59,195.17K,Process Industries,Containers/Packaging,95.0,95.0,94.0,91.0,23.07K,58.61K,192.8,69.2,-0.11
126,IZMO.NS,820.0,242.89K,Technology Services,Packaged Software,95.0,93.0,45.0,95.0,184.48K,518.51K,1374.7,229.7,-40.35
127,ATHERENERG.NS,718.15,838.20K,Consumer Durables,Motor Vehicles,94.0,84.0,81.0,95.0,1993.73K,1442.49K,790.0,288.15,-9.09
128,SANSERA.NS,2330.5,364.21K,Producer Manufacturing,Auto Parts: Oem,94.0,96.0,95.0,95.0,213.07K,464.60K,2387.4,972.2,-2.38
129,STLTECH.NS,167.6,11528.68K,Technology Services,Information Technology Services,94.0,98.0,96.0,88.0,5225.92K,15924.43K,170.0,58.86,-1.41
131,GVT&D.NS,3713.1,499.92K,Producer Manufacturing,Electrical Products,94.0,96.0,93.0,90.0,1002.71K,479.92K,3819.0,1254.0,-2.77
133,AVANTIFEED.NS,1310.9,3002.67K,Process Industries,Agricultural Commodities/Milling,94.0,98.0,96.0,96.0,1539.95K,3882.35K,1489.0,601.55,-11.96
134,ARFIN.NS,72.16,1064.52K,Non-Energy Minerals,Aluminum,94.0,18.0,93.0,96.0,848.96K,606.02K,84.01,31.43,-14.11
