Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
2,EASTSILK.NS,61.9,3.00K,Process Industries,Textiles,98.0,93.0,59.0,33.0,1.24K,2.36K,99.25,27.78,-37.63
3,ARIHANT.NS,1029.5,2.75K,Finance,Real Estate Development,98.0,93.0,77.0,,8.95K,3.07K,1225.0,39.65,-15.96
24,SANGINITA.NS,62.5,40.70K,Process Industries,Chemicals: Specialty,98.0,84.0,98.0,98.0,168.18K,208.46K,68.02,9.23,-8.12
25,CUPID.NS,284.56,33794.50K,Consumer Non-Durables,Household/Personal Care,98.0,94.0,98.0,98.0,33329.95K,44544.02K,299.0,32.87,-4.83
31,BATLIBOI.NS,85.53,17.06K,Producer Manufacturing,Industrial Machinery,98.0,61.0,58.0,,79.41K,256.20K,106.5,15.7,-19.69
36,SIGMAADV.NS,691.35,89.34K,Technology Services,Information Technology Services,98.0,90.0,98.0,98.0,410.83K,290.57K,721.5,115.98,-4.18
41,STLTECH.NS,621.2,2138.63K,Technology Services,Information Technology Services,97.0,84.0,91.0,98.0,2525.07K,1883.55K,683.5,84.6,-9.11
59,UFBL.NS,779.3,41.28K,Consumer Services,Restaurants,97.0,70.0,97.0,97.0,415.04K,219.16K,845.0,172.34,-7.78
60,BLISSGVS.NS,573.8,1030.45K,Health Technology,Pharmaceuticals: Major,97.0,81.0,97.0,97.0,1501.09K,391.55K,573.8,118.0,0.0
61,INDSWFTLAB.NS,322.06,1534.55K,Health Technology,Pharmaceuticals: Major,97.0,95.0,98.0,96.0,1479.56K,2492.83K,348.0,87.15,-7.45
70,YASHO.NS,4470.8,167.70K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,98.0,98.0,59.91K,85.67K,4911.2,1130.0,-8.97
73,AHLWEST.NS,536.1,0.15K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,27.0,36.0,98.0,1.35K,0.52K,751.4,137.0,-28.65
