Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Discount Stores,Retail Trade,99,99,97,99,SPICELOUNG.BO
2,Computer Communications,Electronic Technology,87,81,91,84,KERNEX.NS
3,Wireless Telecommunications,Communications,80,72,66,67,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
4,Real Estate Investment Trusts,Finance,78,71,66,79,"FUNDVISER.BO,MINDSPACE.BO,EMBASSY.BO,KRT.BO,BIRET.BO,INDUSINVIT.BO"
5,Computer Peripherals,Electronic Technology,77,44,74,76,"PANACHE.NS,NETWEB.NS,CONTROLPR.NS,INDTONER.BO"
6,Savings Banks,Finance,75,55,28,0,NSDL.BO
7,Major Banks,Finance,74,69,80,73,"RBLBANK.NS,INDIANB.NS,CANBK.NS,SOUTHBANK.NS,BANKINDIA.NS,FEDERALBNK.NS,BANKBARODA.NS,PNB.NS,UNIONBANK.NS,CSBBANK.NS,IDBI.NS,AXISBANK.NS,MAHABANK.NS,KOTAKBANK.NS,HDFCBANK.NS,INDUSINDBK.NS,CENTRALBK.NS,IOB.NS,BANDHANBNK.NS,PSB.NS"
8,Catalog/Specialty Distribution,Retail Trade,73,70,88,74,ETHOSLTD.NS
9,Consumer Sundries,Consumer Non-Durables,69,69,66,68,"GPSL.BO,BIL.NS,RADIXIND.BO,WELSPUNLIV.NS,LINC.NS"
10,Aluminum,Non-Energy Minerals,69,63,69,76,"ARFIN.NS,SUDAI.BO,MAITRI.BO,NATIONALUM.NS,MAANALU.NS,VEDL.NS,SPINAROO.BO,ORIENTCER.NS,EUROBOND.NS,ALUFLUOR.BO,NIRAVCOM.BO,HINDALUMI.BO,SAMPAT.BO"
11,Life/Health Insurance,Finance,69,75,67,62,"MFSL.NS,SBILIFE.NS,STARHEALTH.NS,CANHLIFE.NS,BAJAJFINSV.NS,LICI.NS,ICICIPRULI.NS,NIVABUPA.NS"
12,Motor Vehicles,Consumer Durables,69,56,59,70,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,EICHERMOT.NS,HEROMOTOCO.NS,ATLASCYCLE.NS,MARUTI.NS,TVSMOTOR.NS,M&M.NS,SANDHAR.NS,HYUNDAI.NS,TMCV.NS,OLECTRA.NS,ATULAUTO.NS,TMPV.NS,SMLMAH.NS,SEVL.BO,OLAELEC.NS"
13,Multi-Line Insurance,Finance,69,63,58,66,"ABCAPITAL.NS,HDFCLIFE.NS,GODIGIT.NS,RELIGARE.NS,NIACL.NS"
14,Hospital/Nursing Management,Health Services,68,51,59,68,"ASARFI.BO,YATHARTH.NS,NH.NS,HCG.NS,ASTERDM.NS,SHARMEH.BO,FORTIS.NS,CMMHOSP.BO,INDRAMEDCO.NS,KMCSHIL.BO,ARTEMISMED.NS,SHALBY.NS,MAXHEALTH.NS,APOLLOHOSP.NS,KIMS.NS,SHANMUGA.BO,MEDANTA.NS,KOVAI.BO,JLHL.NS,FORTISMLR.BO,GPTHEALTH.NS,RAINBOW.NS,AASHKA.BO,NGIND.BO"
15,Oil Refining/Marketing,Energy Minerals,67,69,70,65,"CHENNPETRO.NS,MRPL.NS,HINDPETRO.NS,BPCL.NS,RELIANCE.NS,ONGC.NS,VEEDOL.NS,OIL.NS,GULFOILLUB.NS,CONTPTR.BO,CASTROLIND.NS,GULFPETRO.NS"
16,Specialty Insurance,Finance,66,68,72,62,"ICICIGI.NS,GICRE.NS"
17,Regional Banks,Finance,65,64,76,67,"DCBBANK.NS,AUBANK.NS,UJJIVANSFB.NS,CUB.NS,KARURVYSYA.NS,SBIN.NS,IDFCFIRSTB.NS,TMB.NS,SURYODAY.NS,EQUITASBNK.NS,J&KBANK.NS,FINOPB.NS,KTKBANK.NS,ICICIBANK.NS,JSFB.NS,CAPITALSFB.NS,UCOBANK.NS,DAMCAPITAL.NS,EMERALD.BO,MONEYBOXX.NS,MUNOTHFI.BO,JAGSONSER.BO,CMBL.BO"
18,Electronics/Appliance Stores,Retail Trade,65,45,71,68,"AVL.NS,UML.BO,LOGICA.BO,ROBU.BO,EMIL.NS"
19,Marine Shipping,Transportation,64,63,80,73,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GPPL.NS,GESHIP.NS,ATL.NS,GLOTTIS.NS,TRANSWORLD.NS"
20,Office Equipment/Supplies,Producer Manufacturing,63,63,55,59,"EUROPRATIK.NS,FLAIR.NS,NAVNETEDUL.NS,MOHITPPR.BO,DOMS.NS,WSTCSTPAPR.NS"
21,Electronic Production Equipment,Electronic Technology,63,48,67,60,"APOLLO.NS,SYRMA.NS,DATAPATTNS.NS,AVALON.NS,KAYNES.NS,ELIN.NS,NELCO.NS,DIXON.NS,CYIENTDLM.NS,PGEL.NS,CONTAINE.BO"
22,Medical/Nursing Services,Health Services,62,63,63,67,"SML.BO,THYROCARE.NS,JSTL.BO,LOTUSEYE.NS,AGARWALEYE.NS,DRAGARWQ.BO,MEDINOV.BO,ASPIRA.BO,KRSNAA.NS,LALPATHLAB.NS,METROPOLIS.NS,VIJAYA.NS,STARIMAGIN.BO,SURAKSHA.NS,MAXIND.NS,CTLLAB.BO,LAXMIDENTL.NS,JSLL.NS"
23,Financial Publishing/Services,Commercial Services,62,52,50,40,"CARERATING.NS,ICRA.NS"
24,Beverages: Alcoholic,Consumer Non-Durables,62,55,57,56,"CHMBBRW.BO,IFBAGRO.NS,ABDL.NS,GMBREW.NS,RADICO.NS,TI.NS,GLOBUSSPR.NS,UNITDSPR.NS,ASALCBR.NS,SDBL.NS,UBL.NS,JAGAJITIND.BO,NSL.BO,SILVOAK.BO"
25,Investment Trusts/Mutual Funds,Miscellaneous,61,58,59,63,"GROWW.NS,CUBEINVIT.BO,ALTIUSINVIT.BO,ENERGYINF.BO,PSTITANIA.BO,SUMMITSEC.NS,PSPLATINA.BO,ANANTAM.BO,JINDCAP.BO,MIT.BO"
26,Auto Parts: Oem,Producer Manufacturing,61,54,58,60,"ARISINT.BO,LUMAXTECH.NS,LUMAXIND.NS,BHARATSE.NS,JAYUSH.BO,EMMFORCE.BO,GABRIEL.NS,SJS.NS,PRICOLLTD.NS,BELRISE.NS,FIEMIND.NS,RICOAUTO.NS,CUMMINSIND.NS,TVSHLTD.NS,MACPLASQ.BO,VARROC.NS,HIMTEK.BO,UNIPARTS.NS,KINETICENG.BO,MSUMI.NS,SANSERA.NS,RACLGEAR.NS,PORWAL.BO,INDNIPPON.NS,WHEELS.NS,UNOMINDA.NS,CARRARO.NS,MINDACORP.NS,SHRIPISTON.NS,MOTHERSON.NS,PPAP.NS,HITECHGEAR.NS,JAMNAAUTO.NS,BOSCHLTD.NS,SWARAJENG.NS,ESCORTS.NS,NRBBEARING.NS,DIVGIITTS.NS,ASKAUTOLTD.NS,NDRAUTO.NS,KALYANIFRG.NS,SUPRAJIT.NS,ASAL.NS,ALICON.NS,MUNJALAU.NS,SONACOMS.NS,BIMETAL.BO,SNL.BO,HINDCOMPOS.NS,RML.NS,CIEINDIA.NS,TENNIND.NS,ZFCVINDIA.NS,ACGL.BO,REMSONSIND.NS,EXIDEIND.NS,JMA.NS,RANEHOLDIN.NS,SSWL.NS,ENKEIWHEL.BO,ISTLTD.BO,SHANTIGEAR.NS,SAMKRG.BO,JBMA.NS,SUNDRMFAST.NS,AUTOAXLES.NS,GNA.NS,MUNJALSHOW.NS,JAGANLAM.BO,SALAUTO.BO,SUNDRMBRAK.NS,GSAUTO.BO,KROSS.NS,MENNPIS.BO,PRECAM.NS,SINTERCOM.NS,KRANTI.BO,SHARDAMOTR.NS,UCAL.NS,OMAXAUTO.NS,IGARASHI.NS,AUTOIND.NS,RASANDIK.BO,ZFSTEERING.BO,PAVNAIND.NS,SUNCLAY.NS"
27,Airlines,Transportation,60,50,46,38,"INDIGO.NS,AFCOM.BO,TAALENT.BO,SPICEJET.BO"
28,Aerospace & Defense,Electronic Technology,60,52,55,45,"MTARTECH.NS,SIKA.BO,BEL.NS,BDL.NS,HAL.NS,PARAS.NS,IDEAFORGE.NS,TANAA.BO,ROSSELLIND.NS,DRONACHRYA.BO"
29,Electronic Equipment/Instruments,Electronic Technology,59,57,61,51,"CNCRD.BO,APLABPP.BO,SHRADDHA.BO,TVSELECT.NS,POWERINDIA.NS,APLAB.BO,APARINDS.NS,JGTL.BO,WEL.NS,GENUSPOWER.NS,HPL.NS,HONAUT.NS,HINDHARD.BO,NITIRAJ.NS,DENORA.NS,NAGPI.BO,SPECTRUM.NS"
30,Integrated Oil,Energy Minerals,59,57,74,68,"GNRL.BO,IOC.NS,IRMENERGY.NS,ANTELOPUS.NS,HINDOILEXP.NS"
