Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,93,73,96,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,25,17,34,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,78,82,83,77,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,74,65,68,74,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,FERMENTA.NS,HALEOSLABS.NS,VANTABIO.BO,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Computer Processing Hardware,Electronic Technology,72,94,67,79,IDM.BO
6,Electronic Production Equipment,Electronic Technology,69,56,70,70,"SELECTRIC.BO,AVALON.NS,SYRMA.NS,APOLLO.NS,CYIENTDLM.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,ELIN.NS,KAYNES.NS"
7,Computer Peripherals,Electronic Technology,68,49,67,68,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
8,Electronics Distributors,Distribution Services,67,48,68,56,"RPTECH.NS,STARCOM.BO,CNL.NS,PANIDPR.BO,COLAB.BO,OPTIEMUS.NS,LABELKRAFT.BO,REDINGTON.NS,PALREDTEC.NS,BRISK.BO,ACCEDERE.BO,MISQUITA.BO"
9,Aerospace & Defense,Electronic Technology,65,41,64,68,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,DRONACHRYA.BO,BDL.NS"
10,Nan,Nan,65,63,82,0,KRISHPP.BO
11,Contract Drilling,Industrial Services,64,63,66,64,JINDRILL.NS
12,Telecommunications Equipment,Electronic Technology,64,43,60,65,"HFCL.NS,ASTRAMICRO.NS,ADCINDIA.BO,SMARTLINK.NS,ONIDA.NS,ROSSTECH.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DCI.NS,DLINKINDIA.NS,PUNJCOMMU.BO,BPL.NS,SALORAINTL.BO,KAVDEFENCE.NS"
13,Marine Shipping,Transportation,61,42,57,61,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
14,Pharmaceuticals: Generic,Health Technology,61,44,68,70,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
