Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,37,96,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,48,56,14,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,79,66,87,74,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,74,61,61,73,"TITANBIO.BO,RUBICON.NS,FERMENTA.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Contract Drilling,Industrial Services,70,86,72,69,JINDRILL.NS
6,Electronics Distributors,Distribution Services,69,55,66,59,"RPTECH.NS,CNL.NS,OPTIEMUS.NS,REDINGTON.NS,PANIDPR.BO,COLAB.BO,ACCEDERE.BO,LABELKRAFT.BO,PALREDTEC.NS,BRISK.BO,MISQUITA.BO"
7,Miscellaneous,Miscellaneous,66,63,69,60,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
8,Electronic Production Equipment,Electronic Technology,65,66,67,78,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,SELECTRIC.BO,CONTAINE.BO,KAYNES.NS,ELIN.NS"
9,Pharmaceuticals: Generic,Health Technology,65,27,63,56,"NUTRICIRCLE.BO,ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
10,Telecommunications Equipment,Electronic Technology,65,32,63,65,"HFCL.NS,ASTRAMICRO.NS,ONIDA.NS,SMARTLINK.NS,ADCINDIA.BO,ROSSTECH.NS,DCI.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
11,Computer Peripherals,Electronic Technology,63,48,61,63,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
12,Motor Vehicles,Consumer Durables,63,58,62,55,"ZELIO.BO,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,SANDHAR.NS,EICHERMOT.NS,TMCV.NS,ATULAUTO.NS,HYUNDAI.NS,HEROMOTOCO.NS,OLECTRA.NS,M&M.NS,OLAELEC.NS,MARUTI.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
13,Hospital/Nursing Management,Health Services,62,51,60,61,"KOVAI.NS,KMCSHIL.BO,PARKHOSPS.NS,HANNAH.BO,ASTERDM.NS,ARTEMISMED.NS,JLHL.NS,APOLLOHOSP.NS,GPTHEALTH.NS,KIMS.NS,MEDANTA.NS,ASARFI.BO,YATHARTH.NS,RAINBOW.NS,GKSL.NS,NH.NS,HCG.NS,MAXHEALTH.NS,FORTIS.NS,SHANMUGA.BO,SHARMEH.BO,KKSHL.BO,CMMHOSP.BO,AASHKA.BO,SHALBY.NS,INDRAMEDCO.NS,FORTISMLR.BO,NGIND.BO"
14,Commercial Printing/Forms,Commercial Services,62,71,76,70,"DJML.NS,INLANPR.BO,TCPLPACK.NS,REPRO.NS"
15,Aerospace & Defense,Electronic Technology,61,36,55,66,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
16,Auto Parts: Oem,Producer Manufacturing,61,52,60,60,"AMS.BO,SANSERA.NS,SEDEMAC.NS,UNIPARTS.NS,EMMFORCE.BO,SHRIPISTON.NS,WHEELS.NS,GNA.NS,SONACOMS.NS,SJS.NS,NRBBEARING.NS,RICOAUTO.NS,INDNIPPON.NS,DIVGIITTS.NS,SSWL.NS,BELRISE.NS,RML.NS,GABRIEL.NS,BHARATSE.NS,OMAXAUTO.NS,MOTHERSON.NS,RANEHOLDIN.NS,AFLTD.BO,BIMETAL.NS,MINDACORP.NS,PRICOLLTD.NS,PPAP.NS,HIMTEK.BO,CUMMINSIND.NS,MUNJALAU.NS,EXIDEIND.NS,MENNPIS.NS,VARROC.NS,LUMAXTECH.NS,JAMNAAUTO.NS,SUPRAJIT.NS,AUTOIND.NS,SUNDRMBRAK.NS,LUMAXIND.NS,RACLGEAR.NS,ASKAUTOLTD.NS,ACGL.BO,BOSCHLTD.NS,SKFINDUS.NS,FIEMIND.NS,SUNDRMFAST.NS,JAYUSH.BO,JBMA.NS,TVSHLTD.NS,UNOMINDA.NS,KROSS.NS,ZFCVINDIA.NS,MUNJALSHOW.NS,IGARASHI.NS,PORWAL.BO,CARRARO.NS,SNL.BO,JMA.NS,UCAL.NS,TENNIND.NS,ASAL.NS,NDRAUTO.NS,AUTOAXLES.NS,MACPLASQ.BO,MSUMI.NS,ARISINT.BO,SAMKRG.BO,HINDCOMPOS.NS,SHARDAMOTR.NS,KINETICENG.BO,KALYANIFRG.NS,SWARAJENG.NS,ESCORTS.NS,CIEINDIA.NS,SINTERCOM.NS,ISTLTD.BO,HITECHGEAR.NS,SHANTIGEAR.NS,SUNCLAY.NS,ALICON.NS,PRECAM.NS,RASANDIK.BO,SALAUTO.BO,ENKEIWHEL.BO,ZFSTEERING.NS,KRANTI.BO,REMSONSIND.NS,JAGANLAM.BO"
17,Department Stores,Retail Trade,60,83,86,58,SHOPERSTOP.NS
