Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,91,89,56,95,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,83,1,28,88,KERNEX.NS
3,Biotechnology,Health Technology,69,59,63,70,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,FABTECH.NS"
4,Food: Meat/Fish/Dairy,Consumer Non-Durables,69,74,70,60,"SCPL.NS,ESSEX.BO,MILKYMIST.NS,CHATHA.BO,MUKKA.NS,KWIL.NS,SCAGRO.BO,HATSUN.NS,APEX.NS,HERITGFOOD.NS,PARAGMILK.NS,NCCBLUE.BO,MODAIRY.BO,DODLA.NS"
5,Oil & Gas Production,Energy Minerals,68,81,84,66,"ASIANENE.NS,PRABHA.NS,BHAGWOX.BO,VOGL.NS"
6,Oilfield Services/Equipment,Industrial Services,66,66,66,69,"CRYOGENIC.BO,DOLPHIN.NS,DEEPINDS.NS,TRISHAKT.BO,ALPHAGEO.NS,SEAMECLTD.NS,UNIDT.NS,OILCOUNTUB.NS,RVTH.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
7,Contract Drilling,Industrial Services,65,67,60,52,JINDRILL.NS
8,Airlines,Transportation,65,40,62,67,"AFCOM.BO,JETFREIGHT.NS,TAALTECH.NS,INDIGO.NS"
9,Electronic Production Equipment,Electronic Technology,65,52,68,68,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,ELIN.NS"
10,Telecommunications Equipment,Electronic Technology,64,53,54,64,"HFCL.NS,ASTRAMICRO.NS,VALIANT.BO,SMARTLINK.NS,ADCINDIA.BO,ROSSTECH.NS,DCI.NS,PUNJCOMMU.BO,ONIDA.NS,TEJASNET.NS,PRECISIO.BO,AVANTEL.NS,KAVDEFENCE.NS,DLINKINDIA.NS,BPL.NS,SALORAINTL.BO"
11,Computer Peripherals,Electronic Technology,64,68,65,62,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
12,Catalog/Specialty Distribution,Retail Trade,62,48,69,59,ETHOSLTD.NS
