Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,EASTSILK.NS,59.56,65.98,0.31K,Process Industries,Textiles,98.0,87.0,51.0,9.0,4.3121,3.4657,1.25K,2.81K,99.25,1.8,297.80M,No,57.3,53.24,65.63,53.12,60.31,497
2,SALSAIN.BO,376.0,390.25,0.17K,Finance,Financial Conglomerates,98.0,96.0,71.0,96.0,25.9143,21.1143,0.83K,0.95K,828.95,14.58,2.62B,No,377.51,296.98,251.43,298.81,341.96,498
3,SAMTELIN.BO,41.0,41.7,16.39K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,1.0,72.0,98.0,3.1243,2.2557,12.66K,14.54K,72.95,1.89,290.61M,No,46.04,53.55,24.95,52.75,33.44,248
4,ISERA.BO,143.9,143.9,2.70K,Technology Services,Packaged Software,98.0,48.0,97.0,98.0,0.0,0.0,3.00K,1.62K,143.9,3.76,1.21B,No,143.9,129.07,59.95,134.32,81.83,494
5,ARIHANT.NS,1048.5,1096.8,4.72K,Finance,Real Estate Development,98.0,94.0,75.0,,64.8393,63.7393,8.99K,3.54K,1225.0,39.65,11.39B,No,1051.12,921.09,,931.33,,86
6,AXISOL.BO,565.65,513.1,10.33K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,19.9714,11.8964,6.08K,13.38K,565.65,22.12,26.67B,No,388.04,348.92,202.19,364.08,262.45,496
7,SESHACHAL.BO,77.73,77.73,0.16K,Technology Services,Information Technology Services,98.0,72.0,9.0,51.0,1.6057,1.3957,0.80K,0.80K,105.31,2.39,53.97M,No,73.34,82.47,71.75,80.76,89.03,494
8,MODMA.BO,46.85,42.5,0.40K,Producer Manufacturing,Metal Fabrication,98.0,2.0,4.0,98.0,2.9721,1.8521,2.58K,0.90K,85.79,1.1,5.46B,No,47.3,59.61,30.09,56.79,40.78,495
9,MRUTR.BO,90.7,94.43,1.58K,Finance,Investment Banks/Brokers,98.0,96.0,98.0,98.0,2.1629,0.2771,4.45K,8.51K,100.23,0.56,65.53B,No,84.69,65.21,25.89,69.58,36.42,495
10,APOLLOIN.BO,126.95,132.1,0.75K,Process Industries,Agricultural Commodities/Milling,98.0,92.0,98.0,98.0,3.0621,0.0,3.64K,2.73K,146.05,5.16,1.32B,No,129.27,100.89,39.3,106.71,54.55,495
11,LIPPISYS.BO,230.15,234.8,29.41K,Producer Manufacturing,Industrial Machinery,98.0,49.0,99.0,98.0,5.5071,1.325,34.37K,3.84K,281.2,20.5,1.61B,No,254.76,217.79,85.31,221.28,107.37,497
12,TANDHANIN.BO,132.0,136.5,16.11K,Finance,Investment Banks/Brokers,98.0,8.0,95.0,98.0,9.9857,9.4464,3.64K,4.97K,164.0,10.48,6.57B,No,147.75,143.37,64.04,145.99,86.83,495
13,SOURCEIND.BO,36.52,35.28,0.94K,Consumer Durables,Home Furnishings,98.0,97.0,98.0,98.0,0.7286,0.07,0.27K,0.36K,36.52,4.18,416.44M,No,30.25,24.4,11.26,26.03,14.49,496
14,JTLDEFENCE.BO,516.3,543.45,4.35K,Non-Energy Minerals,Other Metals/Minerals,98.0,3.0,93.0,98.0,15.9107,13.5821,2.35K,2.83K,694.3,55.58,5.43B,No,611.5,543.16,222.72,546.42,278.48,499
15,CALLISTA.BO,167.95,172.5,7.70K,Consumer Durables,Home Furnishings,98.0,7.0,90.0,55.0,7.375,6.225,2.34K,1.84K,225.95,8.33,1.44B,No,172.63,178.89,147.94,177.39,174.36,494
16,PARMSILK.BO,329.8,365.4,0.11K,Process Industries,Textiles,98.0,2.0,98.0,98.0,23.3964,15.5036,0.97K,1.24K,472.35,31.19,989.76M,No,330.91,297.69,142.02,314.9,174.22,341
17,KARTKIN.BO,8458.0,8449.0,0.01K,Finance,Financial Conglomerates,98.0,13.0,70.0,98.0,184.2785,75.9571,0.02K,0.01K,10741.85,1087.8,2.06B,No,8600.47,8440.23,4228.97,8371.04,5522.4,496
18,NEWMKTAVE.BO,58.41,56.15,0.00K,Finance,Investment Managers,98.0,96.0,98.0,98.0,1.2386,0.0,,0.00K,58.41,9.1,288.55M,No,46.53,40.27,20.5,42.11,25.86,496
19,TRADWIN.BO,630.9,619.9,0.03K,Consumer Services,Other Consumer Services,98.0,72.0,62.0,11.0,34.4429,23.2179,0.03K,0.05K,846.45,47.04,1.89B,No,603.84,604.19,510.65,598.62,618.01,496
20,CUPID.NS,293.88,294.86,25646.52K,Consumer Non-Durables,Household/Personal Care,98.0,97.0,98.0,98.0,12.0229,11.2029,31868.65K,34458.17K,299.0,32.87,395.17B,No,242.4,205.56,117.72,214.37,137.23,498
21,RANJITSE.BO,63.75,62.75,0.04K,Finance,Finance/Rental/Leasing,98.0,76.0,2.0,78.0,3.5029,2.8036,0.26K,0.20K,122.1,6.24,171.32M,No,60.92,61.71,,61.29,71.8,177
22,ASIACAP.BO,102.0,96.95,0.36K,Finance,Finance/Rental/Leasing,98.0,90.0,96.0,98.0,2.0679,1.0421,1.00K,0.59K,100.6,17.37,315.38M,No,89.9,75.53,40.54,78.86,52.06,494
23,MAXGROW.BO,97.14,88.12,17.82K,Commercial Services,Personnel Services,98.0,97.0,95.0,88.0,3.3586,1.7286,24.50K,17.53K,97.14,10.52,3.88B,No,83.35,65.12,51.2,69.84,59.07,495
24,VINRKLB.BO,37.28,35.51,2.35K,Health Technology,Pharmaceuticals: Major,98.0,77.0,56.0,96.0,0.9857,0.1114,1.27K,0.85K,46.65,4.5,224.72M,No,28.27,32.84,24.32,32.65,32.69,498
25,SMTEL.BO,403.45,424.65,2.75K,Commercial Services,Miscellaneous Commercial Services,98.0,29.0,30.0,80.0,29.4714,23.0214,0.76K,1.69K,594.35,34.56,7.29B,No,475.84,446.34,338.39,440.52,412.22,498
26,SHANTAI.BO,93.19,93.19,51.18K,Process Industries,Textiles,98.0,48.0,61.0,98.0,0.3271,0.2614,5.23K,14.30K,102.01,11.15,698.92M,No,92.42,94.9,53.9,94.27,72.35,493
27,STELLANT.BO,962.6,950.55,9.33K,Finance,Investment Banks/Brokers,98.0,98.0,96.0,82.0,57.1964,38.2143,6.57K,15.49K,1058.8,98.93,5.47B,No,776.3,651.66,548.17,679.08,634.88,495
28,BATLIBOI.NS,89.56,88.23,34.80K,Producer Manufacturing,Industrial Machinery,98.0,72.0,61.0,,6.2664,5.9693,77.89K,250.95K,106.5,15.7,4.23B,No,87.32,83.76,,83.68,,86
29,SANGINITA.NS,54.0,55.64,648.06K,Process Industries,Chemicals: Specialty,98.0,75.0,98.0,98.0,1.3936,0.04,146.29K,286.51K,68.02,9.23,1.40B,No,59.74,48.22,23.45,50.85,29.58,496
30,RAMGOPOLY.BO,37.76,37.02,25.91K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,98.0,95.0,94.0,1.3579,0.2093,7.58K,21.45K,37.78,5.12,547.52M,No,27.5,20.81,18.02,21.67,20.61,497
31,SHENTRA.BO,130.9,130.9,0.04K,Process Industries,Chemicals: Specialty,98.0,87.0,95.0,97.0,1.7679,0.9464,0.10K,0.06K,134.85,16.65,580.95M,No,128.73,112.47,66.68,116.96,82.37,215
32,ACFSL.BO,74.1,82.09,1.20K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,2.4657,0.0493,0.73K,1.80K,82.09,20.04,,No,64.5,50.31,28.12,53.13,32.22,496
33,HIKLASS.BO,87.51,87.0,28.00K,Finance,Investment Banks/Brokers,98.0,90.0,13.0,97.0,0.8993,0.4286,0.85K,1.58K,108.35,11.04,2.64B,No,81.83,79.1,53.8,78.84,68.96,495
34,SANCODE.BO,513.8,493.9,2.00K,Technology Services,Information Technology Services,98.0,97.0,97.0,98.0,8.3321,0.7429,2.94K,2.45K,513.8,91.95,3.83B,No,430.57,343.68,235.72,365.09,269.33,494
35,STLTECH.NS,647.75,660.8,1135.47K,Technology Services,Information Technology Services,98.0,92.0,94.0,98.0,31.7036,24.8893,2596.79K,2363.19K,683.5,84.6,332.89B,No,585.27,584.46,295.26,589.95,369.0,500
36,SPICEISLIN.BO,490.95,484.6,8.98K,Process Industries,Textiles,98.0,28.0,88.0,94.0,18.6429,18.5571,17.57K,6.06K,549.0,70.55,3.06B,No,496.96,493.77,296.22,493.67,363.45,497
37,PARMAX.BO,117.75,115.45,3.62K,Health Technology,Pharmaceuticals: Major,98.0,93.0,98.0,98.0,2.4243,0.7729,13.95K,26.11K,117.75,22.6,440.54M,No,106.95,88.62,46.72,91.12,51.88,497
38,APPL.BO,263.35,263.45,3.20K,Distribution Services,Medical Distributors,97.0,88.0,94.0,96.0,9.6786,7.1536,17.05K,20.16K,310.25,32.32,4.52B,No,265.0,241.5,141.52,243.72,175.0,216
39,TRANSCHEM.BO,319.0,307.0,10.31K,Health Technology,Pharmaceuticals: Other,97.0,45.0,96.0,93.0,16.6429,16.0393,6.67K,9.49K,377.65,38.45,3.90B,No,328.8,320.75,193.74,323.34,225.79,494
40,EMROCK.BO,277.0,268.0,12.46K,Consumer Durables,Homebuilding,97.0,59.0,40.0,56.0,8.7286,8.4429,2.73K,2.56K,305.95,25.39,4.38B,No,256.83,266.92,229.45,263.63,268.84,494
41,SURBHIN.BO,109.3,115.05,0.45K,Process Industries,Textiles,97.0,98.0,2.0,98.0,7.4093,3.4586,4.55K,7.24K,249.65,14.05,375.71M,No,114.69,104.14,74.44,102.25,94.03,498
42,SIMANDHAR.BO,152.65,146.15,0.25K,Distribution Services,Wholesale Distributors,97.0,88.0,52.0,75.0,14.6714,11.8071,2.04K,3.69K,189.1,21.5,466.64M,No,151.43,148.12,,145.23,135.34,161
43,GLITTEKG.BO,67.65,70.43,7.39K,Non-Energy Minerals,Construction Materials,97.0,96.0,92.0,95.0,1.48,0.2386,13.57K,15.72K,80.2,7.91,1.76B,No,62.12,50.88,37.26,52.77,48.54,494
44,SIGMAADV.NS,660.1,683.85,367.77K,Technology Services,Information Technology Services,97.0,87.0,97.0,98.0,33.3857,25.9679,414.42K,337.75K,721.5,109.45,116.34B,No,616.91,564.28,299.48,581.6,347.2,497
45,NEELKAN.BO,59.3,61.74,1.49K,Non-Energy Minerals,Construction Materials,97.0,96.0,98.0,98.0,2.5764,1.4221,5.65K,5.95K,63.0,13.0,299.09M,No,50.35,42.62,24.28,45.44,27.69,494
46,COVANCE.BO,235.05,221.45,11.52K,Technology Services,Information Technology Services,97.0,51.0,89.0,88.0,16.3107,13.9571,9.66K,7.60K,270.0,26.67,5.21B,No,235.33,202.59,153.28,211.5,180.73,361
47,INDUSFINL.BO,194.65,194.75,4.29K,Finance,Investment Banks/Brokers,97.0,91.0,98.0,98.0,10.5643,10.5036,9.01K,11.69K,198.55,38.94,1.80B,No,165.66,145.25,81.2,150.94,96.62,494
48,STEELCO.BO,185.65,176.85,5.01K,Non-Energy Minerals,Steel,97.0,95.0,93.0,97.0,5.95,2.8,6.67K,34.95K,185.65,15.0,1.17B,No,139.29,149.97,96.56,152.91,120.22,499
49,VIVAA.BO,113.1,110.9,2.00K,Consumer Non-Durables,Apparel/Footwear,97.0,92.0,98.0,97.0,1.4636,0.4607,13.32K,9.20K,113.1,31.84,445.33M,No,103.4,83.95,49.91,87.5,53.66,498
