Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,96,37,1,3,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,93,48,92,93,NDLVENTURE.NS
3,Computer Processing Hardware,Electronic Technology,78,6,80,61,IDM.BO
4,Drugstore Chains,Retail Trade,74,32,74,83,MEDPLUS.NS
5,Real Estate Investment Trusts,Finance,73,38,61,74,"FUNDVISER.BO,INDUSINVIT.BO,MINDSPACE.BO,EMBASSY.BO,NXST.BO,BIRET.BO,KRT.BO"
6,Computer Communications,Electronic Technology,73,77,46,71,KERNEX.NS
7,Alternative Power Generation,Utilities,70,61,70,66,"UEL.NS,SUGSLLOYD.BO,NTPCGREEN.NS,POWERGRID.NS,WAAREERTL.NS,CLEANMAX.NS,INOXGREEN.NS,KPIGREEN.NS,RELTD.NS,KPEL.NS"
8,Beverages: Non-Alcoholic,Consumer Non-Durables,69,55,62,75,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
9,Biotechnology,Health Technology,68,48,68,71,"TITANBIO.BO,RUBICON.NS,AKUMS.NS,ANTHEM.NS,ANL.BO,FERMENTA.BO,HALEOSLABS.NS,FABTECH.NS"
10,Motor Vehicles,Consumer Durables,68,56,52,60,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,SMLMAH.NS,TMCV.NS,TVSMOTOR.NS,EICHERMOT.NS,HEROMOTOCO.NS,SANDHAR.NS,ATULAUTO.NS,OLECTRA.NS,ATLASCYCLE.NS,M&M.NS,SEVL.BO,TMPV.NS,MARUTI.NS,HYUNDAI.NS,OLAELEC.NS"
11,Major Banks,Finance,67,29,52,73,"INDIANB.NS,UNIONBANK.NS,MAHABANK.NS,FEDERALBNK.NS,RBLBANK.NS,SOUTHBANK.NS,BANKINDIA.NS,CANBK.NS,AXISBANK.NS,BANDHANBNK.NS,INDUSINDBK.NS,BANKBARODA.NS,PNB.NS,CENTRALBK.NS,CSBBANK.NS,IOB.NS,KOTAKBANK.NS,HDFCBANK.NS,IDBI.NS"
12,Medical Distributors,Distribution Services,66,70,56,56,"APPL.BO,GUJINJEC.BO,RAMAVISION.BO,SPML.BO,CHECKPOINT.BO,ENTERO.NS,ROYAL.BO,APL.BO,EVERESTO.BO"
13,Specialty Insurance,Finance,66,41,68,73,"GICRE.NS,ICICIGI.NS"
14,Precious Metals,Non-Energy Minerals,66,40,60,58,"MIDWEST.BO,DECNGOLD.BO"
15,Aluminum,Non-Energy Minerals,66,62,57,77,"NATIONALUM.NS,ARFIN.NS,HRS.BO,VEDL.NS,MAITRI.BO,HINDALUMI.BO,MAANALU.NS,NIRAVCOM.BO,ALUFLUOR.BO,ORIENTCER.NS,EUROBOND.NS,SUDAI.BO,KANISHK.BO,SAMPAT.BO"
16,Computer Peripherals,Electronic Technology,66,42,60,42,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
17,Investment Trusts,Miscellaneous,64,47,63,60,"GROWW.NS,CUBEINVIT.BO,ANZEN.BO,PSPLATINA.BO,RIIT.BO,PSTITANIA.BO,ANANTAM.BO,JINDCAP.BO,ENERGYINF.BO,SUMMITSEC.NS"
18,Life/Health Insurance,Finance,64,36,52,67,"CANHLIFE.NS,STARHEALTH.NS,MFSL.NS,SBILIFE.NS,LICI.NS,NIVABUPA.NS,BAJAJFINSV.NS,ICICIPRULI.NS"
19,Electronic Equipment/Instruments,Electronic Technology,64,46,58,58,"WAAREEINDO.NS,CNCRD.BO,POWERINDIA.NS,APARINDS.NS,NAGPI.BO,APLABPP.BO,DIGILOGIC.BO,APLAB.BO,DENORA.NS,TVSELECT.NS,GENUSPOWER.NS,NITIRAJ.NS,SHRADDHA.BO,SPECTRUM.NS,JGTL.BO,HONAUT.NS,HINDHARD.BO,HPL.NS,WEL.NS"
20,Other Metals/Minerals,Non-Energy Minerals,63,55,56,64,"SCBL.BO,RAPICUT.BO,PARMESHWAR.BO,HINDCOPPER.NS,IMFA.NS,HINDALCO.NS,VIDYAWIRES.NS,POCL.NS,SANDUMA.NS,JAINREC.NS,NMDC.NS,HINDZINC.NS,MCL.NS,SBCL.NS,ASHAPURMIN.NS,MIDHANI.NS,NILE.BO,MONIND.BO,MAITHANALL.NS,GRAVITA.NS,CUBEXTUB.NS,COCHINM.BO,MOIL.NS,SERA.BO,MMP.NS,NRL.NS,KACHCHH.BO,INDSILHYD.BO,CHROME.BO,SOUTHMG.BO,ZODJRDMKJ.BO,SHARVAYA.BO,SIYARAM.BO"
21,Regional Banks,Finance,63,50,51,64,"TMB.NS,KTKBANK.NS,J&KBANK.NS,DCBBANK.NS,KARURVYSYA.NS,AUBANK.NS,UJJIVANSFB.NS,SBIN.NS,CUB.NS,MONEYBOXX.NS,SURYODAY.NS,JAGSONSER.BO,EQUITASBNK.NS,ICICIBANK.NS,CAPITALSFB.NS,CMBL.BO,IDFCFIRSTB.NS,JSFB.NS,EMERALD.BO,DAMCAPITAL.NS,FINOPB.NS"
