Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
22,MAXGROW.BO,88.56,182.73K,Commercial Services,Personnel Services,98.0,98.0,96.0,91.0,4.4771,3.8136,23.92K,44.58K,93.97,7.5,3.54B,No,58.71,48.25,61.78,56.27
27,CUPID.NS,230.62,12451.60K,Consumer Non-Durables,Household/Personal Care,98.0,92.0,97.0,97.0,9.2307,9.0579,29590.55K,31815.71K,234.5,30.1,310.11B,No,181.57,108.57,185.56,124.64
35,SIGMAADV.NS,623.55,288.43K,Technology Services,Information Technology Services,98.0,85.0,98.0,98.0,31.4643,25.5857,444.56K,248.56K,638.1,108.75,109.89B,No,516.5,277.36,531.56,314.64
39,SIMANDHAR.BO,146.0,0.18K,Distribution Services,Wholesale Distributors,97.0,81.0,37.0,91.0,11.2929,7.8143,2.52K,6.83K,180.95,21.5,446.31M,No,146.39,,144.38,129.51
41,PHCAP.BO,1014.15,3.11K,Finance,Investment Banks/Brokers,97.0,71.0,91.0,94.0,28.0857,27.8643,2.65K,2.47K,1035.0,165.05,3.04B,No,944.4,578.48,954.93,729.5
53,HYPERSOFT.BO,213.8,8.98K,Commercial Services,Miscellaneous Commercial Services,97.0,71.0,94.0,98.0,12.8857,12.8857,9.22K,5.85K,230.05,51.25,18.06B,No,201.73,119.29,204.06,136.99
58,UFBL.NS,701.65,64.00K,Consumer Services,Restaurants,97.0,72.0,97.0,98.0,36.1643,35.7714,410.50K,116.75K,763.35,172.34,27.42B,No,631.34,335.86,646.85,394.07
67,INDOSMC.BO,440.5,48.00K,Producer Manufacturing,Electrical Products,97.0,84.0,97.0,97.0,21.8357,18.8107,105.08K,77.50K,480.0,134.0,10.07B,No,358.99,,364.82,
93,HFCL.NS,193.92,33042.79K,Electronic Technology,Telecommunications Equipment,96.0,31.0,95.0,98.0,11.3036,10.175,48471.71K,29965.51K,229.5,59.82,296.75B,No,198.51,109.86,199.93,124.37
94,RPTECH.NS,833.55,388.59K,Distribution Services,Electronics Distributors,96.0,73.0,97.0,96.0,37.075,36.625,1305.44K,495.69K,842.0,275.6,54.93B,No,692.9,456.47,706.82,502.95
96,RAPICUT.BO,246.3,1.18K,Non-Energy Minerals,Other Metals/Minerals,96.0,75.0,84.0,94.0,13.4464,13.3821,10.38K,2.15K,271.25,66.66,1.32B,No,214.2,154.37,218.67,177.83
97,CPPLUS.NS,3391.0,180.59K,Consumer Durables,Electronics/Appliances,96.0,44.0,92.0,96.0,160.8857,156.4928,317.34K,172.40K,3866.0,1015.0,399.63B,No,3430.32,2131.83,3477.72,2379.26
103,TRUEGREEN.BO,186.2,7.52K,Process Industries,Textiles,96.0,57.0,81.0,97.0,10.6357,10.6357,12.55K,8.74K,200.85,52.75,6.14B,No,183.33,116.0,184.42,136.51
114,SAPL.BO,4010.65,0.10K,Producer Manufacturing,Industrial Machinery,95.0,98.0,96.0,95.0,212.825,194.1714,0.04K,0.09K,4199.85,1680.0,19.11B,No,2858.42,2266.57,2930.6,2353.92
123,GALLOPENT.BO,37.5,0.00K,Finance,Real Estate Development,95.0,96.0,96.0,95.0,1.9436,1.5807,0.32K,0.25K,42.0,16.36,187.93M,No,28.75,23.07,29.72,24.59
128,AEROFLEX.NS,435.45,925.40K,Producer Manufacturing,Industrial Machinery,95.0,16.0,91.0,97.0,20.4143,18.9036,2829.20K,1723.99K,521.9,158.0,57.62B,No,437.77,278.1,437.99,316.11
149,SBECSUG.BO,62.0,2.14K,Process Industries,Agricultural Commodities/Milling,94.0,32.0,97.0,95.0,3.59,3.59,14.63K,4.45K,88.84,26.85,2.95B,No,61.23,38.76,62.19,40.83
152,PAISALO.NS,71.2,4433.09K,Finance,Finance/Rental/Leasing,94.0,52.0,90.0,95.0,3.3593,3.34,16012.66K,16733.64K,77.39,29.86,64.76B,No,63.54,44.19,64.51,47.24
167,SKYGOLD.NS,643.7,853.45K,Consumer Durables,Other Consumer Specialties,94.0,87.0,90.0,95.0,29.4786,28.9714,1514.13K,1057.83K,689.9,246.05,99.69B,No,563.62,411.69,566.95,439.3
171,YASHHV.BO,926.2,39.25K,Producer Manufacturing,Electrical Products,94.0,77.0,87.0,96.0,40.5821,40.3893,157.22K,77.72K,1008.75,366.0,26.50B,No,843.35,584.88,847.72,624.5
176,CEMPRO.NS,1367.8,464.63K,Industrial Services,Engineering & Construction,93.0,35.0,95.0,95.0,69.5572,65.4929,1301.76K,802.56K,1649.2,503.3,234.97B,No,1304.4,867.05,1321.14,881.32
183,SPORTKING.NS,201.26,898.07K,Process Industries,Textiles,93.0,88.0,88.0,96.0,9.91,9.835,547.47K,414.80K,218.9,78.17,25.61B,No,186.12,128.73,186.88,141.94
202,TBZ.NS,276.34,1065.00K,Consumer Durables,Other Consumer Specialties,93.0,97.0,97.0,90.0,18.0271,17.92,1855.76K,2285.99K,295.7,110.5,18.44B,No,206.29,170.07,210.53,167.63
207,SIZEMASTER.BO,351.0,0.00K,Producer Manufacturing,Miscellaneous Manufacturing,93.0,39.0,25.0,88.0,16.5964,15.3821,0.30K,0.13K,415.0,119.95,3.51B,No,356.38,270.06,355.74,315.91
211,BEEZAASAN.BO,384.15,7.20K,Process Industries,Industrial Specialties,92.0,67.0,95.0,91.0,14.925,11.4679,38.81K,9.52K,405.0,177.05,5.82B,No,333.77,252.33,338.87,258.36
218,COCKERILL.NS,8645.5,2.52K,Non-Energy Minerals,Steel,92.0,32.0,96.0,,328.3571,328.2857,22.79K,4.17K,10871.5,5015.25,,No,8829.84,,8925.55,
242,SICAGEN.NS,49.71,11.10K,Distribution Services,Wholesale Distributors,92.0,23.0,29.0,,2.4307,2.4307,14.92K,9.13K,61.5,24.35,1.97B,No,53.34,,53.22,
244,SUVEN.NS,307.1,450.49K,Health Technology,Pharmaceuticals: Major,92.0,69.0,91.0,96.0,18.3036,18.2,2038.41K,818.78K,371.0,124.11,86.78B,No,292.58,203.47,295.48,211.45
249,SYRMA.NS,1366.8,1567.07K,Electronic Technology,Electronic Production Equipment,91.0,46.0,90.0,95.0,57.5714,54.8286,1591.22K,1756.68K,1517.7,634.5,263.28B,No,1309.48,946.74,1319.87,1008.53
252,UNIVPHOTO.NS,475.0,1.05K,Consumer Durables,Electronics/Appliances,91.0,95.0,39.0,96.0,28.3821,27.9107,0.84K,2.65K,515.8,180.6,5.20B,No,396.88,339.87,397.31,376.48
