20260527T,0,1000,0,250.1,0
20260529T,0,1000,0,250.1,0
20260601T,0,1000,0,250.1,0
20260602T,0,1000,0,250.1,0
20260603T,0,1000,0,250.1,0
20260527T,0,1000,0,141.19,0
20260529T,0,1000,0,141.19,0
20260601T,0,1000,0,141.19,0
20260602T,0,1000,0,141.19,0
20260603T,0,1000,0,141.19,0
20260527T,0,1000,0,111.17,0
20260529T,0,1000,0,111.17,0
20260601T,0,1000,0,111.17,0
20260602T,0,1000,0,111.17,0
20260603T,0,1000,0,111.17,0
20260527T,0,1000,0,99.76,0
20260529T,0,1000,0,99.76,0
20260601T,0,1000,0,99.76,0
20260602T,0,1000,0,99.76,0
20260603T,0,1000,0,99.76,0
20260527T,0,1000,0,90.51,0
20260529T,0,1000,0,90.51,0
20260601T,0,1000,0,90.51,0
20260602T,0,1000,0,90.51,0
20260603T,0,1000,0,90.51,0
20260527T,0,1000,0,78.37,0
20260529T,0,1000,0,78.37,0
20260601T,0,1000,0,78.37,0
20260602T,0,1000,0,78.37,0
20260603T,0,1000,0,78.37,0
20260527T,0,1000,0,58.0,0
20260529T,0,1000,0,58.0,0
20260601T,0,1000,0,58.0,0
20260602T,0,1000,0,58.0,0
20260603T,0,1000,0,58.0,0
