20260217T,0,1000,0,209.33,0
20260218T,0,1000,0,209.33,0
20260219T,0,1000,0,209.33,0
20260220T,0,1000,0,209.33,0
20260223T,0,1000,0,209.33,0
20260217T,0,1000,0,123.9,0
20260218T,0,1000,0,123.9,0
20260219T,0,1000,0,123.9,0
20260220T,0,1000,0,123.9,0
20260223T,0,1000,0,123.9,0
20260217T,0,1000,0,98.27,0
20260218T,0,1000,0,98.27,0
20260219T,0,1000,0,98.27,0
20260220T,0,1000,0,98.27,0
20260223T,0,1000,0,98.27,0
20260217T,0,1000,0,87.63,0
20260218T,0,1000,0,87.63,0
20260219T,0,1000,0,87.63,0
20260220T,0,1000,0,87.63,0
20260223T,0,1000,0,87.63,0
20260217T,0,1000,0,79.0,0
20260218T,0,1000,0,79.0,0
20260219T,0,1000,0,79.0,0
20260220T,0,1000,0,79.0,0
20260223T,0,1000,0,79.0,0
20260217T,0,1000,0,67.0,0
20260218T,0,1000,0,67.0,0
20260219T,0,1000,0,67.0,0
20260220T,0,1000,0,67.0,0
20260223T,0,1000,0,67.0,0
20260217T,0,1000,0,48.4,0
20260218T,0,1000,0,48.4,0
20260219T,0,1000,0,48.4,0
20260220T,0,1000,0,48.4,0
20260223T,0,1000,0,48.4,0
