Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
8,ARIHANT.NS,858.0,7.25K,Finance,Real Estate Development,98.0,46.0,,,6.78K,19.78K,1100.0,39.65,-22.0
13,EASTSILK.NS,51.55,0.28K,Process Industries,Textiles,98.0,12.0,2.0,3.0,2.97K,1.18K,99.25,1.8,-48.06
19,STLTECH.NS,583.65,2244.89K,Technology Services,Information Technology Services,98.0,97.0,98.0,98.0,6102.81K,4197.85K,679.9,81.74,-14.16
23,BATLIBOI.NS,74.74,14.37K,Producer Manufacturing,Industrial Machinery,98.0,18.0,,,21.01K,25.23K,88.95,15.7,-15.98
29,AHLWEST.NS,560.7,0.34K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,72.0,98.0,98.0,2.30K,1.18K,751.4,137.0,-25.38
31,SWANDEF.NS,1977.9,5.47K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,70.0,25.0,95.0,23.27K,15.67K,2489.0,179.11,-20.53
34,CUPID.NS,159.97,22680.34K,Consumer Non-Durables,Household/Personal Care,97.0,94.0,95.0,96.0,17367.33K,18635.54K,160.0,17.68,-0.02
37,SIGMAADV.NS,479.5,583.20K,Technology Services,Information Technology Services,97.0,97.0,98.0,97.0,407.30K,739.51K,503.9,81.61,-4.84
41,MTARTECH.NS,7159.5,4306.31K,Electronic Technology,Aerospace & Defense,97.0,74.0,97.0,97.0,1285.25K,1802.42K,8449.5,1390.5,-15.27
42,SANGINITA.NS,34.83,48.60K,Process Industries,Chemicals: Specialty,97.0,97.0,98.0,98.0,227.16K,140.01K,34.83,9.09,0.0
48,VENUSREM.NS,1797.5,246.22K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,85.63K,207.07K,1800.8,416.0,-0.18
52,BHAGYANGR.NS,310.6,59.49K,Producer Manufacturing,Electrical Products,97.0,21.0,97.0,97.0,326.02K,177.26K,351.9,70.21,-11.74
54,RAJPALAYAM.NS,842.4,1.74K,Process Industries,Textiles,97.0,70.0,,,1.91K,4.09K,875.0,314.45,-3.73
56,GVPIL.NS,929.55,431.04K,Industrial Services,Engineering & Construction,97.0,95.0,97.0,97.0,279.31K,570.75K,935.95,270.9,-0.68
57,BLISSGVS.NS,437.85,521.64K,Health Technology,Pharmaceuticals: Major,97.0,98.0,97.0,97.0,2530.91K,2456.70K,462.8,118.0,-5.39
58,UFBL.NS,593.6,341.94K,Consumer Services,Restaurants,97.0,98.0,98.0,98.0,399.60K,315.16K,600.0,172.34,-1.07
59,DEEDEV.NS,656.7,141.36K,Producer Manufacturing,Industrial Machinery,97.0,95.0,97.0,98.0,996.22K,303.96K,704.7,183.0,-6.81
61,CPPLUS.NS,3375.9,204.66K,Consumer Durables,Electronics/Appliances,97.0,96.0,97.0,97.0,430.82K,677.44K,3714.4,1015.0,-9.11
63,BAJAJCON.NS,591.65,543.55K,Consumer Non-Durables,Household/Personal Care,97.0,84.0,93.0,96.0,1424.57K,790.00K,595.8,168.25,-0.7
64,AEROFLEX.NS,448.1,2868.54K,Producer Manufacturing,Industrial Machinery,97.0,91.0,97.0,97.0,3227.59K,2295.88K,458.7,158.0,-2.31
66,HFCL.NS,171.86,9291.93K,Electronic Technology,Telecommunications Equipment,96.0,84.0,98.0,97.0,57042.08K,56463.99K,208.98,59.82,-17.76
68,OMNI.NS,470.15,590.09K,Producer Manufacturing,Metal Fabrication,96.0,82.0,98.0,,1004.98K,885.68K,548.0,176.25,-14.21
71,KOVAI.NS,5811.0,2.48K,Health Services,Hospital/Nursing Management,96.0,78.0,,,4.05K,6.02K,6052.6,2576.65,-3.99
72,SICAGEN.NS,54.35,6.02K,Distribution Services,Wholesale Distributors,96.0,60.0,,,17.38K,29.51K,61.5,24.35,-11.63
73,OMAXAUTO.NS,227.05,54.43K,Producer Manufacturing,Auto Parts: Oem,96.0,53.0,97.0,97.0,212.24K,79.17K,263.4,83.65,-13.8
76,KSHINTL.NS,819.95,495.22K,Producer Manufacturing,Electrical Products,96.0,95.0,97.0,,533.37K,582.77K,869.0,330.0,-5.64
78,SALSTEEL.NS,59.09,186.84K,Non-Energy Minerals,Steel,96.0,53.0,83.0,94.0,180.41K,138.42K,65.5,14.37,-9.79
84,MODISONLTD.NS,304.95,197.57K,Industrial Services,Engineering & Construction,96.0,98.0,98.0,96.0,194.53K,314.49K,362.7,114.0,-15.92
85,SAYAJIHOTL.NS,295.0,0.20K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,69.0,,,0.08K,0.07K,323.95,138.7,-8.94
89,ATLANTAELE.NS,1843.7,120.80K,Producer Manufacturing,Electrical Products,96.0,62.0,97.0,96.0,230.72K,91.14K,2152.6,707.6,-14.35
93,SAKAR.NS,824.1,104.62K,Health Technology,Pharmaceuticals: Major,96.0,96.0,93.0,96.0,181.44K,182.41K,871.3,306.35,-5.42
94,THANGAMAYL.NS,5478.7,126.00K,Consumer Durables,Other Consumer Specialties,96.0,97.0,92.0,94.0,177.33K,395.58K,5764.2,1750.1,-4.95
98,BBOX.NS,1018.6,566.89K,Technology Services,Information Technology Services,95.0,92.0,97.0,96.0,1106.24K,910.06K,1103.0,435.05,-7.65
100,WHEELS.NS,1634.7,84.12K,Producer Manufacturing,Auto Parts: Oem,95.0,92.0,95.0,96.0,233.12K,143.26K,1744.0,705.85,-6.27
