Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
25,TAKE.NS,44.59,1137.96K,Technology Services,Information Technology Services,98.0,96.0,86.0,98.0,924.42K,478.64K,49.94,7.3,-10.71
29,CUPID.NS,92.52,16296.32K,Consumer Non-Durables,Household/Personal Care,98.0,88.0,90.0,97.0,38090.48K,16794.26K,105.39,11.8,-12.21
44,MTARTECH.NS,4158.5,1596.82K,Electronic Technology,Aerospace & Defense,97.0,80.0,97.0,97.0,609.45K,258.01K,4444.0,1251.1,-6.42
50,STLTECH.NS,220.56,14142.20K,Technology Services,Information Technology Services,97.0,93.0,98.0,96.0,9075.64K,5963.22K,220.56,58.86,0.0
56,MAHASTEEL.NS,944.6,1.39K,Non-Energy Minerals,Steel,97.0,86.0,59.0,97.0,10.66K,5.99K,1050.0,221.9,-10.04
59,PFOCUS.NS,319.1,3612.89K,Consumer Services,Movies/Entertainment,97.0,89.0,95.0,96.0,5762.16K,4998.78K,359.0,89.05,-11.11
60,VENUSREM.NS,976.95,132.74K,Health Technology,Pharmaceuticals: Major,97.0,97.0,93.0,97.0,38.61K,47.57K,1009.15,293.05,-3.19
76,BGRENERGY.NS,299.3,77.14K,Industrial Services,Engineering & Construction,96.0,17.0,29.0,88.0,112.81K,74.61K,490.8,74.0,-39.02
82,NGLFINE.NS,2361.8,13.91K,Health Technology,Pharmaceuticals: Major,96.0,36.0,97.0,95.0,7.37K,6.30K,2575.0,980.0,-8.28
83,ATHERENERG.NS,820.25,8947.50K,Consumer Durables,Motor Vehicles,96.0,93.0,91.0,92.0,2016.40K,2658.29K,833.35,288.15,-1.57
84,BHAGYANGR.NS,184.97,2389.11K,Producer Manufacturing,Electrical Products,96.0,88.0,85.0,97.0,157.87K,129.99K,194.08,65.0,-4.69
85,NATIONALUM.NS,412.35,14637.35K,Non-Energy Minerals,Aluminum,96.0,64.0,93.0,96.0,17107.11K,15028.79K,431.5,140.5,-4.44
88,WAAREEINDO.NS,411.7,87.29K,Electronic Technology,Electronic Equipment/Instruments,96.0,96.0,21.0,,73.55K,115.18K,725.0,165.07,-43.21
93,THANGAMAYL.NS,4086.5,213.48K,Consumer Durables,Other Consumer Specialties,96.0,82.0,92.0,97.0,168.52K,112.19K,4181.9,1750.1,-2.28
94,ARFIN.NS,86.23,1433.34K,Non-Energy Minerals,Aluminum,96.0,84.0,89.0,96.0,1141.53K,1136.57K,88.94,31.43,-3.05
95,BAJAJCON.NS,392.85,521.13K,Consumer Non-Durables,Household/Personal Care,95.0,70.0,96.0,95.0,1793.73K,682.56K,408.7,161.4,-3.88
96,BLISSGVS.NS,254.07,3153.24K,Health Technology,Pharmaceuticals: Major,95.0,91.0,97.0,95.0,2781.24K,3246.36K,264.9,109.03,-4.09
98,ACUTAAS.NS,2322.1,270.14K,Health Technology,Pharmaceuticals: Major,95.0,61.0,95.0,95.0,489.70K,896.23K,2634.8,1059.0,-11.87
101,SAKAR.NS,572.35,134.63K,Health Technology,Pharmaceuticals: Major,95.0,78.0,95.0,95.0,109.97K,66.64K,583.95,239.01,-1.99
102,SBC.NS,32.17,10197.85K,Distribution Services,Wholesale Distributors,95.0,41.0,87.0,93.0,11002.75K,10136.60K,32.85,12.66,-2.07
103,NARMADA.NS,34.22,928.10K,Process Industries,Agricultural Commodities/Milling,95.0,75.0,96.0,92.0,226.67K,192.34K,35.99,14.82,-4.92
105,PRECWIRE.NS,328.9,1711.52K,Producer Manufacturing,Electrical Products,95.0,38.0,94.0,94.0,1339.93K,650.11K,356.1,129.51,-7.64
106,ROSSTECH.NS,798.25,53.75K,Electronic Technology,Telecommunications Equipment,95.0,81.0,93.0,85.0,189.56K,50.22K,840.0,283.55,-4.97
107,SALSTEEL.NS,42.17,124.36K,Non-Energy Minerals,Steel,95.0,19.0,65.0,94.0,86.44K,135.64K,49.57,14.37,-14.93
108,NDLVENTURE.NS,121.07,13.86K,Consumer Services,Cable/Satellite Tv,95.0,76.0,95.0,94.0,73.70K,46.92K,134.0,55.0,-9.65
109,OMNI.NS,340.25,3070.78K,Producer Manufacturing,Metal Fabrication,95.0,98.0,,,1737.51K,1850.83K,349.85,176.25,-2.74
113,LUMAXTECH.NS,1725.6,263.41K,Producer Manufacturing,Auto Parts: Oem,95.0,85.0,80.0,91.0,284.02K,222.66K,1823.9,483.05,-5.39
115,AGIIL.NS,361.7,9342.24K,Finance,Real Estate Development,95.0,92.0,95.0,91.0,2132.63K,3730.01K,370.95,147.0,-2.49
116,NORBTEAEXP.NS,85.49,1.95K,Consumer Non-Durables,Food: Specialty/Candy,95.0,27.0,37.0,95.0,2.50K,2.07K,99.35,30.5,-13.95
117,AVANTIFEED.NS,1286.0,384.66K,Process Industries,Agricultural Commodities/Milling,95.0,81.0,96.0,97.0,1580.76K,495.19K,1489.0,614.25,-13.63
118,GVT&D.NS,3911.3,1193.84K,Producer Manufacturing,Electrical Products,95.0,51.0,93.0,89.0,752.09K,933.36K,4344.0,1254.0,-9.96
119,MCX.NS,2657.5,3859.95K,Finance,Investment Banks/Brokers,95.0,68.0,91.0,95.0,4384.71K,4499.96K,2705.0,1013.97,-1.76
