20260416T,0,1000,0,234.98,0
20260417T,0,1000,0,234.98,0
20260420T,0,1000,0,234.98,0
20260421T,0,1000,0,234.98,0
20260422T,0,1000,0,234.98,0
20260416T,0,1000,0,131.23,0
20260417T,0,1000,0,131.23,0
20260420T,0,1000,0,131.23,0
20260421T,0,1000,0,131.23,0
20260422T,0,1000,0,131.23,0
20260416T,0,1000,0,105.69,0
20260417T,0,1000,0,105.69,0
20260420T,0,1000,0,105.69,0
20260421T,0,1000,0,105.69,0
20260422T,0,1000,0,105.69,0
20260416T,0,1000,0,94.64,0
20260417T,0,1000,0,94.64,0
20260420T,0,1000,0,94.64,0
20260421T,0,1000,0,94.64,0
20260422T,0,1000,0,94.64,0
20260416T,0,1000,0,85.63,0
20260417T,0,1000,0,85.63,0
20260420T,0,1000,0,85.63,0
20260421T,0,1000,0,85.63,0
20260422T,0,1000,0,85.63,0
20260416T,0,1000,0,73.41,0
20260417T,0,1000,0,73.41,0
20260420T,0,1000,0,73.41,0
20260421T,0,1000,0,73.41,0
20260422T,0,1000,0,73.41,0
20260416T,0,1000,0,54.33,0
20260417T,0,1000,0,54.33,0
20260420T,0,1000,0,54.33,0
20260421T,0,1000,0,54.33,0
20260422T,0,1000,0,54.33,0
