Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
6,SAMTELIN.BO,50.8,3.19K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,3.0,96.0,98.0,3.4271,1.7479,10.81K,22.81K,72.95,1.89,360.07M,No,54.43,22.41,55.04,31.49
10,SESHACHAL.BO,77.73,0.16K,Technology Services,Information Technology Services,98.0,5.0,5.0,72.0,4.0971,2.0029,0.90K,3.23K,105.31,2.39,53.97M,No,85.52,69.29,84.18,87.88
35,BATLIBOI.NS,83.4,13.55K,Producer Manufacturing,Industrial Machinery,98.0,45.0,53.0,,3.7779,3.7736,44.04K,67.16K,97.45,15.7,3.94B,No,81.51,,81.0,
46,CDG.BO,292.0,1.13K,Process Industries,Industrial Specialties,97.0,93.0,94.0,92.0,19.0964,18.5107,3.71K,3.33K,315.0,55.23,2.70B,No,244.44,148.33,254.76,184.09
50,IDREAM.BO,643.0,0.10K,Consumer Services,Movies/Entertainment,97.0,88.0,97.0,96.0,9.5964,2.1321,0.20K,0.12K,644.0,145.2,173.97B,No,485.24,320.32,508.56,377.71
61,BHAGYANGR.NS,407.05,91.09K,Producer Manufacturing,Electrical Products,97.0,47.0,95.0,97.0,20.6786,19.9357,162.85K,98.23K,432.3,85.62,13.02B,No,355.27,214.47,366.42,249.63
66,SKM.BO,479.75,2.00K,Process Industries,Chemicals: Major Diversified,97.0,94.0,96.0,98.0,17.4321,14.0321,35.61K,20.40K,495.0,102.05,5.87B,No,402.13,,416.43,262.35
81,COSPOWER.BO,1988.9,0.12K,Producer Manufacturing,Electrical Products,96.0,80.0,97.0,95.0,86.2571,68.75,1.52K,0.62K,2140.0,595.0,3.65B,No,1755.17,1127.83,1841.88,1259.56
97,VEERHEALTH.BO,42.08,95.45K,Health Technology,Pharmaceuticals: Other,96.0,95.0,98.0,96.0,1.0293,1.025,159.47K,101.06K,42.21,16.7,841.54M,No,31.17,22.18,32.8,24.23
143,SCPL.NS,578.75,21.10K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,91.0,96.0,94.0,35.425,35.0964,44.17K,88.03K,607.75,190.03,6.08B,No,486.25,346.36,500.12,393.09
144,KIRLOSENG.NS,2192.2,365.33K,Producer Manufacturing,Electrical Products,94.0,11.0,86.0,94.0,104.7786,102.2643,796.04K,360.22K,2720.0,855.8,318.98B,No,2115.85,1489.52,2156.07,1670.3
162,SKYGOLD.NS,668.5,392.38K,Consumer Durables,Other Consumer Specialties,94.0,95.0,94.0,95.0,28.9036,27.8714,1571.55K,1009.42K,683.45,246.05,103.53B,No,552.95,407.1,569.43,440.12
165,TIRUPATIFL.NS,73.34,195.86K,Producer Manufacturing,Industrial Conglomerates,94.0,94.0,95.0,95.0,4.8607,4.7086,897.02K,1138.46K,83.9,30.11,8.67B,No,56.06,42.81,58.07,46.08
167,SETL.NS,269.7,395.00K,Health Technology,Medical Specialties,94.0,88.0,97.0,95.0,14.075,13.75,1011.25K,674.00K,305.3,104.56,54.46B,No,212.27,160.33,224.3,160.28
170,MBAPL.NS,161.2,1829.45K,Process Industries,Chemicals: Agricultural,94.0,97.0,94.0,94.0,9.0786,8.8786,1419.48K,2794.10K,166.95,74.63,70.63B,No,119.81,97.54,125.79,105.4
174,VELJAN.NS,1795.0,0.59K,Producer Manufacturing,Industrial Machinery,94.0,97.0,96.0,,85.8143,83.7143,2.56K,1.27K,1980.0,812.0,,No,1393.12,,1470.05,
191,WELCORP.NS,1643.1,825.79K,Producer Manufacturing,Industrial Machinery,93.0,80.0,89.0,95.0,56.9143,54.7429,1051.21K,1203.95K,1698.8,710.0,433.29B,No,1469.88,1038.42,1491.99,1119.18
