Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,78,95,92,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,26,62,17,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,80,72,85,74,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,74,66,66,75,"RUBICON.NS,TITANBIO.BO,FERMENTA.NS,AKUMS.NS,ANL.BO,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Electronics Distributors,Distribution Services,67,49,68,56,"RPTECH.NS,CNL.NS,OPTIEMUS.NS,PANIDPR.BO,COLAB.BO,REDINGTON.NS,LABELKRAFT.BO,ACCEDERE.BO,PALREDTEC.NS,BRISK.BO,MISQUITA.BO"
6,Miscellaneous,Miscellaneous,65,62,67,60,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
7,Pharmaceuticals: Generic,Health Technology,65,30,63,58,"ZIMLAB.NS,NUTRICIRCLE.BO,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
8,Electronic Production Equipment,Electronic Technology,65,67,68,74,"AVALON.NS,SYRMA.NS,CYIENTDLM.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,SELECTRIC.BO,CONTAINE.BO,KAYNES.NS,ELIN.NS"
9,Telecommunications Equipment,Electronic Technology,64,30,60,65,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ADCINDIA.BO,ONIDA.NS,ROSSTECH.NS,VALIANT.BO,TEJASNET.NS,PRECISIO.BO,AVANTEL.NS,DCI.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
10,Computer Peripherals,Electronic Technology,63,32,62,62,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
11,Hospital/Nursing Management,Health Services,63,55,62,59,"KOVAI.NS,KMCSHIL.BO,HANNAH.BO,PARKHOSPS.NS,ASTERDM.NS,ARTEMISMED.NS,ASARFI.BO,MEDANTA.NS,JLHL.NS,APOLLOHOSP.NS,YATHARTH.NS,GPTHEALTH.NS,KIMS.NS,NH.NS,GKSL.NS,RAINBOW.NS,HCG.NS,FORTIS.NS,MAXHEALTH.NS,SHARMEH.BO,SHANMUGA.BO,AASHKA.BO,CMMHOSP.BO,KKSHL.BO,SHALBY.NS,INDRAMEDCO.NS,NGIND.BO,FORTISMLR.BO"
12,Aerospace & Defense,Electronic Technology,62,42,59,67,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
13,Marine Shipping,Transportation,61,46,52,61,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
14,Commercial Printing/Forms,Commercial Services,61,64,75,68,"DJML.NS,INLANPR.BO,TCPLPACK.NS,REPRO.NS"
