Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,60,0,63,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,91,96,91,90,NDLVENTURE.NS
3,Discount Stores,Retail Trade,86,93,5,17,SPICELOUNG.BO
4,Major Banks,Finance,82,74,80,85,"INDIANB.NS,UNIONBANK.NS,BANKINDIA.NS,FEDERALBNK.NS,RBLBANK.NS,MAHABANK.NS,CANBK.NS,SOUTHBANK.NS,IDBI.NS,BANDHANBNK.NS,BANKBARODA.NS,AXISBANK.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
5,Real Estate Investment Trusts,Finance,76,68,72,76,"FUNDVISER.BO,BIRET.BO,MINDSPACE.BO,INDUSINVIT.BO,NXST.BO,EMBASSY.BO,KRT.BO,ANNAINFRA.BO"
6,Precious Metals,Non-Energy Minerals,76,5,79,73,"MIDWEST.BO,DECNGOLD.BO"
7,Life/Health Insurance,Finance,75,60,75,74,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,STARHEALTH.NS,ICICIPRULI.NS,LICI.NS,BAJAJFINSV.NS,NIVABUPA.NS"
8,Drugstore Chains,Retail Trade,72,57,81,74,MEDPLUS.NS
9,Computer Communications,Electronic Technology,71,16,64,68,KERNEX.NS
10,Beverages: Non-Alcoholic,Consumer Non-Durables,71,68,61,73,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
11,Computer Peripherals,Electronic Technology,70,64,50,73,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
12,Biotechnology,Health Technology,69,78,73,74,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,AKUMS.NS,ANL.BO,HALEOSLABS.NS,ANTHEM.NS,FABTECH.NS"
13,Wireless Telecommunications,Communications,69,58,58,68,"BHARTIARTL.NS,BHARTIHEXA.NS"
14,Motor Vehicles,Consumer Durables,68,61,58,64,"FORCEMOT.NS,ZELIO.BO,ATHERENERG.NS,TMCV.NS,SMLMAH.NS,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,SANDHAR.NS,M&M.NS,MARUTI.NS,HYUNDAI.NS,ATULAUTO.NS,TMPV.NS,ATLASCYCLE.NS,SEVL.BO,OLECTRA.NS,OLAELEC.NS"
15,Specialty Insurance,Finance,67,70,66,75,"ICICIGI.NS,GICRE.NS"
16,Financial Publishing/Services,Commercial Services,66,52,70,68,"CARERATING.NS,ICRA.NS"
17,Regional Banks,Finance,65,49,57,68,"KARURVYSYA.NS,SBIN.NS,TMB.NS,AUBANK.NS,UJJIVANSFB.NS,CUB.NS,DCBBANK.NS,J&KBANK.NS,CMBL.BO,KTKBANK.NS,IDFCFIRSTB.NS,SURYODAY.NS,ICICIBANK.NS,EQUITASBNK.NS,CAPITALSFB.NS,MONEYBOXX.NS,JAGSONSER.BO,JSFB.NS,FINOPB.NS,EMERALD.BO,DAMCAPITAL.NS"
18,Oil Refining/Marketing,Energy Minerals,65,61,64,68,"MRPL.NS,CHENNPETRO.NS,OIL.NS,ONGC.NS,BPCL.NS,HINDPETRO.NS,RELIANCE.NS,CASTROLIND.NS,GULFOILLUB.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
19,Electronic Equipment/Instruments,Electronic Technology,65,63,50,65,"CNCRD.BO,POWERINDIA.NS,APLABPP.BO,NAGPI.BO,WAAREEINDO.NS,APARINDS.NS,DIGILOGIC.BO,SHRADDHA.BO,APLAB.BO,SPECTRUM.NS,NITIRAJ.NS,DENORA.NS,JGTL.BO,HINDHARD.BO,HONAUT.NS,TVSELECT.NS,WEL.NS,GENUSPOWER.NS,HPL.NS"
20,Other Metals/Minerals,Non-Energy Minerals,64,42,61,65,"HINDCOPPER.NS,SCBL.BO,RAPICUT.BO,PARMESHWAR.BO,MCL.NS,IMFA.NS,HINDALCO.NS,HINDZINC.NS,JAINREC.NS,SANDUMA.NS,POCL.NS,MANAKALUCO.NS,NMDC.NS,CUBEXTUB.NS,MIDHANI.NS,ASHAPURMIN.NS,NILE.BO,VIDYAWIRES.NS,MAITHANALL.NS,SERA.BO,CHROME.BO,SBCL.NS,MMP.NS,COCHINM.BO,GRAVITA.NS,MOIL.NS,INDSILHYD.BO,ZODJRDMKJ.BO,NRL.NS,SOUTHMG.BO,SHARVAYA.BO,KRUPALU.BO,SIYARAM.BO"
21,Contract Drilling,Industrial Services,64,97,87,68,JINDRILL.NS
22,Auto Parts: Oem,Producer Manufacturing,63,56,59,61,"SANSERA.NS,RACLGEAR.NS,LUMAXIND.NS,LUMAXTECH.NS,BELRISE.NS,BHARATSE.NS,JAMNAAUTO.NS,GNA.NS,SJS.NS,CUMMINSIND.NS,RICOAUTO.NS,SHRIPISTON.NS,MOTHERSON.NS,DIVGIITTS.NS,TVSHLTD.NS,WHEELS.NS,GABRIEL.NS,EMMFORCE.BO,CARRARO.NS,CIEINDIA.NS,AUTOAXLES.NS,UNIPARTS.NS,PRICOLLTD.NS,FIEMIND.NS,TENNIND.NS,INDNIPPON.NS,ZFCVINDIA.NS,JAYUSH.BO,KROSS.NS,RML.NS,KINETICENG.BO,SONACOMS.NS,OMAXAUTO.NS,MSUMI.NS,UNOMINDA.NS,MUNJALSHOW.NS,NRBBEARING.NS,BOSCHLTD.NS,PPAP.NS,MINDACORP.NS,ACGL.BO,JMA.NS,SUPRAJIT.NS,SNL.BO,ESCORTS.NS,SSWL.NS,MUNJALAU.NS,SWARAJENG.NS,HIMTEK.BO,PORWAL.BO,KALYANIFRG.NS,AUTOIND.NS,GSAUTO.BO,BIMETAL.BO,MENNPIS.BO,SHANTIGEAR.NS,VARROC.NS,HITECHGEAR.NS,ASAL.NS,HINDCOMPOS.NS,SHARDAMOTR.NS,REMSONSIND.NS,SKFINDUS.NS,SUNDRMFAST.NS,SAMKRG.BO,ALICON.NS,MACPLASQ.BO,RANEHOLDIN.NS,EXIDEIND.NS,JBMA.NS,ASKAUTOLTD.NS,NDRAUTO.NS,ENKEIWHEL.BO,ISTLTD.BO,SUNCLAY.NS,JAGANLAM.BO,SALAUTO.BO,UCAL.NS,ZFSTEERING.BO,SUNDRMBRAK.NS,PRECAM.NS,SINTERCOM.NS,IGARASHI.NS,RASANDIK.BO,KRANTI.BO"
23,Integrated Oil,Energy Minerals,62,63,71,60,"GNRL.BO,IOC.NS,ANTELOPUS.NS,HINDOILEXP.NS,SHRAJOI.BO,IRMENERGY.NS"
24,Aluminum,Non-Energy Minerals,62,50,56,66,"HRS.BO,NATIONALUM.NS,ARFIN.NS,VEDL.NS,HINDALUMI.BO,MAANALU.NS,SPINAROO.BO,ALUFLUOR.BO,ORIENTCER.NS,EUROBOND.NS,SUDAI.BO,NIRAVCOM.BO,MAITRI.BO,KANISHK.BO,SAMPAT.BO"
25,Marine Shipping,Transportation,62,34,56,75,"GESHIP.NS,DREDGECORP.NS,PPARIVAH.BO,COASTCORP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
26,Automotive Aftermarket,Consumer Durables,61,48,54,62,"JKTYRE.NS,TVSSRICHAK.NS,TRITONV.BO,MRF.NS,MODIRUBBER.NS,CEATLTD.NS,JTEKTINDIA.NS,BALKRISIND.NS,APOLLOTYRE.NS,DOLFIN.BO,GOODYEAR.BO,KRYPTONQ.BO,BENGALASM.BO,TOLINS.NS"
27,Telecommunications Equipment,Electronic Technology,61,53,55,58,"VALIANT.BO,ROSSTECH.NS,MIRCELECTR.NS,ASTRAMICRO.NS,ADCINDIA.BO,PRECISIO.BO,KAVDEFENCE.NS,AVANTEL.NS,DCI.NS,HFCL.NS,PUNJCOMMU.BO,DLINKINDIA.NS,TEJASNET.NS,SMARTLINK.NS,BPL.NS,SALORAINTL.BO"
28,Investment Trusts/Mutual Funds,Miscellaneous,61,54,63,58,"GROWW.NS,PSPLATINA.BO,ALTIUSINVIT.BO,ANANTAM.BO,ENERGYINF.BO,PSTITANIA.BO,ROADSTAR.BO,JINDCAP.BO,SUMMITSEC.NS"
29,Other Consumer Specialties,Consumer Durables,60,49,62,64,"BGJL.BO,RETAGGIO.BO,GOLKUNDIA.BO,THANGAMAYL.NS,SILGO.NS,AJCJEWEL.BO,DEVLAB.BO,TITAN.NS,SKRABUL.BO,SONAMLTD.NS,SHRINGARMS.NS,KOURA.BO,LGHL.NS,TIMEX.BO,VIPIND.NS,SWARNSAR.BO,SKYGOLD.NS,BANARBEADS.NS,VAIBHAVGBL.NS,KDDL.NS,SHANTIGOLD.NS,SENCO.NS,RGL.NS,GOLDIAM.NS,RBZJEWEL.NS,UDAYJEW.BO,TBZ.NS,SAFARI.NS,RADHIKAJWE.NS,EIGHTY.BO,RAJESHEXPO.NS,VARYAA.BO,LUXURY.BO"
30,Electronic Components,Electronic Technology,60,64,57,59,"IIL.BO,CENTUM.NS,HEG.NS,BCCFUBA.BO,ELPROINTL.BO,UNIVCABLES.NS,INCAP.BO,PANELEC.BO,FINELINE.BO,GUJARATPOLY.BO,MEIL.NS"
31,Aerospace & Defense,Electronic Technology,60,68,63,55,"MTARTECH.NS,KRISHNADEF.NS,BEL.NS,SIKA.BO,PARAS.NS,IDEAFORGE.NS,HAL.NS,AEQUS.NS,BDL.NS,TANAA.BO,ROSSELLIND.NS,DRONACHRYA.BO"
32,Hospital/Nursing Management,Health Services,60,63,49,58,"PARKHOSPS.NS,ASARFI.BO,YATHARTH.NS,ASTERDM.NS,FORTIS.NS,KMCSHIL.BO,APOLLOHOSP.NS,KIMS.NS,GKSL.NS,CMMHOSP.BO,NH.NS,MAXHEALTH.NS,JLHL.NS,ARTEMISMED.NS,MEDANTA.NS,INDRAMEDCO.NS,RAINBOW.NS,HANNAH.BO,SHANMUGA.BO,HCG.NS,KOVAI.BO,GPTHEALTH.NS,SHARMEH.BO,FORTISMLR.BO,SHALBY.NS,KKSHL.BO"
33,Food Distributors,Distribution Services,59,48,62,65,"JETMALL.BO,NMSGLOBAL.BO,PURETROP.BO,STANBIK.BO,HALDER.NS,STCINDIA.NS,MRP.BO,EMPIND.BO,MONIKA.BO,FRATELLI.BO"
34,Medical Distributors,Distribution Services,59,52,52,64,"APPL.BO,GUJINJEC.BO,CHECKPOINT.BO,RAMAVISION.BO,ENTERO.NS,EVERESTO.BO,APL.BO,ROYAL.BO,CBPL.BO"
35,Multi-Line Insurance,Finance,59,45,52,56,"ABCAPITAL.NS,GODIGIT.NS,HDFCLIFE.NS,RELIGARE.NS,NIACL.NS"
36,Electronics/Appliance Stores,Retail Trade,58,70,53,63,"ROBU.BO,AVL.NS,LOGICA.BO,UML.BO,EMIL.NS"
37,Consumer Sundries,Consumer Non-Durables,57,36,45,57,"RADIXIND.BO,BIL.NS,WELSPUNLIV.NS,LINC.NS,GPSL.BO"
38,Food: Major Diversified,Consumer Non-Durables,56,53,61,62,"IBINFO.BO,APIS.BO,SVJ.BO,LYKISLTD.BO,NESTLEIND.NS,BENGALT.BO,TIGLOB.BO,ZYDUSWELL.NS,SANSTAR.NS,CHORDIA.BO,GROBTEA.NS,NEAGI.BO,TERAI.BO,JAMESWARREN.BO,BBTC.NS,UNIQUEO.BO,AVEER.BO,GILLANDERS.NS,DVL.NS,SSMD.BO"
39,Investment Managers,Finance,56,53,50,55,"SPACAPS.BO,ANANDRATHI.NS,JPOLYINVST.NS,ICICIAMC.NS,HDFCAMC.NS,MIIL.BO,ESCORP.BO,LADDERUP.BO,360ONE.NS,AFSL.NS,WEALTH.NS,EMKAY.NS,NUVAMA.NS,PRUDENT.NS,STANROS.BO,BLAL.NS,UTIAMC.NS,VHL.NS,CREST.NS,CORALFINAC.NS,NAHARCAP.NS,CRAMC.NS,VGCL.BO,CMSINFO.NS,MEDIASSIST.NS,SRAMSET.BO"
40,Household/Personal Care,Consumer Non-Durables,56,62,61,53,"CUPID.NS,BAJAJCON.NS,THRIVE.BO,MARICO.NS,STDSFAC.BO,GODREJCP.NS,DABUR.NS,COLPAL.NS,HINDUNILVR.NS,KAYA.NS,GILLETTE.NS,GALAXYSURF.NS,EMAMILTD.NS,RAVEL.BO,PGHH.NS,JYOTHYLAB.NS,PCCOSMA.BO,HIPOLIN.BO,AMWILL.BO"
41,Steel,Non-Energy Minerals,56,54,57,56,"CRIMSON.BO,MAHASTEEL.NS,SALSTEEL.NS,IMEC.BO,JAYNECOIND.NS,MWL.NS,KANSHST.BO,UMIYA.BO,MPKSTEELS.BO,PANCHMAHQ.BO,APLAPOLLO.NS,TATASTEEL.NS,SAIL.NS,JINDALSTEL.NS,REMIEDEL.BO,COCKERILL.BO,BGWTATO.BO,MAIDEN.BO,JSWSTEEL.NS,GPIL.NS,TNSTLTU.BO,STEELCAS.NS,GANDHITUBE.NS,GOODLUCK.NS,GALLANTT.NS,SARDAEN.NS,VASWANI.NS,TALBROSENG.BO,JSL.NS,NATGENI.BO,MANAKCOAT.NS,MUKANDLTD.NS,WELSPLSOL.BO,BEDMUTHA.NS,SHAHALLOYS.NS,MSPL.NS,SGIL.NS,TIINDIA.NS,NSLNISP.NS,RATNAMANI.NS,GUJINTRX.BO,LLOYDSME.NS,MANAKSTEEL.NS,VSSL.NS,KIOCL.NS,KAJARIR.BO,SUNFLAG.NS,CREATIVE.BO,NITINCAST.BO,RATNAVEER.NS,SAMBHV.NS,NCML.BO,KSL.NS,GARGFUR.BO,BLOIN.BO,HARIOMPIPE.NS,VISASTEEL.NS,MAHSEAMLES.NS,NELCAST.NS,VRUDDHI.BO,JINDALSAW.NS,INCREDIBLE.NS,MANAKSIA.NS,SHBAJRG.BO,UNIAUTO.BO,PRAKASH.NS,RISHDIGA.BO,HISARMETAL.NS,HITECH.NS,BEEKAY.BO,KIRLOSIND.NS,METALCO.BO,SCANSTL.BO,VENUSPIPES.NS,SURAJ.BO,KIRLFER.BO,VRAJ.NS,SCODATUBES.NS,SURYAROSNI.NS,VSTL.NS,ORISSAMINE.NS,KVSCASTING.BO,CHENFERRO.BO,ELECTHERM.NS,JTLIND.NS,BMW.BO,SUPERIRON.BO,NEETUYOSHI.BO,ELECTCAST.NS,BANSALWIRE.NS,COSMICCRF.BO,SHRDAIS.BO,JAIBALAJI.NS,SURAJLTD.NS,AZADIND.BO,PENIND.NS,SMLT.NS,TULSYAN.BO,VMSTMT.NS"
42,Railroads,Transportation,55,42,70,58,"GATEWAY.NS,CONCOR.NS"
43,Forest Products,Non-Energy Minerals,55,57,58,59,"ECOBOAR.BO,STYLAMIND.NS,PREMIERPOL.NS,GREENLAM.NS,WIPL.NS,AIROLAM.NS,RESPONIND.NS,BIRLANU.NS,GREENPANEL.NS,DUROPLY.BO"
44,Finance/Rental/Leasing,Finance,55,50,54,56,"GDLLEAS.BO,AUTOINT.BO,FYNX.BO,TRUSTEDGE.BO,KINETRU.BO,CITIPOR.BO,SHRIRAMFIN.NS,TFCILTD.NS,CLFL.BO,LTF.NS,PURPLEFIN.BO,JJFINCOR.BO,PIRAMALFIN.NS,DHRUVCA.BO,M&MFIN.NS,INDUSTOWER.NS,SUNDARMFIN.NS,MUFIN.NS,MUTHOOTFIN.NS,JAFINANCE.BO,IIFL.NS,KREONFIN.BO,POONAWALLA.NS,PFC.NS,CHOLAFIN.NS,FEDFINA.NS,MANSIFIN.BO,CANFINHOME.NS,IFINSEC.BO,NORTHARC.NS,SAMMAANCAP.NS,FUSION.NS,INDBNK.BO,MANAPPURAM.NS,SANGAMFIN.BO,IFCI.NS,MASFIN.NS,SSFLPP.BO,BAJFINANCE.NS,SATIN.NS,GLANCE.BO,MUTHOOTMF.NS,CREDITACC.NS,TFSL.BO,SONAL.BO,MANGALCOMP.BO,AADHARHFC.NS,INDIAHOME.BO,PAYTM.NS,ARMANFIN.NS,PARAGONF.BO,PAISALO.NS,TATACAP.NS,SAHARAHOUS.BO,RELICTEC.BO,JLL.BO,REPCOHOME.NS,MANCREDIT.NS,HOMEFIRST.NS,LICHSGFIN.NS,SPANDANA.NS,PRITHVIEXCH.BO,RECLTD.NS,KIFS.BO,PNBHOUSING.NS,NLFL.BO,CHOLAHLDNG.NS,TARACHAND.NS,SRGHFL.NS,SBFC.NS,STARTECK.NS,MAHAPEXLTD.NS,CGCL.NS,RTFL.BO,RAJKOTINV.BO,ABHICAP.BO,HDBFS.NS,GICHSGFIN.NS,CIFL.NS,SBICARD.NS,MANBA.NS,INDIASHLTR.NS,MASKINVEST.NS,ICDSLTD.NS,SANGHVIMOV.NS,APOLLOFI.BO,MANRAJH.BO,HUDCO.NS,PFS.NS,SAINIK.BO,AASTAFIN.BO,SAHLIBHFI.BO,IRFC.NS,INDOSTAR.NS,VAPIENTER.BO,CROWN.NS,ADMANUM.BO,AVAILFC.BO,BAJAJHFL.NS,RFL.BO,ACME.BO,AAVAS.NS,APTUS.NS,MUTHOOTCAP.NS,IREDA.NS,CEEJAY.BO,SUJALA.BO,SALEM.BO,HARYNACAP.BO,ABIRAFN.BO,KEYCORP.BO,NDGL.NS,LAXMIINDIA.NS,FIVESTAR.NS,FMEC.BO,NIYOGIN.BO,INTRGLB.BO,MKVENTURES.BO,UGROCAP.NS,FINKURVE.NS,THACKER.BO,ECOSMOBLTY.NS,SRSOLTD.BO,BAZELINTER.BO,RANJITSE.BO"
45,Electric Utilities,Utilities,54,57,58,56,"SGMART.NS,ADANIENSOL.NS,NTPC.NS,ADANIPOWER.NS,TORNTPOWER.NS,NAVA.NS,NLCINDIA.NS,TATAPOWER.NS,JSWENERGY.NS,CESC.NS,PTC.NS,NHPC.NS,ADANIGREEN.NS,TEXINFRA.NS,SJVN.NS,SWANCORP.NS,WAA.BO,GIPCL.NS,KARMAENG.NS,PACEDIGITK.NS,EKI.BO,GITARENEW.BO,RELINFRA.NS"
46,Miscellaneous,Miscellaneous,54,69,64,53,"ASHIKA.BO,SCILAL.NS,INOVSYNTH.BO"
