Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
29,BATLIBOI.NS,73.03,41.95K,Producer Manufacturing,Industrial Machinery,98.0,18.0,,,20.27K,22.25K,88.95,15.7,3.45B,No
58,BHAGYANGR.NS,307.8,104.45K,Producer Manufacturing,Electrical Products,97.0,61.0,96.0,96.0,329.70K,180.75K,351.9,70.21,9.85B,No
60,DEEDEV.NS,688.7,243.45K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,97.0,1182.27K,306.06K,704.7,183.0,47.70B,No
62,RAJPALAYAM.NS,821.45,1.09K,Process Industries,Textiles,97.0,54.0,,,1.97K,4.76K,875.0,314.45,,No
63,DHRUVCA.BO,440.0,5.00K,Finance,Finance/Rental/Leasing,97.0,93.0,97.0,97.0,4.56K,4.63K,445.5,111.0,3.16B,No
66,GVPIL.NS,905.5,583.70K,Industrial Services,Engineering & Construction,96.0,97.0,97.0,97.0,261.47K,674.94K,926.3,270.9,60.87B,No
86,BAJAJCON.NS,582.2,653.19K,Consumer Non-Durables,Household/Personal Care,96.0,80.0,93.0,96.0,1409.28K,712.70K,594.8,168.25,76.05B,No
93,SALSTEEL.NS,59.52,143.84K,Non-Energy Minerals,Steel,96.0,78.0,79.0,90.0,177.37K,138.69K,65.5,14.37,8.62B,No
99,SAYAJIHOTL.NS,290.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,70.0,,,0.09K,0.08K,323.95,138.7,,No
108,ATHERENERG.NS,1032.8,3337.87K,Consumer Durables,Motor Vehicles,95.0,86.0,90.0,90.0,4899.70K,6007.56K,1069.0,306.25,395.69B,No
111,THANGAMAYL.NS,5469.5,264.48K,Consumer Durables,Other Consumer Specialties,95.0,94.0,91.0,94.0,175.01K,398.17K,5764.2,1750.1,170.00B,No
131,WHEELS.NS,1507.6,82.19K,Producer Manufacturing,Auto Parts: Oem,94.0,87.0,95.0,95.0,225.18K,111.87K,1744.0,705.85,36.84B,No
134,HSIL.BO,369.0,12.80K,Health Technology,Medical Specialties,94.0,92.0,86.0,90.0,44.78K,26.44K,446.0,91.0,5.36B,No
136,TDPOWERSYS.NS,1231.0,976.03K,Producer Manufacturing,Electrical Products,94.0,68.0,87.0,93.0,1423.06K,1351.28K,1379.6,453.1,192.32B,No
158,VALIANT.BO,1243.95,10.99K,Electronic Technology,Telecommunications Equipment,94.0,93.0,72.0,95.0,14.49K,19.42K,1304.2,433.33,14.54B,No
159,KERNEX.NS,1889.9,178.60K,Electronic Technology,Computer Communications,94.0,91.0,96.0,94.0,308.61K,838.24K,1944.0,850.0,31.75B,No
162,PRECWIRE.NS,410.85,249.59K,Producer Manufacturing,Electrical Products,94.0,56.0,80.0,93.0,879.49K,618.87K,467.5,168.51,75.11B,No
165,ADANIENSOL.NS,1579.2,3013.09K,Utilities,Electric Utilities,93.0,89.0,94.0,93.0,3503.56K,4650.06K,1614.8,744.9,1897.07B,No
166,APOLLO.NS,413.05,25551.36K,Electronic Technology,Electronic Production Equipment,93.0,94.0,96.0,93.0,20320.79K,36924.91K,446.9,162.34,147.59B,No
168,RUBICON.NS,1170.5,335.77K,Health Technology,Biotechnology,93.0,92.0,92.0,95.0,466.99K,1801.01K,1370.0,570.75,192.84B,No
172,UNIVCABLES.NS,1223.4,390.62K,Electronic Technology,Electronic Components,93.0,81.0,96.0,85.0,274.74K,478.76K,1302.5,576.0,42.45B,No
174,FCL.NS,39.86,15124.59K,Process Industries,Industrial Specialties,93.0,97.0,96.0,93.0,19605.51K,33879.01K,44.44,19.1,46.42B,No
175,MWL.NS,377.5,21.51K,Non-Energy Minerals,Steel,93.0,81.0,89.0,91.0,85.38K,66.54K,395.5,150.0,11.21B,No
176,RPTECH.NS,552.65,124.04K,Distribution Services,Electronics Distributors,93.0,75.0,93.0,94.0,215.94K,221.53K,575.0,275.6,36.42B,No
182,SPORTKING.NS,177.84,139.83K,Process Industries,Textiles,93.0,90.0,94.0,95.0,546.34K,1187.95K,198.5,78.17,22.63B,No
195,GTECJAINX.NS,36.44,16.69K,Commercial Services,Miscellaneous Commercial Services,93.0,98.0,96.0,92.0,29.35K,159.75K,38.35,15.54,371.29M,No
202,SKMEGGPROD.NS,247.57,540.57K,Process Industries,Agricultural Commodities/Milling,92.0,96.0,92.0,79.0,768.66K,2246.52K,257.4,116.41,13.05B,No
205,NETWEB.NS,4428.2,2804.61K,Electronic Technology,Computer Peripherals,92.0,65.0,80.0,87.0,1706.41K,3586.36K,4965.0,1700.1,252.14B,No
210,LAURUSLABS.NS,1424.4,1727.21K,Health Technology,Pharmaceuticals: Major,92.0,89.0,86.0,89.0,2075.95K,1907.01K,1457.0,641.05,769.53B,No
223,STYLAMIND.NS,3103.5,36.85K,Non-Energy Minerals,Forest Products,92.0,92.0,87.0,91.0,60.84K,46.23K,3279.0,1593.7,52.63B,No
224,NRBBEARING.NS,438.95,3549.25K,Producer Manufacturing,Auto Parts: Oem,92.0,96.0,95.0,91.0,870.64K,2636.45K,451.0,212.55,42.54B,No
