Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
7,EASTSILK.NS,54.5,0.80K,Process Industries,Textiles,98.0,26.0,2.0,12.0,2.83K,0.76K,99.25,1.8,272.50M,No
19,STELLANT.BO,530.8,2.11K,Finance,Investment Banks/Brokers,98.0,14.0,65.0,91.0,3.02K,2.29K,683.8,36.93,2.94B,No
20,BATLIBOI.NS,77.24,15.68K,Producer Manufacturing,Industrial Machinery,98.0,34.0,,,19.87K,19.30K,88.95,15.7,3.65B,No
46,ISTRNETWK.BO,44.16,20.12K,Commercial Services,Miscellaneous Commercial Services,97.0,15.0,79.0,64.0,29.08K,13.84K,72.15,4.92,3.11B,No
48,SKM.BO,381.0,8.00K,Process Industries,Chemicals: Major Diversified,97.0,96.0,98.0,97.0,52.13K,89.70K,419.0,102.05,4.66B,No
52,RAJPALAYAM.NS,840.45,2.25K,Process Industries,Textiles,97.0,67.0,,,1.77K,3.95K,875.0,314.45,,No
53,DESIFARMS.BO,637.5,0.00K,Transportation,Air Freight/Couriers,97.0,48.0,13.0,80.0,0.18K,0.06K,793.05,98.11,630.86M,No
59,OMNI.NS,507.1,342.80K,Producer Manufacturing,Metal Fabrication,97.0,95.0,,,1204.21K,1008.20K,538.75,176.25,62.71B,No
110,PRECWIRE.NS,436.7,305.71K,Producer Manufacturing,Electrical Products,95.0,61.0,92.0,95.0,930.16K,1113.52K,467.5,168.51,79.83B,No
111,RUBICON.NS,1272.0,1872.34K,Health Technology,Biotechnology,95.0,95.0,95.0,96.0,413.18K,1430.34K,1370.0,570.75,209.56B,No
126,MIRCELECTR.NS,40.72,266.89K,Electronic Technology,Telecommunications Equipment,95.0,92.0,92.0,95.0,2539.06K,956.33K,49.23,13.1,15.04B,No
132,MWL.NS,380.65,15.68K,Non-Energy Minerals,Steel,94.0,75.0,92.0,94.0,88.81K,100.27K,395.5,150.0,11.31B,No
142,KIRLOSENG.NS,1889.5,250.34K,Producer Manufacturing,Electrical Products,94.0,81.0,88.0,95.0,456.17K,510.47K,1990.8,825.6,274.70B,No
146,SANCF.BO,56.39,0.00K,Finance,Investment Banks/Brokers,94.0,87.0,91.0,97.0,0.07K,0.03K,64.95,24.0,177.63M,No
162,SPORTKING.NS,182.43,376.19K,Process Industries,Textiles,93.0,92.0,94.0,96.0,524.91K,1289.97K,198.5,78.17,23.22B,No
178,SAYAJIIND.BO,133.05,4.54K,Process Industries,Chemicals: Specialty,93.0,96.0,91.0,95.0,7.32K,10.12K,146.79,53.75,3.36B,No
182,TAKE.NS,30.02,297.98K,Technology Services,Information Technology Services,93.0,0.0,1.0,58.0,528.09K,439.16K,50.14,8.33,4.39B,No
184,SCANPRO.BO,129.95,0.15K,Industrial Services,Engineering & Construction,93.0,69.0,89.0,92.0,0.77K,0.51K,136.4,59.41,373.39M,No
185,SBC.NS,36.74,9254.01K,Distribution Services,Wholesale Distributors,93.0,82.0,72.0,89.0,12411.66K,18115.51K,40.45,14.21,17.50B,No
188,POWERINDIA.NS,35190.0,235.33K,Electronic Technology,Electronic Equipment/Instruments,93.0,71.0,91.0,94.0,159.48K,263.62K,38785.0,16111.0,1568.50B,No
200,SUVEN.NS,275.35,1030.49K,Health Technology,Pharmaceuticals: Major,92.0,94.0,96.0,94.0,1293.66K,1803.60K,299.99,124.11,72.62B,No
205,KMEW.NS,1800.5,67.90K,Producer Manufacturing,Trucks/Construction/Farm Machinery,92.0,14.0,66.0,88.0,137.61K,141.75K,2285.4,762.55,44.01B,No
225,INDOBORAX.NS,346.1,51.31K,Process Industries,Chemicals: Specialty,91.0,94.0,91.0,91.0,139.81K,469.63K,356.9,189.9,11.11B,No
227,SUBAM.BO,216.0,10.40K,Process Industries,Pulp & Paper,91.0,57.0,82.0,64.0,16.55K,15.84K,244.0,70.77,5.94B,No
228,APEX.NS,432.3,307.48K,Consumer Non-Durables,Food: Meat/Fish/Dairy,91.0,33.0,52.0,89.0,826.63K,445.09K,514.5,208.74,13.51B,No
230,BGRENERGY.NS,336.0,52.57K,Industrial Services,Engineering & Construction,91.0,89.0,56.0,19.0,105.44K,118.52K,490.8,94.0,24.25B,No
234,NARMADA.NS,36.49,114.11K,Process Industries,Agricultural Commodities/Milling,91.0,75.0,68.0,93.0,319.40K,441.07K,39.61,15.6,1.38B,No
241,CONCORD.BO,82.5,8.64K,Health Technology,Pharmaceuticals: Major,91.0,50.0,66.0,73.0,4.78K,6.18K,92.52,29.0,1.09B,No
248,NORBTEAEXP.NS,82.3,1.32K,Consumer Non-Durables,Food: Specialty/Candy,91.0,95.0,14.0,81.0,6.13K,6.03K,99.35,30.5,1.28B,No
249,GODAVARI.BO,122.75,2.07K,Health Technology,Pharmaceuticals: Major,91.0,48.0,94.0,92.0,11.44K,6.84K,135.25,69.7,1.24B,No
251,JSTL.BO,77.13,24.53K,Health Services,Medical/Nursing Services,91.0,32.0,74.0,86.0,23.36K,21.96K,93.9,32.85,1.54B,No
252,DSSL.NS,1427.8,85.92K,Technology Services,Information Technology Services,91.0,94.0,94.0,93.0,155.02K,379.05K,1924.8,781.0,18.19B,No
258,SHREEJISPG.NS,462.7,603.38K,Transportation,Other Transportation,90.0,80.0,73.0,93.0,730.68K,1117.02K,482.9,222.0,75.38B,No
285,OVOBELE.BO,186.1,13.01K,Consumer Non-Durables,Food: Specialty/Candy,90.0,95.0,77.0,51.0,7.90K,25.73K,206.95,96.5,1.77B,No
299,GOKULAGRO.NS,231.62,279.73K,Process Industries,Agricultural Commodities/Milling,89.0,52.0,89.0,81.0,2621.13K,572.77K,249.92,125.13,68.35B,No
303,CENTUM.NS,3589.9,57.45K,Electronic Technology,Electronic Components,89.0,94.0,88.0,92.0,81.30K,109.96K,3714.0,2044.2,52.92B,No
306,DIACABS.NS,188.68,2366.70K,Producer Manufacturing,Electrical Products,89.0,86.0,90.0,88.0,4231.23K,8471.93K,211.2,97.7,99.43B,No
324,SHILPAMED.NS,515.4,1775.71K,Health Technology,Pharmaceuticals: Major,88.0,92.0,94.0,92.0,984.76K,2011.44K,529.8,259.5,100.80B,No
332,MITSU.BO,147.3,13.52K,Producer Manufacturing,Miscellaneous Manufacturing,88.0,82.0,91.0,93.0,39.57K,23.12K,175.4,80.3,2.00B,No
333,CUMMINSIND.NS,5692.5,384.96K,Producer Manufacturing,Auto Parts: Oem,88.0,78.0,74.0,87.0,728.34K,738.52K,6100.0,3212.2,1577.96B,No
