Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,75,96,92,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,61,7,19,"MIDWEST.BO,DECNGOLD.NS"
3,Airlines,Transportation,76,86,78,73,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Computer Processing Hardware,Electronic Technology,75,93,46,76,IDM.BO
5,Biotechnology,Health Technology,72,56,62,72,"RUBICON.NS,TITANBIO.BO,FERMENTA.NS,AKUMS.NS,ANL.BO,HALEOSLABS.NS,VANTABIO.BO,ANTHEM.NS,FABTECH.NS,GVBL.BO"
6,Computer Peripherals,Electronic Technology,70,64,70,71,"PANACHE.NS,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
7,Contract Drilling,Industrial Services,68,60,68,75,JINDRILL.NS
8,Pharmaceuticals: Generic,Health Technology,68,38,54,60,"ZIMLAB.NS,NUTRICIRCLE.BO,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
9,Nan,Nan,67,48,76,0,KRISHPP.BO
10,Electronic Production Equipment,Electronic Technology,67,66,72,67,"SELECTRIC.BO,SYRMA.NS,AVALON.NS,APOLLO.NS,DATAPATTNS.NS,CYIENTDLM.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,ELIN.NS"
11,Telecommunications Equipment,Electronic Technology,66,55,65,66,"HFCL.NS,ONIDA.NS,ASTRAMICRO.NS,ADCINDIA.BO,ROSSTECH.NS,PRECISIO.BO,SMARTLINK.NS,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,DCI.NS,PUNJCOMMU.BO,BPL.NS,KAVDEFENCE.NS,SALORAINTL.BO"
12,Electronics Distributors,Distribution Services,64,60,63,55,"RPTECH.NS,PANIDPR.BO,STARCOM.BO,COLAB.BO,CNL.NS,PALREDTEC.NS,OPTIEMUS.NS,LABELKRAFT.BO,REDINGTON.NS,BRISK.BO,MISQUITA.BO,ACCEDERE.BO,SHRAAITECH.BO"
13,Hospital/Nursing Management,Health Services,63,51,60,58,"KOVAI.NS,PARKHOSPS.NS,KMCSHIL.BO,HANNAH.BO,ASARFI.BO,ASTERDM.NS,GKSL.NS,KIMS.NS,APOLLOHOSP.NS,YATHARTH.NS,HCG.NS,RAINBOW.NS,ARTEMISMED.NS,MEDANTA.NS,NH.NS,FORTIS.NS,SHANMUGA.BO,JLHL.NS,GPTHEALTH.NS,KKSHL.BO,MAXHEALTH.NS,CMMHOSP.BO,SHALBY.NS,SHARMEH.BO,NGIND.BO,FORTISMLR.BO,INDRAMEDCO.NS"
14,Aerospace & Defense,Electronic Technology,62,59,66,69,"MTARTECH.NS,IDEAFORGE.NS,AEQUS.NS,PARAS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,DRONACHRYA.BO,BDL.NS"
15,Marine Shipping,Transportation,62,46,57,58,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
16,Cable/Satellite Tv,Consumer Services,62,62,51,68,"NDLVENTURE.NS,DEN.NS"
