Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,MRUTR.BO,53.65,0.90K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.925,0.0,0.51K,1.20K,53.65,0.46,38.76B,No,34.76,13.68,36.77,19.4
2,ISERA.BO,124.17,2.91K,Technology Services,Packaged Software,98.0,98.0,97.0,98.0,2.4629,0.0014,3.48K,7.78K,676.67,1.5,1.04B,No,86.09,37.65,89.56,52.27
3,MODMA.BO,64.69,0.20K,Producer Manufacturing,Metal Fabrication,98.0,10.0,98.0,98.0,1.335,0.2079,3.55K,1.36K,85.79,1.1,7.54B,No,64.36,21.78,66.49,30.1
4,JTLDEFENCE.BO,437.9,3.24K,Non-Energy Minerals,Other Metals/Minerals,98.0,90.0,99.0,98.0,4.2571,0.0,2.42K,0.69K,437.9,51.23,4.61B,No,316.61,127.15,330.54,153.09
5,SELECTRIC.BO,1137.58,0.22K,Electronic Technology,Electronic Production Equipment,98.0,,,,70.1771,2.7493,0.08K,0.12K,1137.58,155.1,13.76B,No,,,,
6,KETOMOTORS.BO,179.4,9.99K,Process Industries,Chemicals: Agricultural,98.0,93.0,96.0,95.0,2.8714,2.2643,5.00K,9.91K,179.4,4.57,12.64B,No,127.3,100.37,130.9,104.57
7,SAMTELIN.BO,59.94,60.52K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,96.0,98.0,98.0,1.2779,0.3843,5.79K,15.46K,62.4,1.89,424.85M,No,41.85,15.85,43.99,22.51
8,SESHACHAL.BO,92.48,0.15K,Technology Services,Information Technology Services,98.0,33.0,7.0,97.0,0.1336,0.0,0.27K,0.01K,105.31,2.39,64.21M,No,96.18,62.75,96.01,81.91
9,LIPPISYS.BO,226.52,21.53K,Producer Manufacturing,Industrial Machinery,98.0,99.0,98.0,98.0,11.3507,6.9964,36.39K,33.17K,226.52,19.9,1.59B,No,95.74,47.54,106.63,58.82
10,ARIHANT.NS,845.0,1.21K,Finance,Real Estate Development,98.0,38.0,,,53.3571,50.4107,6.08K,3.15K,1100.0,39.65,9.18B,No,842.63,,877.4,
11,TANDHANIN.BO,143.8,2.32K,Finance,Investment Banks/Brokers,98.0,95.0,98.0,98.0,3.1,1.225,0.58K,2.87K,149.55,10.48,7.16B,No,102.44,41.37,107.23,55.48
12,SMTEL.BO,449.0,0.69K,Commercial Services,Miscellaneous Commercial Services,98.0,76.0,19.0,97.0,30.225,28.7214,1.40K,0.44K,494.85,18.32,8.11B,No,417.53,267.26,414.97,350.95
13,APOLLOIN.BO,84.04,1.05K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.4493,0.01,4.98K,4.78K,84.04,5.16,874.02M,No,56.64,21.12,59.67,28.46
14,SALSAIN.BO,214.9,0.05K,Finance,Financial Conglomerates,98.0,3.0,0.0,98.0,14.0429,13.7607,1.24K,0.42K,828.95,14.58,1.50B,No,313.41,196.42,290.33,280.68
15,CALLISTA.BO,186.0,0.02K,Consumer Durables,Home Furnishings,98.0,86.0,7.0,94.0,1.6821,0.5179,2.10K,0.09K,225.95,8.33,752.67M,No,163.78,125.29,161.21,158.79
16,EASTSILK.NS,48.88,0.62K,Process Industries,Textiles,98.0,5.0,2.0,2.0,2.7629,2.6279,3.22K,2.00K,99.25,1.8,244.40M,No,56.28,64.54,55.11,67.19
17,TRADWIN.BO,623.15,0.00K,Consumer Services,Other Consumer Services,98.0,37.0,44.0,97.0,0.9071,0.0,0.04K,0.01K,846.45,47.04,1.87B,No,605.71,421.14,611.48,573.96
18,SPICEISLIN.BO,533.7,23.10K,Process Industries,Textiles,98.0,96.0,97.0,98.0,28.6464,24.6286,19.87K,22.33K,543.95,42.56,3.33B,No,387.35,220.41,402.52,283.77
19,BATLIBOI.NS,84.99,105.02K,Producer Manufacturing,Industrial Machinery,98.0,76.0,,,5.5371,5.4621,35.96K,97.23K,97.45,15.7,4.01B,No,79.22,,80.08,
20,VINRKLB.BO,35.5,3.72K,Health Technology,Pharmaceuticals: Major,98.0,8.0,39.0,98.0,0.5964,0.1264,4.11K,1.08K,46.65,4.5,213.99M,No,40.31,19.58,40.32,26.7
21,KARTKIN.BO,7025.6,0.07K,Finance,Financial Conglomerates,98.0,0.0,98.0,98.0,153.2071,23.6393,0.02K,0.01K,10741.85,1036.0,1.71B,No,7836.54,2980.71,7995.3,3755.86
22,EMROCK.BO,267.4,8.87K,Consumer Durables,Homebuilding,98.0,15.0,23.0,94.0,18.0464,18.0036,3.49K,2.06K,305.95,24.19,4.23B,No,280.59,192.94,282.15,249.54
23,RANJITSE.BO,61.5,0.01K,Finance,Finance/Rental/Leasing,98.0,33.0,0.0,98.0,0.6236,0.1529,0.59K,0.03K,122.1,6.24,165.28M,No,70.22,,69.51,61.0
24,SHANTAI.BO,96.06,5.06K,Process Industries,Textiles,98.0,29.0,95.0,98.0,0.21,0.0,7.93K,0.78K,102.01,11.15,720.45M,No,92.62,41.51,94.66,54.47
25,AXISOL.BO,323.05,12.39K,Technology Services,Information Technology Services,98.0,95.0,94.0,98.0,5.6393,5.5,4.70K,4.32K,350.0,15.0,15.79B,No,286.56,148.75,290.61,194.97
26,PARMSILK.BO,276.4,0.61K,Process Industries,Textiles,98.0,98.0,98.0,98.0,7.6071,0.0,0.06K,0.34K,276.4,30.58,829.50M,No,143.01,95.41,153.7,110.72
27,STLTECH.NS,613.35,617.09K,Technology Services,Information Technology Services,98.0,92.0,98.0,98.0,36.7036,32.125,5189.35K,2148.81K,679.9,84.6,299.42B,No,460.15,213.13,480.49,257.2
28,HIKLASS.BO,73.5,1.72K,Finance,Investment Banks/Brokers,98.0,5.0,80.0,98.0,1.2679,0.9,2.71K,0.27K,108.35,6.49,2.22B,No,90.4,43.49,89.83,55.76
29,MAGNUS.BO,83.6,416.30K,Commercial Services,Miscellaneous Commercial Services,98.0,0.0,75.0,97.0,5.6107,0.7821,49.25K,47.24K,223.4,8.33,282.59M,No,145.52,64.63,142.66,86.29
30,SIGMAADV.NS,625.0,784.65K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,29.9286,24.4107,429.80K,358.32K,638.1,95.53,110.15B,No,370.89,224.57,399.44,252.41
31,AANCHALISP.BO,110.52,40.02K,Producer Manufacturing,Metal Fabrication,98.0,98.0,98.0,0.0,3.9043,0.8429,5.50K,29.77K,508.0,7.62,467.87M,No,52.06,197.9,56.2,63.54
32,SIMANDHAR.BO,145.35,0.00K,Distribution Services,Wholesale Distributors,98.0,32.0,53.0,,10.7821,9.4071,2.74K,0.67K,180.95,21.5,444.32M,No,147.37,,148.88,
33,TRANSCHEM.BO,356.15,3.92K,Health Technology,Pharmaceuticals: Other,98.0,98.0,97.0,96.0,17.7107,14.8,4.42K,5.28K,356.15,38.31,4.36B,No,225.68,149.08,235.2,188.2
34,SURBHIN.BO,98.9,0.33K,Process Industries,Textiles,98.0,0.0,95.0,98.0,6.6679,0.975,3.88K,3.50K,249.65,12.76,339.96M,No,149.82,60.28,151.66,77.14
35,APPL.BO,235.15,8.80K,Distribution Services,Medical Distributors,97.0,94.0,94.0,98.0,4.7464,1.5571,17.36K,16.52K,238.8,32.32,4.03B,No,188.47,,192.97,132.98
36,AHLWEST.NS,596.6,1.37K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,20.0,98.0,98.0,26.9857,19.7714,2.42K,0.98K,751.4,137.0,6.95B,No,509.01,236.47,529.49,275.9
37,CUPID.NS,183.0,19901.72K,Consumer Non-Durables,Household/Personal Care,97.0,96.0,97.0,96.0,7.8064,7.2593,19588.92K,26005.31K,183.0,20.62,246.07B,No,134.22,86.8,139.26,103.02
38,SWANDEF.NS,2229.0,20.66K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,86.0,38.0,94.0,93.0929,91.1429,25.77K,26.01K,2489.0,197.46,117.43B,No,1949.08,1478.07,1961.56,1800.04
39,HYPERSOFT.BO,211.1,15.99K,Commercial Services,Miscellaneous Commercial Services,97.0,96.0,92.0,97.0,6.5857,5.4643,9.86K,14.05K,216.8,25.89,17.83B,No,163.15,101.41,167.72,113.33
40,COVANCE.BO,166.9,0.46K,Technology Services,Information Technology Services,97.0,34.0,18.0,94.0,10.1857,9.65,4.40K,8.62K,171.34,17.18,3.70B,No,167.26,123.64,166.9,151.93
41,STELLANT.BO,558.0,7.82K,Finance,Investment Banks/Brokers,97.0,46.0,4.0,89.0,32.3036,32.175,2.96K,2.35K,683.8,51.61,3.09B,No,561.47,458.53,567.08,565.52
42,GUJINJEC.BO,122.95,38.87K,Distribution Services,Medical Distributors,97.0,76.0,93.0,98.0,6.6143,6.2571,36.77K,52.49K,127.0,19.01,1.80B,No,108.49,57.78,110.63,73.94
43,JAYATMA.BO,53.05,0.01K,Process Industries,Textiles,97.0,17.0,98.0,98.0,1.2293,0.2171,0.16K,0.08K,70.18,13.33,159.15M,No,48.71,22.9,50.44,27.05
44,SHENTRA.BO,105.12,0.85K,Process Industries,Chemicals: Specialty,97.0,91.0,93.0,97.0,1.4514,0.0,0.04K,0.11K,105.12,16.65,466.54M,No,84.69,,87.11,62.37
45,PHCAP.BO,975.0,2.02K,Finance,Investment Banks/Brokers,97.0,91.0,92.0,98.0,29.6679,28.0143,3.48K,2.96K,980.0,165.05,2.93B,No,796.81,473.47,825.51,608.7
46,MODINSU.BO,555.0,54.79K,Producer Manufacturing,Electrical Products,97.0,90.0,97.0,97.0,32.625,32.1071,115.50K,129.47K,579.0,97.55,26.16B,No,399.64,240.51,415.0,286.45
47,EMAINDIA.BO,837.55,0.18K,Producer Manufacturing,Industrial Machinery,97.0,78.0,96.0,95.0,16.6643,2.0643,3.08K,1.08K,875.0,86.5,841.74M,No,683.58,460.13,705.3,527.85
