Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
16,SOURCEIND.BO,31.99,31.37,0.74K,Consumer Durables,Home Furnishings,98.0,96.0,98.0,98.0,0.5879,0.0693,0.23K,0.91K,31.99,4.18,364.79M,No,27.25,22.23,10.47,23.97,13.39,498
26,APPL.BO,291.3,297.2,13.20K,Distribution Services,Medical Distributors,98.0,94.0,96.0,97.0,13.9143,13.3143,17.07K,13.60K,291.3,32.32,5.00B,No,252.93,232.49,135.8,241.5,169.56,211
38,TRANSCHEM.BO,304.85,312.55,2.84K,Health Technology,Pharmaceuticals: Other,97.0,18.0,96.0,92.0,14.6607,12.6286,6.54K,8.88K,377.65,38.31,3.73B,No,337.01,313.62,187.83,319.4,220.69,496
42,SWANDEF.NS,2551.5,2528.8,26.18K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,82.0,88.0,81.0,105.5857,102.4857,21.30K,24.66K,2580.0,337.65,134.42B,No,2341.95,2195.41,1722.2,2240.84,1996.82,497
59,AHLWEST.NS,535.9,520.0,0.30K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,14.0,87.0,98.0,28.0357,24.7321,2.10K,0.74K,751.4,137.0,6.24B,No,562.7,574.75,295.97,573.42,360.64,499
61,YASHO.NS,4157.5,4359.8999,164.54K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,98.0,98.0,253.4357,213.3142,50.00K,86.43K,4359.9,1130.0,50.11B,No,3232.16,2886.79,1852.91,3055.42,2016.32,496
67,HYPERSOFT.BO,201.4,210.85,7.82K,Commercial Services,Miscellaneous Commercial Services,97.0,33.0,92.0,98.0,14.1286,14.1286,8.98K,6.37K,230.05,51.25,17.01B,No,211.48,203.82,120.68,208.3,140.96,496
73,RRMETAL.BO,76.26,77.81,22.23K,Distribution Services,Food Distributors,96.0,97.0,98.0,97.0,3.2421,1.9714,12.18K,36.89K,76.26,23.8,687.01M,No,62.6,53.44,35.6,57.51,38.43,496
84,ATHERENERG.NS,1470.8,1450.4,6957.98K,Consumer Durables,Motor Vehicles,96.0,94.0,95.0,96.0,61.5072,56.3429,4487.54K,2961.88K,1479.5,380.0,579.68B,No,1266.48,1126.58,838.79,1161.05,908.54,315
102,CLCIND.NS,58.59,61.67,1.66K,Process Industries,Textiles,96.0,90.0,98.0,0.0,1.2229,0.72,2.58K,7.89K,280.0,8.54,6.09M,No,54.08,46.29,119.84,48.23,46.24,499
117,SHREEJISPG.NS,661.75,660.55,408.23K,Transportation,Other Transportation,95.0,93.0,94.0,95.0,17.4143,16.7679,1041.46K,628.18K,667.15,222.0,107.81B,No,605.08,531.14,397.68,553.76,438.47,235
123,RAJPALAYAM.NS,833.7,829.55,0.33K,Process Industries,Textiles,95.0,57.0,49.0,,22.4679,21.8857,2.08K,0.74K,875.0,314.45,,No,821.47,826.29,,829.96,,79
127,INDSWFTLAB.NS,230.42,230.21,236.24K,Health Technology,Pharmaceuticals: Major,95.0,75.0,94.0,95.0,10.6557,10.6193,1167.50K,443.51K,248.45,87.15,20.01B,No,231.65,200.69,139.44,208.36,158.97,499
157,CONFIPET.NS,81.8,82.08,1872.15K,Retail Trade,Specialty Stores,94.0,84.0,91.0,96.0,4.19,4.0664,3481.33K,3220.50K,84.66,28.06,27.18B,No,76.68,73.63,49.15,75.25,54.38,499
160,SALSTEEL.NS,59.79,56.95,183.05K,Non-Energy Minerals,Steel,94.0,73.0,59.0,87.0,3.0543,2.9014,115.24K,103.71K,65.5,14.37,8.66B,No,57.19,57.8,47.4,57.55,51.24,497
162,SAYAJIHOTL.NS,312.0,312.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,94.0,60.0,72.0,,5.3143,3.4786,0.08K,0.04K,330.0,138.7,5.47B,No,300.97,297.18,,299.62,,80
170,CHANDNIMACH.BO,107.9,105.05,1.01K,Producer Manufacturing,Industrial Machinery,94.0,94.0,95.0,84.0,5.8693,5.8007,17.78K,9.62K,127.74,31.0,759.44M,No,101.66,83.82,76.05,89.85,76.36,496
174,MODISONLTD.NS,282.9,283.95,21.32K,Industrial Services,Engineering & Construction,94.0,29.0,95.0,92.0,13.9464,13.2536,208.54K,63.86K,362.7,114.0,9.18B,No,285.32,301.39,186.06,302.77,202.28,498
182,SKYGOLD.NS,678.6,675.5,550.24K,Consumer Durables,Other Consumer Specialties,93.0,89.0,91.0,95.0,30.0893,29.4893,1524.37K,1004.94K,700.0,246.05,105.10B,No,648.59,575.52,417.04,582.71,450.66,500
194,MAHASTEEL.NS,1076.9,1074.9,16.33K,Non-Energy Minerals,Steel,93.0,96.0,82.0,79.0,55.3143,52.0286,5.75K,12.39K,1094.9,312.2,17.70B,No,868.27,859.67,819.56,868.02,856.05,497
195,PARMESHWAR.BO,190.2,189.85,2.00K,Non-Energy Minerals,Other Metals/Minerals,93.0,37.0,18.0,68.0,5.8107,4.125,21.93K,5.20K,241.5,64.71,2.91B,No,190.25,193.95,146.59,192.88,165.86,386
203,RPEL.NS,1248.6,1276.5,42.00K,Process Industries,Chemicals: Major Diversified,93.0,33.0,95.0,90.0,50.15,49.5857,161.78K,44.13K,1371.8,561.3,57.34B,No,1282.93,1201.77,905.14,1236.51,900.8,495
211,KAPSTON.NS,532.85,533.75,41.23K,Commercial Services,Miscellaneous Commercial Services,92.0,97.0,94.0,77.0,18.8464,18.5286,34.44K,44.55K,538.0,237.2,16.22B,No,452.56,391.89,339.64,407.38,361.13,500
212,GRERENEW.BO,172.5,175.65,3.60K,Electronic Technology,Semiconductors,92.0,78.0,91.0,92.0,7.4214,4.9393,32.14K,37.44K,194.15,77.5,2.46B,No,170.44,161.85,,161.59,,132
217,RATEGAIN.NS,978.4,970.7,234.10K,Technology Services,Packaged Software,92.0,65.0,94.0,89.0,37.6286,35.3429,681.49K,241.85K,997.25,417.6,115.84B,No,934.95,872.1,678.57,886.21,681.34,498
220,AETHER.NS,1589.4,1578.3,338.13K,Process Industries,Chemicals: Major Diversified,92.0,89.0,85.0,88.0,52.9857,52.0214,433.39K,488.30K,1614.4,726.45,210.93B,No,1478.7,1318.35,1063.17,1361.19,1168.05,499
224,COCKERILL.NS,8897.0,8989.0,2.38K,Non-Energy Minerals,Steel,92.0,50.0,95.0,,345.8929,345.8929,23.14K,3.73K,10871.5,5015.25,,No,9057.12,8935.88,,9093.95,,75
227,NITTAGELA.NS,1674.3,1637.7,6.59K,Consumer Non-Durables,Food: Specialty/Candy,92.0,26.0,92.0,,86.8143,86.0786,19.62K,9.43K,2087.2,882.0,15.20B,No,1860.03,1720.84,,1751.21,,74
242,VIKRAMTH.BO,251.05,250.65,11.52K,Health Technology,Pharmaceuticals: Major,92.0,70.0,95.0,87.0,8.1036,8.0821,24.94K,15.96K,255.0,130.6,7.87B,No,244.49,225.09,175.53,232.54,179.96,496
252,VINDHYATEL.NS,2357.5,2336.6001,66.88K,Industrial Services,Engineering & Construction,91.0,90.0,94.0,93.0,120.65,111.6,106.75K,81.78K,2484.9,963.9,27.94B,No,1964.94,2058.19,1512.52,2061.71,1547.41,499
256,PARKHOSPS.NS,284.85,283.95,547.83K,Health Services,Hospital/Nursing Management,91.0,49.0,75.0,93.0,12.0321,11.9357,964.06K,714.71K,305.0,138.1,123.04B,No,283.51,282.78,,283.21,230.78,159
262,SBC.NS,41.3,41.53,6460.05K,Distribution Services,Wholesale Distributors,91.0,40.0,80.0,82.0,0.7543,0.7543,12811.36K,8087.65K,45.0,15.55,19.67B,No,42.06,40.59,32.45,41.17,35.37,499
283,GSPCROP.NS,593.3,592.3,348.53K,Process Industries,Chemicals: Agricultural,90.0,97.0,89.0,,26.5857,26.5357,315.60K,408.82K,598.9,328.0,27.60B,No,516.47,462.04,,475.49,,93
