Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
55,ISTRNETWK.BO,48.38,28.61K,Commercial Services,Miscellaneous Commercial Services,97.0,74.0,67.0,48.0,2.7557,2.2143,25.84K,32.69K,72.15,5.16,3.46B,No,47.41,43.51,47.31,46.89
62,GVPIL.NS,1034.75,394.50K,Industrial Services,Engineering & Construction,97.0,96.0,97.0,97.0,55.9036,50.2643,328.88K,494.82K,1084.0,270.9,69.56B,No,742.26,454.46,797.58,522.08
98,APIS.BO,60.4,8.11K,Consumer Non-Durables,Food: Major Diversified,96.0,43.0,36.0,83.0,2.9521,2.9143,16.36K,12.58K,110.42,11.78,8.32B,No,61.8,54.63,61.47,65.55
104,COSPOWER.BO,1690.0,0.25K,Producer Manufacturing,Electrical Products,95.0,96.0,95.0,94.0,83.5393,65.7322,1.66K,1.18K,2092.35,527.65,3.10B,No,1351.87,973.65,1432.42,1087.94
106,KREONFIN.BO,64.33,3.38K,Finance,Finance/Rental/Leasing,95.0,98.0,96.0,94.0,4.4614,3.9736,33.96K,45.19K,68.9,19.26,1.30B,No,39.59,35.13,42.86,35.53
108,SAYAJIHOTL.NS,298.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,62.0,,,8.8821,6.4607,0.09K,0.08K,323.95,138.7,5.22B,No,266.84,,286.83,
122,RUBICON.NS,1388.3,208.50K,Health Technology,Biotechnology,95.0,96.0,95.0,96.0,92.9357,92.7,555.39K,639.79K,1415.0,570.75,228.72B,No,1062.61,,1102.89,856.18
127,ATLANTAELE.NS,1883.1,57.22K,Producer Manufacturing,Electrical Products,95.0,80.0,94.0,96.0,110.8714,104.0214,207.09K,68.59K,2152.6,707.6,144.80B,No,1747.98,,1823.59,1256.19
128,BBOX.NS,1007.2,599.21K,Technology Services,Information Technology Services,95.0,63.0,96.0,95.0,55.0143,54.3,1131.93K,670.96K,1103.0,435.05,178.88B,No,844.89,601.38,893.1,641.55
138,BRRL.BO,956.0,1.80K,Consumer Durables,Homebuilding,94.0,62.0,50.0,95.0,72.1393,64.1286,1.57K,2.28K,1011.0,226.0,9.88B,No,947.42,646.53,941.59,789.77
143,SEDEMAC.NS,2849.8,132.03K,Producer Manufacturing,Auto Parts: Oem,94.0,96.0,95.0,,149.0214,145.4857,217.98K,253.23K,2948.4,1413.1,125.87B,No,2141.88,,2238.5,
147,SALSTEEL.NS,57.93,76.08K,Non-Energy Minerals,Steel,94.0,39.0,90.0,92.0,3.8379,3.8379,189.45K,153.67K,65.5,14.37,8.39B,No,57.99,43.04,58.58,47.94
