Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
32,CUPID.NS,403.35,10767.40K,Consumer Non-Durables,Household/Personal Care,98.0,25.0,96.0,97.0,7796.59K,21473.58K,526.95,55.75,-23.46
45,TAKE.NS,40.53,881.81K,Technology Services,Information Technology Services,97.0,93.0,97.0,98.0,1939.78K,1547.38K,45.0,6.51,-9.93
46,SABTNL.NS,2188.7,45.07K,Consumer Services,Movies/Entertainment,97.0,96.0,98.0,96.0,72.99K,44.14K,2219.9,352.6,-1.41
50,BGRENERGY.NS,370.95,616.82K,Industrial Services,Engineering & Construction,97.0,94.0,49.0,98.0,167.47K,63.06K,490.8,69.05,-24.42
60,MAHASTEEL.NS,788.0,4.05K,Non-Energy Minerals,Steel,97.0,56.0,95.0,96.0,17.99K,5.08K,1032.0,180.71,-23.64
65,NORBTEAEXP.NS,91.27,0.37K,Consumer Non-Durables,Food: Specialty/Candy,97.0,96.0,97.0,97.0,3.92K,4.79K,99.35,23.6,-8.13
73,MANAKALUCO.NS,61.64,391.56K,Non-Energy Minerals,Other Metals/Minerals,96.0,98.0,97.0,96.0,522.33K,3335.30K,68.12,17.81,-9.51
76,WAAREEINDO.NS,421.15,53.05K,Electronic Technology,Electronic Equipment/Instruments,96.0,73.0,97.0,,118.41K,83.47K,725.0,165.07,-41.91
79,SILVERTUC.NS,1522.1,61.61K,Technology Services,Packaged Software,96.0,98.0,97.0,96.0,236.41K,544.68K,1690.2,610.0,-9.95
82,INFOBEAN.NS,860.0,1354.06K,Technology Services,Packaged Software,96.0,92.0,96.0,96.0,246.92K,560.60K,1030.0,270.55,-16.5
89,IFBAGRO.NS,1443.0,32.84K,Consumer Non-Durables,Beverages: Alcoholic,96.0,90.0,94.0,96.0,87.95K,74.81K,1790.0,440.0,-19.39
96,HINDCOPPER.NS,531.95,28217.89K,Non-Energy Minerals,Other Metals/Minerals,96.0,96.0,96.0,96.0,26195.11K,37797.33K,576.0,183.82,-7.65
99,THANGAMAYL.NS,3712.3,294.17K,Consumer Durables,Other Consumer Specialties,95.0,92.0,97.0,96.0,207.26K,333.90K,4149.0,1523.1,-10.53
104,KMEW.NS,1770.6,195.58K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,82.0,96.0,96.0,274.73K,220.02K,1959.3,632.02,-9.63
112,ARFIN.NS,78.34,1486.94K,Non-Energy Minerals,Aluminum,95.0,95.0,96.0,,517.81K,1582.76K,84.01,31.43,-6.75
113,VENUSREM.NS,726.25,26.07K,Health Technology,Pharmaceuticals: Major,95.0,66.0,96.0,90.0,94.15K,29.34K,839.9,270.25,-13.53
117,FORCEMOT.NS,20770.0,81.02K,Consumer Durables,Motor Vehicles,95.0,94.0,91.0,87.0,68.82K,71.26K,21990.0,6125.0,-5.55
121,SALSTEEL.NS,40.11,15.10K,Non-Energy Minerals,Steel,95.0,59.0,94.0,97.0,132.49K,65.97K,45.12,14.37,-11.1
123,NATIONALUM.NS,358.95,13322.30K,Non-Energy Minerals,Aluminum,95.0,95.0,96.0,95.0,14402.21K,25346.58K,374.3,137.75,-4.1
126,BHAGYANGR.NS,160.3,228.53K,Producer Manufacturing,Electrical Products,95.0,95.0,96.0,94.0,393.61K,234.40K,186.64,65.0,-14.11
127,SOMATEX.NS,115.23,1.11K,Process Industries,Textiles,95.0,89.0,91.0,87.0,21.02K,8.54K,161.25,34.53,-28.54
128,MCL.NS,88.77,234.16K,Non-Energy Minerals,Other Metals/Minerals,95.0,98.0,97.0,95.0,230.84K,471.64K,88.77,39.6,0.0
131,RMDRIP.NS,96.51,5820.49K,Producer Manufacturing,Industrial Machinery,94.0,95.0,94.0,94.0,1130.63K,4793.86K,96.7,33.1,-0.2
138,LUMAXTECH.NS,1362.1,236.06K,Producer Manufacturing,Auto Parts: Oem,94.0,26.0,90.0,87.0,263.08K,159.37K,1703.1,449.0,-20.02
142,MEGASOFT.NS,173.45,104.17K,Technology Services,Information Technology Services,94.0,74.0,86.0,94.0,209.37K,102.43K,231.0,49.06,-24.91
144,JAYNECOIND.NS,74.24,11912.90K,Non-Energy Minerals,Steel,94.0,54.0,82.0,96.0,8045.20K,9726.19K,94.3,28.0,-21.27
146,AUSOMENT.NS,159.65,410.22K,Finance,Investment Banks/Brokers,94.0,97.0,96.0,93.0,66.31K,370.48K,178.0,72.8,-10.31
151,RELIABLE.NS,144.65,10.97K,Technology Services,Data Processing Services,94.0,69.0,79.0,96.0,47.58K,18.94K,174.1,63.15,-16.92
157,MCX.NS,2373.0,4027.68K,Finance,Investment Banks/Brokers,94.0,91.0,93.0,93.0,2525.48K,2980.16K,2499.0,881.63,-5.04
165,DREDGECORP.NS,1019.45,648.48K,Transportation,Marine Shipping,93.0,89.0,96.0,93.0,858.39K,1298.72K,1159.0,495.0,-12.04
167,SHRIRAMFIN.NS,987.5,6128.93K,Finance,Finance/Rental/Leasing,93.0,87.0,95.0,93.0,8421.71K,5637.81K,1025.6,508.15,-3.71
169,MUTHOOTFIN.NS,3930.4,444.20K,Finance,Finance/Rental/Leasing,93.0,84.0,93.0,93.0,537.26K,426.69K,3995.0,1965.0,-1.62
176,LUMAXIND.NS,5205.5,17.95K,Producer Manufacturing,Auto Parts: Oem,93.0,46.0,76.0,91.0,23.89K,20.01K,5878.0,1960.0,-11.44
177,ATHERENERG.NS,606.9,1940.54K,Consumer Durables,Motor Vehicles,93.0,21.0,35.0,95.0,3372.83K,1925.18K,790.0,288.15,-23.18
178,PFOCUS.NS,208.23,3051.34K,Consumer Services,Movies/Entertainment,93.0,55.0,92.0,88.0,5782.55K,5518.37K,250.0,85.0,-16.71
180,STALLION.NS,204.86,365.55K,Distribution Services,Wholesale Distributors,93.0,79.0,2.0,95.0,485.79K,293.22K,423.8,60.0,-51.66
182,ASHOKLEY.NS,180.79,15750.79K,Producer Manufacturing,Trucks/Construction/Farm Machinery,93.0,81.0,94.0,93.0,17059.71K,13081.06K,191.8,95.93,-5.74
183,ABCAPITAL.NS,355.35,5387.25K,Finance,Multi-Line Insurance,93.0,81.0,91.0,90.0,4789.30K,3358.61K,369.3,149.01,-3.78
185,GRMOVER.NS,158.37,2233.18K,Process Industries,Agricultural Commodities/Milling,93.0,70.0,90.0,89.0,2560.92K,2397.19K,185.45,65.82,-14.6
186,HINDZINC.NS,680.75,46003.31K,Non-Energy Minerals,Other Metals/Minerals,93.0,92.0,95.0,93.0,8892.39K,14180.07K,696.9,378.15,-2.32
